regime,seed,config,beta,ll
s6_mixed,28,fixed_beta_0.00,0.0,0.4247755173731177
s6_mixed,28,fixed_beta_0.05,0.05,0.42526178873869397
s6_mixed,28,fixed_beta_0.10,0.1,0.4256812440786189
s6_mixed,28,fixed_beta_0.15,0.15,0.4256876703567568
s6_mixed,28,fixed_beta_0.20,0.2,0.42495887057771753
s6_mixed,28,fixed_beta_0.25,0.25,0.4227052252194443
s6_mixed,28,fixed_beta_0.30,0.3,0.4179439567241773
s6_mixed,28,fixed_beta_0.35,0.35,0.4146651991463399
s6_mixed,28,fixed_beta_0.40,0.4,0.41926162561221164
s6_mixed,28,fixed_beta_0.45,0.45,0.4275091936576816
s6_mixed,28,fixed_beta_0.50,0.5,0.4255267482322586
s6_mixed,28,fixed_beta_0.55,0.55,0.422086531788294
s6_mixed,28,fixed_beta_0.60,0.6,0.43068911049444647
s6_mixed,28,fixed_beta_0.65,0.65,0.4217941338828171
s6_mixed,28,fixed_beta_0.70,0.7,0.42285778755155107
s6_mixed,28,fixed_beta_0.75,0.75,0.42469819050582447
s6_mixed,28,fixed_beta_0.80,0.8,0.4219577414435478
s6_mixed,28,fixed_beta_0.85,0.85,0.41462440006653944
s6_mixed,28,fixed_beta_0.90,0.9,0.4136600141988452
s6_mixed,28,fixed_beta_0.95,0.95,0.41323160854551
s6_mixed,28,fixed_beta_1.00,1.0,0.41870656540203544
s6_mixed,28,amgtp_adaptive,,0.4230910567859477
s6_mixed,28,m5b_smooth0.001,,0.4198413486059573
s6_mixed,28,m5b_smooth0.1,,0.44601084261449503
s6_mixed,28,ensemble3,,0.45392232699659707
