regime,seed,config,beta,ll
s3b_recurring_p9,3,fixed_beta_0.00,0.0,0.44274357367599665
s3b_recurring_p9,3,fixed_beta_0.05,0.05,0.44251726158194704
s3b_recurring_p9,3,fixed_beta_0.10,0.1,0.4419744223234579
s3b_recurring_p9,3,fixed_beta_0.15,0.15,0.4422962587242429
s3b_recurring_p9,3,fixed_beta_0.20,0.2,0.4422955956421957
s3b_recurring_p9,3,fixed_beta_0.25,0.25,0.44206333393121416
s3b_recurring_p9,3,fixed_beta_0.30,0.3,0.4414583883618601
s3b_recurring_p9,3,fixed_beta_0.35,0.35,0.44186342162232334
s3b_recurring_p9,3,fixed_beta_0.40,0.4,0.44303637675653945
s3b_recurring_p9,3,fixed_beta_0.45,0.45,0.44147670567333863
s3b_recurring_p9,3,fixed_beta_0.50,0.5,0.44129239360958183
s3b_recurring_p9,3,fixed_beta_0.55,0.55,0.44157710360497826
s3b_recurring_p9,3,fixed_beta_0.60,0.6,0.4409548450683062
s3b_recurring_p9,3,fixed_beta_0.65,0.65,0.4408090254054941
s3b_recurring_p9,3,fixed_beta_0.70,0.7,0.44141407058329196
s3b_recurring_p9,3,fixed_beta_0.75,0.75,0.4416913960910467
s3b_recurring_p9,3,fixed_beta_0.80,0.8,0.4419934094782893
s3b_recurring_p9,3,fixed_beta_0.85,0.85,0.44338765024687116
s3b_recurring_p9,3,fixed_beta_0.90,0.9,0.4456147588585063
s3b_recurring_p9,3,fixed_beta_0.95,0.95,0.4524415042327494
s3b_recurring_p9,3,fixed_beta_1.00,1.0,0.46355928931699364
s3b_recurring_p9,3,amgtp_adaptive,,0.4412769626346343
s3b_recurring_p9,3,m5b_smooth0.001,,0.4425963071382196
s3b_recurring_p9,3,m5b_smooth0.1,,0.43832762734431413
s3b_recurring_p9,3,ensemble3,,0.4393855261942893
