regime,seed,config,beta,ll
s9_heterogeneous,26,fixed_beta_0.00,0.0,0.4532604722738851
s9_heterogeneous,26,fixed_beta_0.05,0.05,0.45573690058558414
s9_heterogeneous,26,fixed_beta_0.10,0.1,0.4552838094144477
s9_heterogeneous,26,fixed_beta_0.15,0.15,0.456614889088951
s9_heterogeneous,26,fixed_beta_0.20,0.2,0.45695841259293957
s9_heterogeneous,26,fixed_beta_0.25,0.25,0.4489543353458604
s9_heterogeneous,26,fixed_beta_0.30,0.3,0.45451579144734405
s9_heterogeneous,26,fixed_beta_0.35,0.35,0.4499394799057377
s9_heterogeneous,26,fixed_beta_0.40,0.4,0.4514819833886766
s9_heterogeneous,26,fixed_beta_0.45,0.45,0.44949036666179987
s9_heterogeneous,26,fixed_beta_0.50,0.5,0.44461675201076717
s9_heterogeneous,26,fixed_beta_0.55,0.55,0.44358047976731557
s9_heterogeneous,26,fixed_beta_0.60,0.6,0.444531587834478
s9_heterogeneous,26,fixed_beta_0.65,0.65,0.44284830533867864
s9_heterogeneous,26,fixed_beta_0.70,0.7,0.4464484359508499
s9_heterogeneous,26,fixed_beta_0.75,0.75,0.4411649466915214
s9_heterogeneous,26,fixed_beta_0.80,0.8,0.43934227566432693
s9_heterogeneous,26,fixed_beta_0.85,0.85,0.43865234495673217
s9_heterogeneous,26,fixed_beta_0.90,0.9,0.4399240807840996
s9_heterogeneous,26,fixed_beta_0.95,0.95,0.4411665809788549
s9_heterogeneous,26,fixed_beta_1.00,1.0,0.4434479272305447
s9_heterogeneous,26,amgtp_adaptive,,0.44133017854402373
s9_heterogeneous,26,m5b_smooth0.001,,0.4540699156236467
s9_heterogeneous,26,m5b_smooth0.1,,0.44595774589070136
s9_heterogeneous,26,ensemble3,,0.45102114858141557
