regime,seed,config,beta,ll
s3c_recurring_p11,28,fixed_beta_0.00,0.0,0.44256587456865176
s3c_recurring_p11,28,fixed_beta_0.05,0.05,0.44287406296121223
s3c_recurring_p11,28,fixed_beta_0.10,0.1,0.44351221021132314
s3c_recurring_p11,28,fixed_beta_0.15,0.15,0.4423580181141919
s3c_recurring_p11,28,fixed_beta_0.20,0.2,0.44170687069356834
s3c_recurring_p11,28,fixed_beta_0.25,0.25,0.441121846154068
s3c_recurring_p11,28,fixed_beta_0.30,0.3,0.44161338205431444
s3c_recurring_p11,28,fixed_beta_0.35,0.35,0.4419699603786509
s3c_recurring_p11,28,fixed_beta_0.40,0.4,0.44206074959156205
s3c_recurring_p11,28,fixed_beta_0.45,0.45,0.4408001346891103
s3c_recurring_p11,28,fixed_beta_0.50,0.5,0.4420070738464421
s3c_recurring_p11,28,fixed_beta_0.55,0.55,0.44014090726728095
s3c_recurring_p11,28,fixed_beta_0.60,0.6,0.44081602266933195
s3c_recurring_p11,28,fixed_beta_0.65,0.65,0.4400343769500477
s3c_recurring_p11,28,fixed_beta_0.70,0.7,0.4385021219648856
s3c_recurring_p11,28,fixed_beta_0.75,0.75,0.4397491632263743
s3c_recurring_p11,28,fixed_beta_0.80,0.8,0.4389902885647667
s3c_recurring_p11,28,fixed_beta_0.85,0.85,0.43910524990960553
s3c_recurring_p11,28,fixed_beta_0.90,0.9,0.4403924454818452
s3c_recurring_p11,28,fixed_beta_0.95,0.95,0.4443022706851044
s3c_recurring_p11,28,fixed_beta_1.00,1.0,0.453367866804867
s3c_recurring_p11,28,amgtp_adaptive,,0.43844268608041365
s3c_recurring_p11,28,m5b_smooth0.001,,0.44215717217809775
s3c_recurring_p11,28,m5b_smooth0.1,,0.4367222567727825
s3c_recurring_p11,28,ensemble3,,0.43855693399394635
