regime,seed,config,beta,ll
s3_recurring,28,fixed_beta_0.00,0.0,0.45285038882201156
s3_recurring,28,fixed_beta_0.05,0.05,0.43924706626481436
s3_recurring,28,fixed_beta_0.10,0.1,0.4510912637434626
s3_recurring,28,fixed_beta_0.15,0.15,0.4423435014591344
s3_recurring,28,fixed_beta_0.20,0.2,0.45861748074183406
s3_recurring,28,fixed_beta_0.25,0.25,0.4459422390298568
s3_recurring,28,fixed_beta_0.30,0.3,0.4462251942520286
s3_recurring,28,fixed_beta_0.35,0.35,0.44311511160481126
s3_recurring,28,fixed_beta_0.40,0.4,0.4434694829219678
s3_recurring,28,fixed_beta_0.45,0.45,0.44146248567428403
s3_recurring,28,fixed_beta_0.50,0.5,0.44532497687543227
s3_recurring,28,fixed_beta_0.55,0.55,0.44100302446427025
s3_recurring,28,fixed_beta_0.60,0.6,0.4425773728920575
s3_recurring,28,fixed_beta_0.65,0.65,0.43788656010306676
s3_recurring,28,fixed_beta_0.70,0.7,0.4372286670017371
s3_recurring,28,fixed_beta_0.75,0.75,0.43498450004939554
s3_recurring,28,fixed_beta_0.80,0.8,0.43355530087344923
s3_recurring,28,fixed_beta_0.85,0.85,0.43608740010603875
s3_recurring,28,fixed_beta_0.90,0.9,0.4359673835871153
s3_recurring,28,fixed_beta_0.95,0.95,0.4384658702755346
s3_recurring,28,fixed_beta_1.00,1.0,0.44376469009139863
s3_recurring,28,amgtp_adaptive,,0.4337996976912371
s3_recurring,28,m5b_smooth0.001,,0.4404360414533291
s3_recurring,28,m5b_smooth0.1,,0.4340978266669596
s3_recurring,28,ensemble3,,0.4366241081371191
