regime,seed,config,beta,ll
s3b_recurring_p9,1,fixed_beta_0.00,0.0,0.4285444118314775
s3b_recurring_p9,1,fixed_beta_0.05,0.05,0.4288061481995264
s3b_recurring_p9,1,fixed_beta_0.10,0.1,0.4282595735321204
s3b_recurring_p9,1,fixed_beta_0.15,0.15,0.42791316641022514
s3b_recurring_p9,1,fixed_beta_0.20,0.2,0.4282582824445385
s3b_recurring_p9,1,fixed_beta_0.25,0.25,0.4277322457781463
s3b_recurring_p9,1,fixed_beta_0.30,0.3,0.4283986967289916
s3b_recurring_p9,1,fixed_beta_0.35,0.35,0.42812857956446576
s3b_recurring_p9,1,fixed_beta_0.40,0.4,0.4273998094448547
s3b_recurring_p9,1,fixed_beta_0.45,0.45,0.4271504236542134
s3b_recurring_p9,1,fixed_beta_0.50,0.5,0.42797904279696
s3b_recurring_p9,1,fixed_beta_0.55,0.55,0.4277541657888478
s3b_recurring_p9,1,fixed_beta_0.60,0.6,0.427844424192189
s3b_recurring_p9,1,fixed_beta_0.65,0.65,0.42775643047511896
s3b_recurring_p9,1,fixed_beta_0.70,0.7,0.42778837376152146
s3b_recurring_p9,1,fixed_beta_0.75,0.75,0.4284023674695796
s3b_recurring_p9,1,fixed_beta_0.80,0.8,0.42946905503260474
s3b_recurring_p9,1,fixed_beta_0.85,0.85,0.43025295564341
s3b_recurring_p9,1,fixed_beta_0.90,0.9,0.4331863159508356
s3b_recurring_p9,1,fixed_beta_0.95,0.95,0.4390739510167253
s3b_recurring_p9,1,fixed_beta_1.00,1.0,0.45006798992619595
s3b_recurring_p9,1,amgtp_adaptive,,0.42793482896914253
s3b_recurring_p9,1,m5b_smooth0.001,,0.42881326261549674
s3b_recurring_p9,1,m5b_smooth0.1,,0.4254735839937317
s3b_recurring_p9,1,ensemble3,,0.42620508867247237
