method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0,0.4544300813697706,0.4512080471084775,0.4574873887371609,0.14791328350659028,0.8208227137818298,0.03023194434406427,-0.030758777236019975
m5b_smooth0.001,0.4544938462591298,0.4513282017408128,0.4574774537099907,0.14794045872331338,0.8207273720981846,0.03014360646398546,-0.03069501234666063
m5b_smooth0.01,0.45470395986959977,0.45154229144655256,0.45766821588775863,0.14801001119669888,0.8205543266906277,0.03014125489325842,-0.030484898736190858
ensemble3,0.4555365250891313,0.45238245139267885,0.45852094776641755,0.1483215440353153,0.8195775915071928,0.029624937770397153,-0.02965233351665926
m5b_smooth0.1,0.462229765963303,0.45923219622446254,0.46496096787147795,0.15094556193315226,0.8122448666511192,0.02686135130519308,-0.02295909264248753
m5b_smooth0.3,0.4714885102487476,0.46843104079020076,0.47433299599462103,0.15449835160557138,0.8017245448047887,0.023729769379078364,-0.013700348357042851
m2_context_gate,0.48448009126937597,0.48092093098957467,0.4877299809254308,0.15793911471675995,0.7886550770948096,0.02399019747454972,-0.0007087673364145825
validation_selected(h=rolling_14),0.4851888586057906,0.48195573224293015,0.4883892805861913,0.16016465398631322,0.7849941658433207,0.02330308248131548,0.0
han_arw,0.4851888586057906,0.48195573224293015,0.4883892805861913,0.16016465398631322,0.7849941658433207,0.02330308248131548,0.0
rolling_14,0.4851888586057906,0.48195573224293015,0.4883892805861913,0.16016465398631322,0.7849941658433207,0.02330308248131548,0.0
diff_forgetting,0.4872615501484413,0.48454655697114773,0.48985274828153585,0.15990300204917207,0.7908569879598011,0.042593674218887344,0.002072691542650862
adamoe,0.4981608737336251,0.49503230275237814,0.5010736407460143,0.16516248918034893,0.7697231632317213,0.026218940240636444,0.012972015127834585
m1_global_mix,0.49835661271801784,0.4945894929779448,0.5019682736932871,0.16352913309516082,0.7725451021412059,0.02537173652420158,0.013167754112227382
uniform5,0.5004704856133945,0.4973085671345486,0.503410950126082,0.1660727464351325,0.7671538021393636,0.028044047658445637,0.015281627007603982
rolling_7,0.5063196489439139,0.5031990922437827,0.5094515846424289,0.16770080714830496,0.7653973732242599,0.03925721743048314,0.0211307903381233
decay_hl7,0.5120714017874622,0.5094576262070066,0.5145883996984374,0.16885269370027517,0.7903019686630045,0.08517891741034077,0.026882543181671652
expanding,0.5156901064722093,0.510776054674752,0.5207913283399753,0.16750948165948285,0.7583089475664254,0.03637500503508896,0.030501247866418765
decay_hl3,0.5437963027089449,0.5412784581956399,0.5461946258827193,0.18133707607565247,0.7696950248529865,0.10166267316726042,0.05860744410315436
decay_hl1,0.5815554603719757,0.5795616203295957,0.5834575773816275,0.1966872056520712,0.7208024529969246,0.1143023393526727,0.09636660176618514
rolling_3,0.5830013652867261,0.5784459761844022,0.5871591434009428,0.1900079432542238,0.7213749463062619,0.09659425092673894,0.09781250668093555
rolling_1,0.9499571738671977,0.9386525194956228,0.9614475859379669,0.2544238000230787,0.641745371245648,0.21414168310428383,0.46476831526140705
