day,l_uncal,l_oracle,b_star,improvement,rel_improvement
5,0.4265737176374208,0.42654421860326563,0.020875270533524583,2.949903415516708e-05,6.915342632581193e-05
6,0.4170194006337345,0.41677309035019805,-0.060358218475500894,0.0002463102835364439,0.0005906446634428327
