day,mean_alpha
4,0.10871428571428572
5,0.10871428571428574
6,0.10852742411240193
7,0.1082585483238689
8,0.1077198995165221
9,0.1069933626657066
10,0.10637772957942129
11,0.1057616500091062
12,0.104801426357262
13,0.10404187193408838
14,0.10333805061192261
15,0.10230788075225347
16,0.10164724326153281
17,0.1005836838506707
18,0.09986337005058969
19,0.0988750470432157
20,0.09779734272167308
21,0.09712970524502719
22,0.09616381613315322
23,0.09505329427534444
24,0.09424216934971177
25,0.09303627826101353
26,0.09193447096662871
27,0.09116626964753757
28,0.09029937308330355
29,0.08952769305740418
30,0.08860224927789692
31,0.08772737704913368
32,0.08708208129538725
33,0.08618637249078685
34,0.08548135604525169
35,0.08480670478986621
36,0.08421503543535395
37,0.08369668813941147
38,0.08304387081102237
39,0.08206981237804988
40,0.08136025460548679
41,0.08072973894456822
42,0.08010248749952055
43,0.07949581315579689
44,0.07878979115688872
45,0.07802305766857845
46,0.07737408977034084
47,0.07667431417192155
48,0.07568658718606286
49,0.07502623103357764
50,0.07439889745220597
51,0.07372810018710066
52,0.0732493949630809
53,0.07288028541096911
54,0.07224267803784892
55,0.07185948639863583
56,0.07137162245059744
57,0.07106644995975339
58,0.07070975797522967
59,0.07020963151258601
60,0.06966551399980707
61,0.0694853657326301
62,0.06896369725281531
63,0.06840996490979726
64,0.06809621061056269
65,0.0675362627877686
66,0.06693129236251275
67,0.06634345713146567
68,0.06562144333801666
69,0.06527925149643408
70,0.06466199586383076
71,0.06409025510422893
72,0.06373117670493658
73,0.06295957001359115
74,0.062214518769847516
75,0.06141440122775675
76,0.06083747640750428
77,0.060160818082481686
78,0.05942952929732097
79,0.05874477037751443
80,0.05807566652522808
81,0.05717942337544638
82,0.056426100271666016
83,0.05546541347038587
84,0.05492549698030552
85,0.05437700343057648
86,0.05370196315860311
87,0.052944206625500416
88,0.05212044394221688
89,0.051539120755952426
90,0.050840908164091224
91,0.05005073292774803
92,0.049462319942504045
93,0.048604956460388926
94,0.04794183661066098
95,0.047013073587660145
96,0.04629427835430299
97,0.04546964185583118
98,0.044754745276731636
99,0.04385063134566976
100,0.043221351687526506
101,0.04260314037216807
102,0.042074761956210925
103,0.04137281530134815
104,0.040598163326612424
105,0.039918954357604536
106,0.039261586812827355
107,0.038579563760312324
108,0.037940823926734334
109,0.03749798518031447
110,0.036835106028220745
111,0.036223218839913134
112,0.03549757632946853
113,0.034976128283175235
114,0.034362921431281425
115,0.03377502370023722
116,0.03309721639416551
117,0.03248327408089846
118,0.03188231679243159
119,0.031245359368024327
