day,mean_alpha
4,0.10871428571428571
5,0.10871428571428574
6,0.108611899526393
7,0.10833557534330238
8,0.1080149846988921
9,0.10777743347586904
10,0.10880768407736896
11,0.11114016613536051
12,0.11431191894451799
13,0.11701453145331203
14,0.1186056642846941
15,0.11920820678775328
16,0.1189830102091973
17,0.11875243731825456
18,0.1187374133470404
19,0.11925478317401858
20,0.12018608193196131
21,0.12218339823136896
22,0.12347643141951312
23,0.12425214899755405
24,0.12402711371395017
25,0.12346410684584014
26,0.12305338857700897
27,0.12222450630629388
28,0.12212869177870418
29,0.12269115068214892
30,0.12507251534845304
31,0.12738972838382176
32,0.12959939245051694
33,0.1302346531776789
34,0.1298287587776479
35,0.12808361027360501
36,0.12551775233240986
37,0.12318371299006331
38,0.12176980315526606
39,0.12261138177873657
40,0.12433807458046203
41,0.12532986865274923
42,0.12531744059390743
43,0.12344066286611503
44,0.12074954436535876
45,0.11900353794994553
46,0.11894983826705886
47,0.1213931293992505
48,0.12467251001050685
49,0.1276424662945883
50,0.12949918733041862
51,0.13009388781538794
52,0.12772462626061942
53,0.1230982786434058
54,0.11912401598352092
55,0.11735059635370637
56,0.11870017738687484
57,0.12233044719891184
58,0.12475188853874727
59,0.12496283662812727
60,0.12297190007309217
61,0.11938151899057851
62,0.11656494408299913
63,0.11565681423230229
64,0.1170632289778075
65,0.1217230152946693
66,0.12638627990572873
67,0.13040980661671547
68,0.130692637001374
69,0.1277267234840486
70,0.12342445038827764
71,0.11885560629254074
72,0.11674639472547271
73,0.11868897568808223
74,0.12256764734714808
75,0.1250193574739739
76,0.12550171693409
77,0.12295201287223642
78,0.11929982796555469
79,0.11608434835190445
80,0.11607115090250505
81,0.11811175749949723
82,0.12229552971819727
83,0.12712139962111765
84,0.13131753127384221
85,0.13140664908969746
86,0.1288201222664485
87,0.12432294960311194
88,0.11964253736454006
89,0.1185470654056007
90,0.1210111174524555
91,0.12518265668817855
92,0.12814249584023463
93,0.12845946378645146
94,0.12646780176912387
95,0.12282508739958602
96,0.11962537786958342
97,0.11873099456946429
98,0.12122521317185081
99,0.12480591214564131
100,0.12945349661258782
101,0.13248192933569108
102,0.13426735159011643
103,0.13145777422689103
104,0.12646143544510993
105,0.12230781582560038
106,0.1209069150824995
107,0.1225658635226449
108,0.1256263092912894
109,0.12928881757941157
110,0.13054264429480794
111,0.12860924877651014
112,0.1238085658256599
113,0.12090404599396165
114,0.1200400419835018
115,0.12182393821927864
116,0.12539646835510085
117,0.1298352764403682
118,0.13295091165331563
119,0.13296224690009242
