day,mean_alpha
4,0.10871428571428572
5,0.10871428571428574
6,0.10854405350313237
7,0.1081514841209411
8,0.10760181889814674
9,0.10691666885196013
10,0.10619916637203172
11,0.10553183486140284
12,0.1046627732620372
13,0.10364650659997753
14,0.1030866285243061
15,0.10215932002233301
16,0.10144449585342813
17,0.10042699666685001
18,0.09944420730406146
19,0.09842644288040064
20,0.09731802045624785
21,0.09630073367315128
22,0.09547154342675461
23,0.09440613712311985
24,0.09349194134429596
25,0.09258961785629495
26,0.09176882153063706
27,0.09111802133946553
28,0.09020146287197538
29,0.08950555884010954
30,0.08849063979476714
31,0.08752915643395602
32,0.08677946123649172
33,0.08573136229466076
34,0.08500353464445523
35,0.08400213654888801
36,0.08316598690375725
37,0.08230348439213472
38,0.0814766963208077
39,0.08078854316598957
40,0.08017510174975574
41,0.07958141697351574
42,0.07891972578709694
43,0.07814843240323792
44,0.07738095736551348
45,0.07614900011116892
46,0.07553817275663556
47,0.07507349768569598
48,0.07438842859285211
49,0.07387616316827819
50,0.07325271889816432
51,0.07281054710434048
52,0.07233685674325703
53,0.0716123574918601
54,0.07098982992575877
55,0.07058427684858448
56,0.06997380366925415
57,0.06973705413826249
58,0.06912258240139614
59,0.06876304649265569
60,0.0682852778346467
61,0.06766173315777678
62,0.06726046961893248
63,0.06680676357382763
64,0.06626692058327409
65,0.06576522104707264
66,0.0651576804235661
67,0.0646346213803903
68,0.06430559090470174
69,0.06381103374654017
70,0.06336205049472624
71,0.06280582679555045
72,0.062061098290090766
73,0.06132999880732222
74,0.06065031389501991
75,0.05994809245107247
76,0.05921809837012024
77,0.058354156779678014
78,0.05792358475911021
79,0.057269252867456585
80,0.056610662361737486
81,0.0560763917968398
82,0.05540619304070317
83,0.054647153192383446
84,0.0540418145876155
85,0.05338226944213206
86,0.05267124692349507
87,0.05197108464375468
88,0.05119483772309504
89,0.0504650948654549
90,0.04971075691773612
91,0.048935308502463394
92,0.04838299065051325
93,0.047586388304853885
94,0.046889995337064984
95,0.04634024766733067
96,0.04572693518400832
97,0.04500150305099889
98,0.0443968917892114
99,0.04376496883143602
100,0.042780443506782756
101,0.04197027198414141
102,0.04147126225418434
103,0.04073949848289043
104,0.040001534248812
105,0.03918760420227105
106,0.03841014102277048
107,0.03778079770460308
108,0.037272390723822005
109,0.036764455747334605
110,0.03619554782351302
111,0.03548470932119399
112,0.03484342087040398
113,0.034270076812150524
114,0.033858108701064746
115,0.033220524189102936
116,0.032636430756381604
117,0.0319511450041148
118,0.03160342466193586
119,0.03090330561834654
