day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
22,3.218460417553359e-05,0.6078286349429028,0.6078013902572706,0.6078335748614462,,True
23,3.303630862672158e-05,0.6078715209405201,0.607779888209186,0.6078129245178128,,True
24,2.2268475913800323e-05,0.6139842201649789,0.6138799751352159,0.6139022436111297,0.7863833319974923,False
25,0.00010368180101993918,0.6115493578788417,0.6115468834972979,0.6116505652983178,,True
26,-1.6213969841194498e-05,0.5998037763771192,0.599287627640588,0.5992714136707468,1.0314133672982693,False
27,0.00023403275575439864,0.6022836638790272,0.6022598683376085,0.6024939010933629,,True
28,-9.378606584453664e-06,0.6068779382054703,0.6068386006545732,0.6068292220479887,,True
29,3.160326724294116e-05,0.6082089481304402,0.6080781184531003,0.6081097217203433,0.7584396148831469,False
30,3.626708730020134e-05,0.6089686714211594,0.6089660429810544,0.6090023100683546,,True
