day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
22,-4.544202914236184e-05,0.6078286349429028,0.6078013902572706,0.6077559482281283,,True
23,-2.1729237443590677e-05,0.6078715209405201,0.607779888209186,0.6077581589717425,,True
24,-3.259913514819246e-05,0.6139842201649789,0.6138799751352159,0.6138473760000677,1.3127164453048499,False
25,0.00011067267911857304,0.6115493578788417,0.6115468834972979,0.6116575561764165,,True
26,-0.0002422969440731837,0.5998037763771192,0.599287627640588,0.5990453306965148,1.4694324076069931,False
27,0.0001762158169145156,0.6022836638790272,0.6022598683376085,0.602436084154523,,True
28,-0.00010927288885720365,0.6068779382054703,0.6068386006545732,0.606729327765716,,True
29,-0.0001597540420482657,0.6082089481304402,0.6080781184531003,0.6079183644110521,2.2210841247679047,False
30,-9.49393751308314e-05,0.6089686714211594,0.6089660429810544,0.6088711036059236,,True
