day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
22,2.5252689396793038e-05,0.6084343584597202,0.6084331397380989,0.6084583924274957,,True
23,7.210464183426968e-05,0.6086926048120638,0.6084694383356926,0.6085415429775268,0.6769020015607982,False
24,3.9549753815704136e-05,0.6156294851325359,0.6145787023884981,0.6146182521423138,0.9623616260924425,False
25,6.147442781012646e-05,0.6126033665444313,0.6121106735401008,0.612172147967911,0.8752277234102962,False
26,-2.37320533030827e-05,0.6000985551923553,0.6000983798411018,0.6000746477877987,,True
27,0.00018845326378325034,0.6028812363143927,0.602872877478158,0.6030613307419412,,True
28,-1.9546938479608755e-05,0.6075343112846961,0.6074664460632304,0.6074468991247508,,True
29,2.753775219155319e-05,0.6090724357227493,0.6088743719179154,0.6089019096701069,0.8609652469584338,False
30,2.7703025405445558e-05,0.609966655805159,0.6098506993928817,0.6098784024182872,0.7610910439414914,False
