day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
22,-8.172639289394379e-05,0.6077475911655822,0.6077053452051385,0.6076236188122446,,True
23,-2.6175847963161303e-05,0.6077886769976368,0.6077654530806929,0.6077392772327297,,True
24,-3.78772243185832e-05,0.6139188647544425,0.6138739719262816,0.613836094701963,,True
25,8.81971547451732e-05,0.6114532084051758,0.6113626639568419,0.6114508611115871,,True
26,-0.0002660046779096037,0.5993287778972488,0.5991967167569973,0.5989307120790877,3.0142539841994367,False
27,0.00010873458142690584,0.6021781893147473,0.6021742367376542,0.6022829713190812,,True
28,-0.00019701882516864888,0.6068106615983389,0.6068096090142799,0.6066125901891113,,True
29,-0.00015245357673410176,0.6081300898446614,0.6079381400339111,0.607785686457177,1.7942366608133986,False
30,-0.00012579404965051832,0.6089753234525265,0.6088123922337579,0.6086865981841074,1.7720684261818742,False
