method,is_test,day,n,log_loss,brier,ece,clicks
equal_ensemble,False,20,552965,0.6065965777359608,0.20934202710754668,0.008780929971394387,202913
equal_ensemble,False,21,562085,0.6059934230103242,0.20907394008208308,0.009802012686519965,205782
equal_ensemble,True,22,528347,0.6077594053726412,0.20992697109997427,0.00876348392933092,195055
equal_ensemble,True,23,506792,0.6077955415185835,0.2099589347292163,0.007512194780874146,186589
equal_ensemble,True,24,436408,0.61393802158388,0.21275225924062344,0.008506547714064236,164916
equal_ensemble,True,25,507128,0.6114752717777697,0.2116114954824586,0.00921199996213952,188189
equal_ensemble,True,26,581336,0.5993414711070918,0.20612077214725427,0.009780341251466897,206145
equal_ensemble,True,27,518487,0.6021866962168281,0.20745039982049526,0.009149788876285795,185940
equal_ensemble,True,28,459375,0.6068160407805249,0.2094821564226797,0.01006161023281435,168527
equal_ensemble,True,29,493827,0.6081428486316726,0.21017207504050464,0.013631532695394301,185143
equal_ensemble,True,30,468451,0.6089954035553541,0.21055738209779157,0.013763074456507813,176695
long_only,False,16,477680,0.6100579618016017,0.21094804624277297,0.014580857564407567,178684
long_only,False,17,450258,0.6171813522553937,0.21415354911126205,0.015418429662192824,172509
long_only,False,18,538532,0.6158619335727418,0.2135451476395545,0.013325042710674816,204091
long_only,False,19,582350,0.6051976923425472,0.20872341986026405,0.00847737186700345,212241
long_only,False,20,552965,0.6065860287862745,0.20933654508626556,0.008664097466256512,202913
long_only,False,21,562085,0.6059854595555718,0.20907048438215248,0.009697666983732157,205782
long_only,True,22,528347,0.6077475911655822,0.20992193743076318,0.008551078632075585,195055
long_only,True,23,506792,0.6077886769976368,0.20995579649771945,0.007579886551007665,186589
long_only,True,24,436408,0.6139188647544425,0.21274317307758114,0.00821165282930973,164916
long_only,True,25,507128,0.6114532084051758,0.21160155772493547,0.009044788217715666,188189
long_only,True,26,581336,0.5993287778972488,0.20611581775701257,0.009803839422062068,206145
long_only,True,27,518487,0.6021781893147473,0.2074474851032474,0.009016441397987785,185940
long_only,True,28,459375,0.6068106615983389,0.20948040006985186,0.010106771012082558,168527
long_only,True,29,493827,0.6081300898446614,0.2101668984776621,0.013570218816360858,185143
long_only,True,30,468451,0.6089753234525265,0.21054877807359546,0.013664114995762726,176695
short_only,False,16,477680,0.6103686590122901,0.21104611205985635,0.011399733749527224,178684
short_only,False,17,450258,0.617196064281927,0.21411128569136928,0.0066596735984590875,172509
short_only,False,18,538532,0.6161743756395973,0.2136447798475042,0.007443829974643304,204091
short_only,False,19,582350,0.6058869103858334,0.20900819726869987,0.010352759293096097,212241
short_only,False,20,552965,0.6072318725232451,0.20960197374260311,0.008061613777978007,202913
short_only,False,21,562085,0.6067059109617123,0.20936810839614423,0.010405952286663973,205782
short_only,True,22,528347,0.6084157431416728,0.210181190987177,0.009255556097170482,195055
short_only,True,23,506792,0.6086286942536927,0.21032475033372344,0.008843158283978496,186589
short_only,True,24,436408,0.6146061862024401,0.21301996456511754,0.007713281674706373,164916
short_only,True,25,507128,0.6122736725642743,0.2119252290964354,0.008121051109619217,188189
short_only,True,26,581336,0.600114801223477,0.2064701555466588,0.01071625773411904,206145
short_only,True,27,518487,0.6030806109891238,0.2077835910817243,0.007492231725343831,185940
short_only,True,28,459375,0.6074070330434259,0.20971570282638924,0.009804688902581345,168527
short_only,True,29,493827,0.6088757034675369,0.21043038550291235,0.011105430504884559,185143
short_only,True,30,468451,0.6098898931147677,0.21088736549297427,0.01149224042033873,176695
combined,False,16,477680,0.6098128231869082,0.21081303735435095,0.01045809425777297,178684
combined,False,17,450258,0.6167173437402245,0.213910469259429,0.006449261840131489,172509
combined,False,18,538532,0.615514546559036,0.21336105034651584,0.006832389030843387,204091
combined,False,19,582350,0.6052323851932668,0.20873740032997667,0.00854228145642071,212241
combined,False,20,552965,0.6066171440126454,0.20933501065222523,0.007818180746794768,202913
combined,False,21,562085,0.6060185767645463,0.20907992354261606,0.009622214105541645,205782
combined,True,22,528347,0.60773876032911,0.20990513321284468,0.007560653795093396,195055
combined,True,23,506792,0.6078020687570101,0.209977813116247,0.007281631520826782,186589
combined,True,24,436408,0.613891888897742,0.2127178206212805,0.00793273885173191,164916
combined,True,25,507128,0.6114450821932559,0.2115755188515141,0.007823116647261645,188189
combined,True,26,581336,0.5991772769614989,0.20608431166878685,0.0103828668124261,206145
combined,True,27,518487,0.6023773215908023,0.20751072407018714,0.0074957363752827305,185940
combined,True,28,459375,0.6067923608141325,0.20947230128349104,0.010123641464911737,168527
combined,True,29,493827,0.6079683358105781,0.21005662817098616,0.010181598806054489,185143
combined,True,30,468451,0.6088446101770159,0.2104524974327883,0.010591657313675012,176695
time_of_day,False,16,477680,0.6100579618016017,0.21094804624277297,0.01458085756440756,178684
time_of_day,False,17,450258,0.6167118993315477,0.21392874968087486,0.00701578189640817,172509
time_of_day,False,18,538532,0.6155110586548697,0.21336595403338215,0.006624953332944859,204091
time_of_day,False,19,582350,0.6056283434636635,0.2088756738060481,0.014714446248873018,212241
time_of_day,False,20,552965,0.6066226000814867,0.20932856291061464,0.009566619562998547,202913
time_of_day,False,21,562085,0.6060433848364063,0.209076508399626,0.010576545028718047,205782
time_of_day,True,22,528347,0.6075711297250685,0.20983209056384022,0.007698405663926699,195055
time_of_day,True,23,506792,0.6077810888166671,0.20993776361998573,0.00973385519131447,186589
time_of_day,True,24,436408,0.6137976011582905,0.21268152197518458,0.007705401397405124,164916
time_of_day,True,25,507128,0.6113494345628692,0.21155012758009845,0.007972948421148594,188189
time_of_day,True,26,581336,0.5995355766636069,0.206191385414637,0.01231649865939524,206145
time_of_day,True,27,518487,0.6020406193790387,0.2073797541399845,0.008847294809981759,185940
time_of_day,True,28,459375,0.6067986163714921,0.20946641625695794,0.009363923934974747,168527
time_of_day,True,29,493827,0.6078437728193666,0.2100339026677789,0.012139042261204776,185143
time_of_day,True,30,468451,0.6087073584809326,0.21042301093995422,0.011556767752365,176695
oracle_intercept,False,16,477680,0.6097809915914952,0.21079132770556083,0.01019262111767665,178684
oracle_intercept,False,17,450258,0.6166416039183846,0.2138871401012446,0.006556288752788631,172509
oracle_intercept,False,18,538532,0.6155010238914688,0.21336202415886216,0.006831809242671649,204091
oracle_intercept,False,19,582350,0.605191376433304,0.20872555035811263,0.008774971086920231,212241
oracle_intercept,False,20,552965,0.6065794435323033,0.20932880704070075,0.008503701791199973,202913
oracle_intercept,False,21,562085,0.605980726699139,0.20907311619689653,0.010075415219214916,205782
oracle_intercept,True,22,528347,0.6077053452051385,0.20989263568994787,0.007484921084026018,195055
oracle_intercept,True,23,506792,0.6077654530806929,0.20995442455506133,0.007152458240775727,186589
oracle_intercept,True,24,436408,0.6138739719262816,0.21271358378975216,0.0076958811405622145,164916
oracle_intercept,True,25,507128,0.6113626639568419,0.21154872625042878,0.0077743632893138015,188189
oracle_intercept,True,26,581336,0.5991967167569973,0.20608620924126314,0.009534233407827702,206145
oracle_intercept,True,27,518487,0.6021742367376542,0.20744143820852323,0.008273533480232236,185940
oracle_intercept,True,28,459375,0.6068096090142799,0.20948222478508288,0.01006331495106461,168527
oracle_intercept,True,29,493827,0.6079381400339111,0.21004844860283645,0.010607862596605105,185143
oracle_intercept,True,30,468451,0.6088123922337579,0.21044543498098015,0.010975752404305547,176695
online_platt,False,16,477680,0.6096329368192928,0.21075057569067562,0.007058227398153013,178684
online_platt,False,17,450258,0.616736526580312,0.2139204131278371,0.005812929389378201,172509
online_platt,False,18,538532,0.6155013531397505,0.21335645774210774,0.006680036082455727,204091
online_platt,False,19,582350,0.6050313527442317,0.2086727557194303,0.004645270090880809,212241
online_platt,False,20,552965,0.6064827381220215,0.2092904632275403,0.0056459583382451346,202913
online_platt,False,21,562085,0.605870324278986,0.20902994489010776,0.0068618426564505805,205782
online_platt,True,22,528347,0.6076236188122446,0.20987400892393074,0.005381579259302227,195055
online_platt,True,23,506792,0.6077392772327297,0.20995799084631492,0.007149030003460298,186589
online_platt,True,24,436408,0.613836094701963,0.2127044424988794,0.006787951417971539,164916
online_platt,True,25,507128,0.6114508611115871,0.21158104037607675,0.007606323545721042,188189
online_platt,True,26,581336,0.5989307120790877,0.20600355345573462,0.007980570189732564,206145
online_platt,True,27,518487,0.6022829713190812,0.20747933941255495,0.006314686077974655,185940
online_platt,True,28,459375,0.6066125901891113,0.20940873432053875,0.006905544925647842,168527
online_platt,True,29,493827,0.607785686457177,0.20999601426546632,0.008259405045690605,185143
online_platt,True,30,468451,0.6086865981841074,0.21040305911771173,0.007663530940217115,176695
