day,block,n,mean_residual
16,82,6868,0.019072878256266024
16,83,6771,0.014939310037087325
16,84,6263,0.023651058916384384
16,85,6015,0.028560149229943554
16,86,5309,0.032613377288531274
16,87,5181,0.02676614171178152
16,88,4566,0.02891801893720328
16,89,4050,0.014292149778962445
16,90,3715,0.027079044525055482
16,91,3266,0.02928419425871601
16,92,2423,0.028828963809748098
16,93,2254,0.016257989247892266
16,94,1822,0.029414133187975748
16,95,1596,0.0197031887357829
17,0,1301,0.008337829446691612
17,1,1071,0.04180722171164491
17,2,983,0.001407665037652281
17,3,904,0.04013099409284933
17,4,761,0.021395116710561757
17,5,743,0.01273465729955429
17,6,727,-0.004681379880932451
17,7,647,0.005998206930083725
17,8,590,0.028722680372991027
17,9,588,0.027439041124478477
17,10,670,0.012877232900487713
17,11,719,0.05131183506938185
17,12,725,0.012093717572896295
17,13,704,0.012162429061024051
17,14,882,0.024692350044017274
17,15,952,0.03405776822711315
17,16,1066,0.037127058034206135
17,17,1105,0.034007093602787405
17,18,1252,0.03632158960989168
17,19,1435,0.04396086706674859
17,20,1637,0.03213348319839452
17,21,2012,0.04121628533781202
17,22,2340,0.030962162504499714
17,23,2577,0.026400423796564196
17,24,2879,0.03943679990958644
17,25,3213,0.027578495480252194
17,26,3549,0.031036856066990255
17,27,3979,0.036507379650860775
17,28,4230,0.02306457987761234
17,29,4477,0.023228514000627726
17,30,4830,0.018397257668919136
17,31,5143,0.019414396509670383
17,32,5320,0.014899462769286847
17,33,5530,0.01668632717394917
17,34,5701,0.01642903135010588
17,35,5917,0.0156958550270731
17,36,5652,0.00423472955394003
17,37,5967,0.007307884848822977
17,38,6041,0.01320915459404254
17,39,5873,0.0025554521184868485
17,40,5887,0.004570388090946623
17,41,5945,0.018410498852796945
17,42,5923,-0.0013868033247844429
17,43,5902,0.016237445092762922
17,44,5741,0.0058304324820367915
17,45,5837,0.014242432879754435
17,46,5699,-0.0014421603790139021
17,47,5666,0.014079723402833817
17,48,5593,-0.0005268821837791668
17,49,5760,-0.0005350703127725978
17,50,5913,0.014130197867399642
17,51,6053,0.004750332503562484
17,52,6048,0.017674734309077265
17,53,6283,0.007808076751044382
17,54,6256,0.014849046626155712
17,55,6308,0.0030943794243698114
17,56,6142,0.01600874398764084
17,57,6452,0.01338386490440664
17,58,6515,0.015834231448386745
17,59,6603,0.01468798924725535
17,60,6614,0.02098592721948273
17,61,6823,0.0172702006791875
17,62,7029,0.022160477425160786
17,63,7119,0.0077280612895814895
17,64,7041,0.016971411286970144
17,65,7260,0.012670073142437021
17,66,7257,0.016537734449747207
17,67,7375,0.012096845759152874
17,68,7441,0.015470101646538673
17,69,7407,0.012050465564299333
17,70,7555,0.019072196348540682
17,71,7740,0.010306267258213597
17,72,7574,0.024526845240870464
17,73,7547,0.01688196642130744
17,74,7614,0.011417301231267423
17,75,7627,0.019431275667757514
17,76,7637,0.012458578565015867
17,77,7410,0.02137917457521416
17,78,7421,0.016379858262601434
17,79,7443,0.014942406101323295
17,80,7166,0.015143921348425174
17,81,7145,0.01866710726383168
17,82,6982,0.017723769422611706
17,83,6711,0.009017892367921929
17,84,6339,0.019630245527420723
17,85,5950,0.033012333379726116
17,86,5601,0.011310651706587642
17,87,5335,0.020002793966879494
17,88,4691,0.01639247164960748
17,89,4620,0.00681933761925988
17,90,4218,0.007701463664755337
17,91,3771,0.02234557571760897
17,92,2876,0.010326000102646248
17,93,2570,0.007188321320834462
17,94,2189,0.006801218136900178
17,95,1942,-0.0016265460657868846
18,0,1555,0.01077645756864588
18,1,1412,0.0037640084822760027
18,2,1232,0.02816080083474037
18,3,1006,0.006271400476057048
18,4,938,0.008620744542991386
18,5,895,0.0139191426414106
18,6,781,-0.002661044669171091
18,7,746,0.029400948637310385
18,8,712,0.026656870126611946
18,9,669,-0.011499405666347455
18,10,700,0.024953002886294606
18,11,693,0.02911664288503992
18,12,746,0.034670706719279985
18,13,817,0.021313539407463663
18,14,825,-0.0075742513872390045
18,15,881,0.051927696688832924
18,16,991,0.057455565651679585
18,17,1121,0.013339537378837255
18,18,1247,0.019185420578533507
18,19,1431,0.04591356761270049
18,20,1753,0.05331245025371851
18,21,1889,0.031035900991689222
18,22,2192,0.022496003082409153
18,23,2500,0.041641171662061126
18,24,2857,0.031204356987983163
18,25,3232,0.03082813126271548
18,26,3731,0.03297253644528876
18,27,4022,0.028639702965499916
18,28,4472,0.0418054696895998
18,29,4815,0.04734813303767876
18,30,5472,0.03157566122269456
18,31,5829,0.02637654240459218
18,32,6094,0.032106700199062005
18,33,6593,0.02119253366625263
18,34,6923,0.019010422919222718
18,35,7039,0.01573572144868826
18,36,6998,0.008332907950676973
18,37,7212,0.014938716492272885
18,38,7330,0.00926571150475522
18,39,7540,0.007061780831279476
18,40,7378,0.010124622979432467
18,41,7215,0.0035910087013954657
18,42,7434,0.006580398615532738
18,43,7137,0.012096191961582339
18,44,7131,0.007765237328928231
18,45,7002,0.008818359770791553
18,46,7108,0.010272980049574781
18,47,7201,0.005260588755079173
18,48,7075,0.00995015638410341
18,49,7018,0.013864831845569074
18,50,7112,0.006525921591867544
18,51,7127,0.006504401093185275
18,52,7067,0.011352569480715814
18,53,7317,0.007764808494735439
18,54,7467,0.005829920231260268
18,55,7650,0.013677383135170843
18,56,7568,0.015816082704651183
18,57,7620,-0.0019553941886607763
18,58,7753,0.01056071457707156
18,59,7855,0.011075338440791201
18,60,7928,0.01152365179925401
18,61,7971,0.01660853786628537
18,62,8109,0.00415874805075501
18,63,8547,0.01060822080059815
18,64,8566,0.013620776122553578
18,65,8815,0.011392933329643406
18,66,8691,0.00931047038805233
18,67,8873,0.006379525822186959
18,68,9045,0.007036871106405442
18,69,9535,0.021580981145950362
18,70,9428,0.00472663607509414
18,71,9737,0.013275263225498364
18,72,9537,0.009725042169209367
18,73,9919,0.008139708972509206
18,74,9825,0.015349529269506544
18,75,10024,0.01382611806037051
18,76,9994,0.010753776395378991
18,77,9817,0.01079370356316129
18,78,9662,0.010584652102722152
18,79,9681,0.013242943657710091
18,80,9379,0.007412413742525291
18,81,8966,0.004485436479857291
18,82,8735,-0.0030630555445433413
18,83,8449,0.008373600366173848
18,84,7737,0.010130826588243805
18,85,7419,0.0059448285880665565
18,86,6879,0.009533619955456525
18,87,6125,0.00725854170249057
18,88,5394,0.009132222012295969
18,89,5024,0.0054252952867008125
18,90,4273,0.001297240509525982
18,91,3732,0.004783313412055191
18,92,2743,0.01709737516490877
18,93,2332,0.013515818913980517
18,94,1924,0.017755906256722978
18,95,1591,-0.0014897541437775173
19,0,1360,0.01610218755600272
19,1,1164,-0.009635833735197864
19,2,1007,0.026474092515770854
19,3,911,-0.003906618014417581
19,4,813,0.04244283581239259
19,5,797,0.01578028166949817
19,6,758,0.006181026054226139
19,7,689,0.04030914220514992
19,8,740,0.002364237118869373
19,9,773,-0.006583530328069988
19,10,726,0.022800787118342453
19,11,851,0.02551176260388879
19,12,957,0.02485746380974702
19,13,965,0.018310928436597398
19,14,1025,0.0063730329475766715
19,15,1253,0.008486527204387756
19,16,1354,0.020496168652121113
19,17,1557,0.023590441832974766
19,18,1826,0.016262966240107517
19,19,2188,0.003990374827529164
19,20,2538,0.018949564353295124
19,21,2980,0.02709411749938436
19,22,3661,0.017846649173741066
19,23,4149,0.005776072271422732
19,24,4599,0.010029813219860201
19,25,5203,0.015100798188643133
19,26,5826,0.0035908622010766495
19,27,6105,0.007871522595273248
19,28,6393,-0.0004601270063319616
19,29,6757,-0.0033292082479372863
19,30,7178,0.002330282297437335
19,31,7708,-0.006070829358697881
19,32,7784,-0.0008281083795157984
19,33,8042,-0.004498013493597688
19,34,8115,-0.00011755939252343099
19,35,8180,-0.009610091895851288
19,36,8299,-0.00736780387669831
19,37,8170,-0.003000465114340205
19,38,8288,-0.006400153976806054
19,39,8564,-0.010622475485024884
19,40,8175,-0.015049308109237557
19,41,8347,-0.016165502544163716
19,42,8280,-0.007805576701403878
19,43,8382,-0.007132195695964387
19,44,8232,-0.01486357532644676
19,45,8408,-0.004829404401089287
19,46,8353,-0.010507721005516824
19,47,8507,-0.013960215083790292
19,48,8422,-0.00964720622259293
19,49,8516,-0.0018683623466135785
19,50,8506,-0.003202915823646787
19,51,8671,0.00024430187234717767
19,52,8316,-0.008063706211134163
19,53,8398,-0.005636069586324326
19,54,8478,-0.009848063917523776
19,55,8590,-0.003124870214551779
19,56,8291,-0.0029224652892874798
19,57,8482,-0.0033159058266253906
19,58,8588,-0.0030879812630231736
19,59,8294,-0.009888515157009057
19,60,7921,-0.00250366437451555
19,61,7434,-0.006120642784153027
19,62,8028,-0.0003230873133308429
19,63,8735,-0.0019208037195030882
19,64,8214,-0.011179951792201924
19,65,8860,0.004866079564049771
19,66,8757,-0.00022027436609235675
19,67,8922,-0.002897468207164686
19,68,8829,-0.0034161044772943756
19,69,9065,-0.004159985102216985
19,70,9026,-0.0028801538931940837
19,71,9181,-0.01715166475784135
19,72,8818,-0.00520302946916328
19,73,8988,0.0020322742533438513
19,74,9162,-0.00019144550363862507
19,75,9176,0.00534087756016275
19,76,9170,-0.003981017401222164
19,77,9299,-0.0019403562509450272
19,78,9400,0.0038121525324332044
19,79,9324,0.0052345121021925125
19,80,9106,0.0026974281313602456
19,81,8781,0.007773135111429067
19,82,8604,0.004047720556204435
19,83,8437,0.002982738272682022
19,84,7504,0.008807080540997611
19,85,7077,0.006368407298041677
19,86,6431,-0.0044122579316975725
19,87,5921,-0.0011767730977843415
19,88,5179,0.0060498725881839846
19,89,4581,-0.0006796849976725171
19,90,4040,-0.004078382000355193
19,91,3561,-0.001004391858454155
19,92,2565,0.002883095771359619
19,93,2227,0.017152200469872553
19,94,1929,0.014623605521765105
19,95,1609,0.028527151440561116
20,0,1247,-0.008662537484159185
20,1,1091,0.01223532619210567
20,2,961,0.014204847140646563
20,3,873,0.01465859301654742
20,4,819,-0.0016511051751715994
20,5,677,0.010344792800499386
20,6,669,-0.005865249844491636
20,7,686,0.03486429827336668
20,8,645,0.026200886163203513
20,9,660,0.039987859558772244
20,10,709,0.028250894612239806
20,11,725,-0.008587350839656777
20,12,804,-0.01297827831402204
20,13,857,0.03339901638539169
20,14,1039,0.04884728797195275
20,15,1188,0.0253729298854984
20,16,1350,0.055497001548870176
20,17,1552,0.032731552808085325
20,18,1756,0.02218550830287061
20,19,1958,0.02056171074680972
20,20,2394,0.015377328044188333
20,21,2908,0.01962328148771351
20,22,3529,0.015945548254962336
20,23,3934,0.0039269695127768425
20,24,4322,0.019346160934687717
20,25,4724,0.013671766478046538
20,26,5322,0.006912961916364807
20,27,5760,0.022368138666193044
20,28,5860,0.01694895865770195
20,29,6320,0.013302590461836813
20,30,6659,-0.003399988416467324
20,31,6811,0.0074701705119420685
20,32,6998,-0.0026918051428309387
20,33,7082,0.003852216344117655
20,34,7363,-0.012442188652174396
20,35,7328,-0.009172320126692375
20,36,7415,0.0041416504242726025
20,37,7294,-0.00353833053919834
20,38,7564,-0.01308668298339745
20,39,7443,0.0018207620137406853
20,40,7496,-0.011587131929178984
20,41,7431,-0.014596687904870566
20,42,7677,0.008927270530146225
20,43,7491,-0.005299840243529642
20,44,7524,-0.012244488108748522
20,45,7562,-0.00027415739833077735
20,46,7727,-0.0008779302442251824
20,47,7836,-0.000558252905186892
20,48,7543,-0.009802843734829904
20,49,7720,0.0022030297339313684
20,50,7786,0.0015523396546884565
20,51,8019,-0.004981024088477601
20,52,7879,-0.008891708034965617
20,53,7981,0.00022335378422628127
20,54,7918,-0.0034129146542561275
20,55,8030,0.0025805781904814644
20,56,7544,-0.0023270359600556646
20,57,7736,-0.006264232572213457
20,58,7720,0.009334283138971613
20,59,8104,0.008238670796644275
20,60,7607,-0.006027005342123463
20,61,7871,-0.0031621354805100284
20,62,8049,-0.011118120292348148
20,63,8116,0.0036474928961503176
20,64,8135,0.006098977767065716
20,65,8174,-0.002626899785169668
20,66,8383,-0.0015338471068011988
20,67,8541,0.0017279544341300209
20,68,8502,-0.011856172538354366
20,69,8540,-0.008114567865633861
20,70,8617,3.1414363058261705e-05
20,71,8653,0.007678726194190008
20,72,8397,-0.005358477186995216
20,73,8681,-0.003467840810309517
20,74,8928,0.013805214924739625
20,75,9318,0.0018580814915926131
20,76,9366,-0.004817595547011106
20,77,9304,-0.0007408567101298899
20,78,9599,-0.0014350794891474423
20,79,9258,0.0011778813621358027
20,80,9102,0.00375002381712347
20,81,8883,0.0004208410171528957
20,82,8641,0.006995543953878172
20,83,8536,0.010413296357969589
20,84,7736,0.014007410965470797
20,85,7331,0.005446513131211232
20,86,6699,0.01423760533440633
20,87,6171,0.0004785997148220605
20,88,5334,0.009609712749293722
20,89,4718,0.005564176175607536
20,90,4138,0.004546139259629116
20,91,3516,0.01754733562617616
20,92,2502,-0.0026693760610359083
20,93,2192,0.0014983920937330824
20,94,1860,0.0133617484117454
20,95,1547,-0.009932746720815485
21,0,1234,-0.004787454091091055
21,1,1093,0.014470015479661974
21,2,908,0.006502376321779492
21,3,845,0.02563900666222892
21,4,789,0.019573311584087767
21,5,739,0.0023190998628253
21,6,723,-0.00804541706105003
21,7,680,0.013220405892818131
21,8,648,0.01224689874584588
21,9,751,0.019059357145481477
21,10,784,0.011255569375738314
21,11,841,0.016470260939783054
21,12,878,0.023589360445784385
21,13,911,0.02860155388809634
21,14,1011,0.03182804662521057
21,15,1219,0.023869388687866255
21,16,1417,0.029251383589954223
21,17,1568,-0.003476394727651405
21,18,1783,0.014541403834226077
21,19,2097,0.016582736458992227
21,20,2582,0.00431265986318646
21,21,2933,0.015228086294319274
21,22,3481,0.01921295432517271
21,23,4096,0.015099552914962889
21,24,4196,-5.7649823774015523e-05
21,25,4987,0.007404791742876707
21,26,5328,0.02005860353724727
21,27,5659,0.02247682057224945
21,28,6148,0.004388145534524725
21,29,6522,0.007240876632589046
21,30,6723,-0.003386516435835983
21,31,6914,-0.005621949126066197
21,32,7095,0.0008197346329586817
21,33,7415,-0.011525733968206211
21,34,7433,-0.012897011738552506
21,35,7535,-0.011442146797676236
21,36,7463,-0.004178989351215773
21,37,7860,-0.002935986492916247
21,38,7565,-0.010390977855444142
21,39,7707,-0.011021024353679113
21,40,7769,-0.009572870773421699
21,41,7910,-0.012485965824863256
21,42,7894,-0.01190193949214357
21,43,8005,-0.01259751453768484
21,44,7484,-0.005982132206329779
21,45,7740,-0.014474792586267599
21,46,7933,-0.008636527112087683
21,47,8116,-0.016284746364921783
21,48,7830,-0.004800759924433806
21,49,8117,-0.0051617972214078
21,50,8007,0.0038682063338254325
21,51,8122,-0.005555424223421356
21,52,8130,-0.006934976404754239
21,53,8087,-0.008490366721782843
21,54,7966,-0.009536417005887431
21,55,8089,-0.011046135395370166
21,56,7764,-0.007027020042132398
21,57,7742,-0.006572204558084876
21,58,7784,-0.009464454130398365
21,59,7928,-0.0037535019589735636
21,60,8018,-0.008538419067016887
21,61,8125,-0.011356689638193017
21,62,8227,-0.006974725225161797
21,63,8340,-0.00565301046182137
21,64,8248,-0.007212395560720017
21,65,8517,-0.001982017137375272
21,66,8595,-0.010674925201904979
21,67,8633,-0.0069637766752884914
21,68,8667,-0.00961356190553142
21,69,8631,-0.00047642400721817016
21,70,8737,-0.0005924420332824767
21,71,8937,0.0010077669562512084
21,72,8608,0.00029535333696992043
21,73,9011,-0.00029332958236394585
21,74,8899,0.002832578288326771
21,75,9252,0.009522378520352107
21,76,8869,0.006258569611047252
21,77,8931,0.006980758566164811
21,78,9409,-0.0020240363594945074
21,79,9581,0.006780642511395032
21,80,8976,-0.0016121908550155097
21,81,8932,-0.00034430702745676263
21,82,8604,0.0050652912177814955
21,83,8516,0.013204156646550367
21,84,7807,0.004224695142528995
21,85,7309,0.005347121812245927
21,86,6807,0.0007292454482175154
21,87,6034,0.011474742044559548
21,88,5114,0.017801397803494604
21,89,4774,-0.0011732519733431946
21,90,4096,0.01992277957276921
21,91,3685,0.007304888458103839
21,92,2607,0.014576259156716082
21,93,2209,-0.01027939419622701
21,94,1824,0.014023600134415419
21,95,1578,0.004554158040675829
