day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
22,3.961612202585396e-05,0.6086759614366732,0.6083761270196469,0.6084157431416728,0.8678733334926695,False
23,5.912541321451137e-05,0.6086227025824328,0.6085695688404782,0.6086286942536927,,True
24,3.440674134957966e-05,0.61538893995025,0.6145717794610905,0.6146061862024401,0.957894756530666,False
25,6.46389200933406e-05,0.612566413588818,0.612209033644181,0.6122736725642743,0.8191310926554894,False
26,-2.6361028370613937e-05,0.6001643849618488,0.6001411622518477,0.600114801223477,,True
27,0.00017255950397876418,0.6029839876611855,0.602908051485145,0.6030806109891238,,True
28,-1.3241102979510977e-05,0.6074301504522693,0.6074202741464054,0.6074070330434259,,True
29,2.710644262893247e-05,0.6090457943990562,0.608848597024908,0.6088757034675369,0.8625415640242274,False
30,2.9641745918462803e-05,0.610170851931896,0.6098602513688492,0.6098898931147677,0.904566348406782,False
