day,beta,q_expanding,q_rolling_1,q_rolling_3,q_rolling_7,q_rolling_14,m_expanding,m_rolling_1,m_rolling_3,m_rolling_7,m_rolling_14
4,0.2689414322376251,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
5,0.2912999093532562,0.2846267819404602,0.037042632699012756,0.10907653719186783,0.2846267819404602,0.2846267819404602,0.21796557307243347,0.16540217399597168,0.18070107698440552,0.21796557307243347,0.21796557307243347
6,0.2388598769903183,0.3201754093170166,0.009343360550701618,0.030131027102470398,0.3201754093170166,0.3201754093170166,0.2412804365158081,0.12983576953411102,0.14632292091846466,0.2412804216146469,0.2412804365158081
7,0.2088189423084259,0.3248154819011688,0.005981787573546171,0.019572222605347633,0.32481545209884644,0.32481542229652405,0.2611921727657318,0.10031429678201675,0.11610918492078781,0.2611921727657318,0.2611921727657318
8,0.2119581401348114,0.32132768630981445,0.007436026819050312,0.0285811610519886,0.32132768630981445,0.32132765650749207,0.27540138363838196,0.07835326343774796,0.09544266015291214,0.27540135383605957,0.27540135383605957
9,0.22978544235229492,0.3538509011268616,0.011032665148377419,0.0441928394138813,0.23707275092601776,0.3538509011268616,0.2933366894721985,0.06282862275838852,0.08365330845117569,0.266844779253006,0.2933366596698761
10,0.25983545184135437,0.3906724750995636,0.015008929185569286,0.04332106560468674,0.16032449901103973,0.3906724452972412,0.3154648542404175,0.05205782875418663,0.0744447261095047,0.24256785213947296,0.3154648244380951
11,0.30432939529418945,0.40813687443733215,0.019706696271896362,0.0481276661157608,0.11589117348194122,0.40813687443733215,0.33548569679260254,0.0451761819422245,0.06857658177614212,0.21527595818042755,0.33548569679260254
12,0.34165823459625244,0.40613803267478943,0.02371620200574398,0.07406846433877945,0.08993861079216003,0.4061380624771118,0.3491125702857971,0.04105427861213684,0.06985188275575638,0.19086876511573792,0.3491126000881195
13,0.3765454888343811,0.40161433815956116,0.025512095540761948,0.09607766568660736,0.0751800611615181,0.4016144275665283,0.3585239350795746,0.038324929773807526,0.07505594938993454,0.16957131028175354,0.358523964881897
14,0.41583192348480225,0.40312281250953674,0.027598192915320396,0.09188149869441986,0.07427501678466797,0.40312275290489197,0.36668920516967773,0.036248646676540375,0.07774488627910614,0.1526280641555786,0.36668920516967773
15,0.44775331020355225,0.4257768988609314,0.02730422466993332,0.04789222776889801,0.07325021177530289,0.4257768988609314,0.37624573707580566,0.0348983071744442,0.07297660410404205,0.13963359594345093,0.37624573707580566
16,0.5054640769958496,0.44077181816101074,0.05849923565983772,0.04860613867640495,0.10580271482467651,0.34631985425949097,0.38223010301589966,0.04019627720117569,0.07163187861442566,0.13507956266403198,0.3708621561527252
