B,eta0,eta_schedule,update,block_sec,delay_sec,eps,dev_imp_wt_ll,dev_worst_day_ll
0.25,0.3,const,block,3600,1800,1e-05,0.4221458147250075,0.42656208144875624
0.25,0.3,const,block,1800,1800,1e-05,0.4221458147250075,0.42656208144875624
0.5,0.3,const,block,1800,1800,1e-05,0.4221458147250075,0.42656208144875624
0.5,0.3,const,block,3600,1800,1e-05,0.4221458147250075,0.42656208144875624
2.0,0.3,const,block,3600,1800,1e-05,0.4221458147250075,0.42656208144875624
2.0,0.3,const,block,1800,1800,1e-05,0.4221458147250075,0.42656208144875624
1.0,0.3,const,block,3600,1800,1e-05,0.4221458147250075,0.42656208144875624
1.0,0.3,const,block,1800,1800,1e-05,0.4221458147250075,0.42656208144875624
0.25,0.3,const,block,900,1800,1e-05,0.4221731558439183,0.4265742113355734
0.5,0.3,const,block,900,1800,1e-05,0.4221731558439183,0.4265742113355734
2.0,0.3,const,block,900,1800,1e-05,0.4221731558439183,0.4265742113355734
1.0,0.3,const,block,900,1800,1e-05,0.4221731558439183,0.4265742113355734
0.5,0.1,const,block,1800,1800,1e-05,0.422184956771345,0.42656916439462655
0.5,0.1,const,block,3600,1800,1e-05,0.422184956771345,0.42656916439462655
0.25,0.1,const,block,3600,1800,1e-05,0.422184956771345,0.42656916439462655
0.25,0.1,const,block,1800,1800,1e-05,0.422184956771345,0.42656916439462655
1.0,0.1,const,block,1800,1800,1e-05,0.422184956771345,0.42656916439462655
1.0,0.1,const,block,3600,1800,1e-05,0.422184956771345,0.42656916439462655
2.0,0.1,const,block,3600,1800,1e-05,0.422184956771345,0.42656916439462655
2.0,0.1,const,block,1800,1800,1e-05,0.422184956771345,0.42656916439462655
2.0,0.3,inv_sqrt,block,3600,1800,1e-05,0.4221872252980098,0.426575066002431
2.0,0.3,inv_sqrt,block,1800,1800,1e-05,0.4221872252980098,0.426575066002431
1.0,0.3,inv_sqrt,block,1800,1800,1e-05,0.4221872252980098,0.426575066002431
1.0,0.3,inv_sqrt,block,3600,1800,1e-05,0.4221872252980098,0.426575066002431
0.25,0.3,inv_sqrt,block,3600,1800,1e-05,0.4221872252980098,0.426575066002431
0.25,0.3,inv_sqrt,block,1800,1800,1e-05,0.4221872252980098,0.426575066002431
0.5,0.3,inv_sqrt,block,1800,1800,1e-05,0.4221872252980098,0.426575066002431
0.5,0.3,inv_sqrt,block,3600,1800,1e-05,0.4221872252980098,0.426575066002431
1.0,0.3,inv_sqrt,block,900,1800,1e-05,0.42219477749164724,0.4265793233636517
2.0,0.3,inv_sqrt,block,900,1800,1e-05,0.42219477749164724,0.4265793233636517
0.5,0.3,inv_sqrt,block,900,1800,1e-05,0.42219477749164724,0.4265793233636517
0.25,0.3,inv_sqrt,block,900,1800,1e-05,0.42219477749164724,0.4265793233636517
0.25,0.1,const,block,900,1800,1e-05,0.4221949136620671,0.42657337665462747
0.5,0.1,const,block,900,1800,1e-05,0.4221949136620671,0.42657337665462747
1.0,0.1,const,block,900,1800,1e-05,0.4221949136620671,0.42657337665462747
2.0,0.1,const,block,900,1800,1e-05,0.4221949136620671,0.42657337665462747
0.5,0.1,inv_sqrt,block,1800,1800,1e-05,0.4222022686452027,0.4265743353841025
0.5,0.1,inv_sqrt,block,3600,1800,1e-05,0.4222022686452027,0.4265743353841025
1.0,0.1,inv_sqrt,block,3600,1800,1e-05,0.4222022686452027,0.4265743353841025
0.25,0.1,inv_sqrt,block,1800,1800,1e-05,0.4222022686452027,0.4265743353841025
0.25,0.1,inv_sqrt,block,3600,1800,1e-05,0.4222022686452027,0.4265743353841025
2.0,0.1,inv_sqrt,block,3600,1800,1e-05,0.4222022686452027,0.4265743353841025
2.0,0.1,inv_sqrt,block,1800,1800,1e-05,0.4222022686452027,0.4265743353841025
1.0,0.1,inv_sqrt,block,1800,1800,1e-05,0.4222022686452027,0.4265743353841025
2.0,0.03,const,block,3600,1800,1e-05,0.4222026395961619,0.4265722341551103
0.5,0.03,const,block,1800,1800,1e-05,0.4222026395961619,0.4265722341551103
0.5,0.03,const,block,3600,1800,1e-05,0.4222026395961619,0.4265722341551103
2.0,0.03,const,block,1800,1800,1e-05,0.4222026395961619,0.4265722341551103
0.25,0.03,const,block,1800,1800,1e-05,0.4222026395961619,0.4265722341551103
1.0,0.03,const,block,1800,1800,1e-05,0.4222026395961619,0.4265722341551103
1.0,0.03,const,block,3600,1800,1e-05,0.4222026395961619,0.4265722341551103
0.25,0.03,const,block,3600,1800,1e-05,0.4222026395961619,0.4265722341551103
0.5,0.1,inv_sqrt,block,900,1800,1e-05,0.42220486139538627,0.42657573903317014
1.0,0.1,inv_sqrt,block,900,1800,1e-05,0.42220486139538627,0.42657573903317014
2.0,0.1,inv_sqrt,block,900,1800,1e-05,0.42220486139538627,0.42657573903317014
0.25,0.1,inv_sqrt,block,900,1800,1e-05,0.42220486139538627,0.42657573903317014
0.5,0.03,const,block,900,1800,1e-05,0.42220574281939977,0.4265735202067938
2.0,0.03,const,block,900,1800,1e-05,0.42220574281939977,0.4265735202067938
1.0,0.03,const,block,900,1800,1e-05,0.42220574281939977,0.4265735202067938
0.25,0.03,const,block,900,1800,1e-05,0.42220574281939977,0.4265735202067938
0.5,0.01,const,block,1800,1800,1e-05,0.4222082191606623,0.4265732099207182
0.25,0.01,const,block,3600,1800,1e-05,0.4222082191606623,0.4265732099207182
1.0,0.01,const,block,1800,1800,1e-05,0.4222082191606623,0.4265732099207182
1.0,0.01,const,block,3600,1800,1e-05,0.4222082191606623,0.4265732099207182
2.0,0.01,const,block,1800,1800,1e-05,0.4222082191606623,0.4265732099207182
0.5,0.01,const,block,3600,1800,1e-05,0.4222082191606623,0.4265732099207182
0.25,0.01,const,block,1800,1800,1e-05,0.4222082191606623,0.4265732099207182
2.0,0.01,const,block,3600,1800,1e-05,0.4222082191606623,0.4265732099207182
0.5,0.03,inv_sqrt,block,3600,1800,1e-05,0.422208351928017,0.42657392312636466
0.25,0.03,inv_sqrt,block,3600,1800,1e-05,0.422208351928017,0.42657392312636466
1.0,0.03,inv_sqrt,block,1800,1800,1e-05,0.422208351928017,0.42657392312636466
0.5,0.03,inv_sqrt,block,1800,1800,1e-05,0.422208351928017,0.42657392312636466
0.25,0.03,inv_sqrt,block,1800,1800,1e-05,0.422208351928017,0.42657392312636466
2.0,0.03,inv_sqrt,block,1800,1800,1e-05,0.422208351928017,0.42657392312636466
2.0,0.03,inv_sqrt,block,3600,1800,1e-05,0.422208351928017,0.42657392312636466
1.0,0.03,inv_sqrt,block,3600,1800,1e-05,0.422208351928017,0.42657392312636466
1.0,0.03,inv_sqrt,block,900,1800,1e-05,0.42220913896089424,0.42657434210390854
0.5,0.03,inv_sqrt,block,900,1800,1e-05,0.42220913896089424,0.42657434210390854
0.25,0.03,inv_sqrt,block,900,1800,1e-05,0.42220913896089424,0.42657434210390854
2.0,0.03,inv_sqrt,block,900,1800,1e-05,0.42220913896089424,0.42657434210390854
2.0,0.01,const,block,900,1800,1e-05,0.42220926585259055,0.42657364098549433
0.25,0.01,const,block,900,1800,1e-05,0.42220926585259055,0.42657364098549433
0.5,0.01,const,block,900,1800,1e-05,0.42220926585259055,0.42657364098549433
1.0,0.01,const,block,900,1800,1e-05,0.42220926585259055,0.42657364098549433
0.25,0.01,inv_sqrt,block,1800,1800,1e-05,0.42221017895541496,0.42657378813988045
0.5,0.01,inv_sqrt,block,1800,1800,1e-05,0.42221017895541496,0.42657378813988045
1.0,0.01,inv_sqrt,block,1800,1800,1e-05,0.42221017895541496,0.42657378813988045
0.25,0.01,inv_sqrt,block,3600,1800,1e-05,0.42221017895541496,0.42657378813988045
0.5,0.01,inv_sqrt,block,3600,1800,1e-05,0.42221017895541496,0.42657378813988045
2.0,0.01,inv_sqrt,block,1800,1800,1e-05,0.42221017895541496,0.42657378813988045
2.0,0.01,inv_sqrt,block,3600,1800,1e-05,0.42221017895541496,0.42657378813988045
1.0,0.01,inv_sqrt,block,3600,1800,1e-05,0.42221017895541496,0.42657378813988045
1.0,0.01,inv_sqrt,block,900,1800,1e-05,0.42221044222389503,0.4265739275799468
0.5,0.01,inv_sqrt,block,900,1800,1e-05,0.42221044222389503,0.4265739275799468
0.25,0.01,inv_sqrt,block,900,1800,1e-05,0.42221044222389503,0.4265739275799468
2.0,0.01,inv_sqrt,block,900,1800,1e-05,0.42221044222389503,0.4265739275799468
