method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.1,0.42953123611631006,0.41978595567118776,0.43899607283815745,0.13875036108117902,0.8370749086704784,0.04033784837196593,0.00349730736775804
m5b_smooth0.3,0.4300196330472706,0.4195801835235624,0.4402387965399189,0.13881167456485685,0.837160730129482,0.041407087236795426,0.003985704298718602
ensemble3,0.4329320758276956,0.42265848540008827,0.44310933451588413,0.14018750489431397,0.8332391587025733,0.03968728172072167,0.006898147079143596
amgtp,0.4330724503107728,0.4232073129282292,0.4425184378762458,0.14010721267288337,0.8325021712706995,0.03718572259018436,0.007038521562220887
amgtp_no_state,0.4345219662740613,0.4246641364395818,0.4439402036831772,0.1407260340863564,0.8304587700997293,0.03648214452989766,0.008488037525509317
amgtp_hidden8,0.43452934636448654,0.42502640431138405,0.4439291285107982,0.14074324787457368,0.8308848856923894,0.03716056116515662,0.008495417615934465
amgtp_global_q,0.43495389534015666,0.425158177314532,0.4441752749741309,0.14090514691698758,0.8297950212166818,0.03595016807964007,0.008919966591604683
amgtp_fixed_beta_hi,0.4349861165354672,0.4248210660776296,0.44482971991169773,0.1409722975199319,0.8302492072898288,0.036970859274816296,0.008952187786915165
learn_alpha,0.435048624002622,0.42365607977902137,0.44630906091842226,0.14075438035668925,0.8314213916474147,0.038683619694604855,0.00901469525407002
amgtp_hidden16,0.4352207409342868,0.42529426308401336,0.4444844736517117,0.14103693247012095,0.8301593347324844,0.0365825593490349,0.009186812185734824
fixed_share,0.4360882712266958,0.424051939414424,0.4477331068990258,0.14111575860879605,0.8304335466591292,0.038133407895258035,0.010054342478143788
m2_context_gate,0.4365726395919619,0.425543603667598,0.4471823885247791,0.1416398132203774,0.8296533119229211,0.038375139153730975,0.010538710843409954
m1_global_mix,0.4376406953580647,0.42677171838373035,0.4480737102824156,0.1424450334254937,0.825660947418295,0.03277864009758768,0.011606766609512705
m5b_smooth0.001,0.438673921722142,0.4255020809561511,0.451194162340422,0.14213208335143673,0.8270112316708172,0.0366758922872652,0.012639992973589928
validation_selected(h=expanding),0.43909602012508125,0.425073069338685,0.4523651301890965,0.1420884204689728,0.8272688716196943,0.03762252603497951,0.01306209137652923
expanding,0.43909602012508125,0.425073069338685,0.4523651301890965,0.1420884204689728,0.8272688716196943,0.03762252603497951,0.01306209137652923
amgtp_fixed_beta0,0.44005055715990893,0.426978067830276,0.4520894897067094,0.14269528598623335,0.8257342499722362,0.03669958583738889,0.014016628411356973
m5b_smooth0,0.44005055715990893,0.426978067830276,0.4520894897067094,0.14269528598623335,0.8257342499722362,0.03669958583738889,0.014016628411356973
adamoe,0.4420901376459673,0.43134916222333236,0.45272058744105886,0.14362397313077518,0.8204108606683725,0.03301267819222597,0.016056208897415228
m5b_smooth0.01,0.4422596900357907,0.4295486580013851,0.45423204679160034,0.14354920906135238,0.8238212453864728,0.03722239940254936,0.016225761287238676
diff_forgetting,0.4429382130697488,0.42944375388555805,0.45533930795322103,0.14324712037437443,0.826266003976379,0.043910690444416055,0.016904284321196842
amgtp_uniform_q,0.4429707366833743,0.43207128822201746,0.4537830507470788,0.14393544646733603,0.8195093173884263,0.033488128887350734,0.016936807934822294
uniform5,0.4429707372346368,0.4320712885819042,0.4537830514079018,0.14393544668933292,0.8195093325248372,0.03348812947720703,0.01693680848608486
han_arw,0.44354885585391923,0.4294620777754067,0.45673093459440905,0.1436178244269049,0.8244383662118311,0.039247517647152314,0.017514927105367232
rolling_14,0.4545325428987141,0.4408081342177871,0.46754105158583137,0.14797819338127052,0.808296303744827,0.030388972137442995,0.02849861415016204
decay_hl7,0.4905938521750266,0.4812300992586,0.4994064362611239,0.16000685795262762,0.8094834004974506,0.09468982542481069,0.06455992342647461
rolling_3,0.5018515544905322,0.4811985356902837,0.5210447964359275,0.15947398955774766,0.7924717577927706,0.07480646046468703,0.07581762574198012
decay_hl3,0.5227628681004453,0.5154899492935288,0.5297367716911969,0.17239962883244334,0.7956649847728587,0.114928403805712,0.0967289393518932
rolling_7,0.5237395517931974,0.4939218255425229,0.5528581424593463,0.16985932059417883,0.7529617191505222,0.07007295062360945,0.09770562304464551
decay_hl1,0.5608122669910054,0.5560388216741401,0.5654364073232262,0.18733544178900452,0.7822872244617651,0.14083299257738544,0.13477833824245336
rolling_1,0.7126690873336656,0.6961744183413604,0.72840380419139,0.20102807985557605,0.7325568261164714,0.15321496749365884,0.28663515858511374
