label,baseline,method,n_days,mean_delta_daywt,median_delta,imp_wt_delta,ci95_lo,ci95_hi,ci_excludes_0,n_days_won,n_days_lost,n_days_tied,frac_days_won,sign_test_p,sign_test_p_notie,sign_test_p_floor,mbb_ci_lo,mbb_ci_hi,loo_reverses_sign,per_seed_spread
"Criteo (fixed origin, test days 22-30)",expanding,adamoe,9,-0.0009223280241053752,-0.0008534663251527075,-0.0009106299042410028,-0.0010801995997175733,-0.0007801401759218137,True,9,0,0,1.0,0.00390625,0.00390625,0.00390625,-0.00108599038225281,-0.0007600158622660969,False,6.41547808000434e-05
"Criteo (fixed origin, test days 22-30)",expanding,arw,9,-0.0007816751027133319,-0.0006630002393807066,-0.0007664563602696289,-0.00100852510205229,-0.0005794663187234447,True,9,0,0,1.0,0.00390625,0.00390625,0.00390625,-0.0010136847144670222,-0.0005516372383699325,False,8.948255827329673e-05
"Criteo (fixed origin, test days 22-30)",expanding,best_fixed,9,-0.0007902705214901045,-0.0006630002393807066,-0.0007774727092522761,-0.0010066958598534935,-0.0005942703278551997,True,9,0,0,1.0,0.00390625,0.00390625,0.00390625,-0.001015836667946937,-0.0005673535312746959,False,7.758457613457929e-05
"Criteo (fixed origin, test days 22-30)",expanding,dualtime,9,-0.0010103783219153433,-0.000886520831132831,-0.0009969569345337369,-0.0012160613905994034,-0.0008311154097644856,True,9,0,0,1.0,0.00390625,0.00390625,0.00390625,-0.0012047119831551335,-0.0008019054891703129,False,5.9797700668292155e-05
"Criteo (fixed origin, test days 22-30)",expanding,ops,9,-0.0011195154866436236,-0.0011123803486607908,-0.001108798651646769,-0.001315934349095292,-0.0009350200111396424,True,9,0,0,1.0,0.00390625,0.00390625,0.00390625,-0.0013076561331569635,-0.0009112958746359596,False,1.2577483610560396e-05
