day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,oracle_horizon_A,oracle_horizon_loss_A,oracle_horizon_B,oracle_horizon_loss_B,m5b_low_loss,m5b_high_loss,oracle_persistence
4,expanding,0.38804101404090535,60,expanding,0.39808520686950344,expanding,0.37844206574447464,0.3936838933188108,0.3936838933188108,low
5,expanding,0.4104745463922401,60,expanding,0.37961917754414476,expanding,0.4397660953766892,0.41393571767470927,0.42152389927602874,low
6,expanding,0.5291099035329386,60,expanding,0.5172102111767654,expanding,0.5406348024290747,0.5278384882739864,0.5311190672428465,low
7,expanding,0.6115728968500066,60,expanding,0.6322256765116208,expanding,0.5921491312432879,0.6043134273850024,0.578367408987221,high
8,rolling_3,0.5339128404588208,3,rolling_3,0.5324673036647345,rolling_3,0.5353622371642399,0.5742911706408482,0.5361106094945647,high
9,rolling_3,0.4126061530880933,3,rolling_3,0.40052368938051797,rolling_3,0.4247208797161161,0.4454575079814816,0.43827890159983435,high
10,rolling_7,0.4147559170581064,7,rolling_7,0.4062641927645039,rolling_7,0.423168753402067,0.4153918044312149,0.39832970725264233,high
11,expanding,0.379423526419739,60,expanding,0.37277025144857107,expanding,0.3860062096140245,0.49977635307951623,0.4191515444488388,high
12,expanding,0.41752039986843736,60,expanding,0.4066861202800747,expanding,0.42848547558865147,0.5295865321111932,0.45616442670471663,high
13,expanding,0.459053984711499,60,expanding,0.45131608005569124,expanding,0.46670978958316006,0.4750399242052135,0.4784135123709568,low
14,expanding,0.4815014459760003,60,expanding,0.48115762614667,expanding,0.4818300247698714,0.4773013891397933,0.46266462396390456,high
15,rolling_14,0.42096054460155846,14,expanding,0.41174066493658357,rolling_3,0.42685612265543793,0.4205078747186385,0.4101422321443127,high
16,expanding,0.3769041978750485,60,expanding,0.3768147519925473,expanding,0.37699484437342234,0.3780024458703498,0.39347614712923334,low
17,rolling_14,0.4056034738413546,14,rolling_14,0.39316489067568583,rolling_14,0.41784461917899685,0.40538335203165266,0.4271508275809206,low
18,rolling_14,0.46990965143802,14,rolling_14,0.4751453071623338,rolling_14,0.4647364488634993,0.48593708734059804,0.49840658764570267,low
19,rolling_14,0.48057243065167465,14,rolling_14,0.5068356821644838,rolling_14,0.45352732320749617,0.4921553457815352,0.4780125176424565,high
20,rolling_3,0.408952188891603,3,rolling_3,0.4124617959558126,rolling_3,0.40512974777153077,0.44406976952284866,0.41712516110671793,high
21,rolling_14,0.3835101081382996,14,rolling_14,0.39806885932798897,rolling_14,0.3691058264572542,0.38363303300013935,0.3822883095507613,high
22,expanding,0.3654202381543003,60,expanding,0.36561149054141523,expanding,0.3652222387358897,0.37474514912615464,0.390492878977853,low
23,expanding,0.3958718279562322,60,expanding,0.4012685624074269,expanding,0.3905607559566438,0.42224059362145294,0.4339624610264435,low
24,expanding,0.4509278676894601,60,expanding,0.4536226695667701,expanding,0.44819325006916766,0.4633121996605372,0.4581397125586377,high
