day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
7,0.0006125230221313283,0.37573669169025165,0.3744112951759354,0.37502381819806674,0.5378567730372178,False
8,9.093527393061462e-05,0.38589411155403547,0.3857194912123481,0.3858104264862787,0.4792400870831797,False
9,2.3112201212427408e-05,0.4066155134668914,0.40656582003981,0.40658893224102244,,True
