day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
7,-0.00025738308059752857,0.3760459229433304,0.3758043354760127,0.3755469523954152,2.0653825856748034,False
8,-9.530172384497604e-05,0.3856214698303482,0.38562141644925535,0.3855261147254104,,True
9,-0.00011241306810300111,0.4070439113556531,0.4067887054922775,0.4066762924241745,1.440479958477946,False
