day,mean_alpha
4,0.10871428571428571
5,0.10871428571428574
6,0.10862669039121324
7,0.10894982568920422
8,0.11096856867616746
9,0.11376488999526727
10,0.1156133897927473
11,0.11558693450620995
12,0.11506561982435878
13,0.11535091730614631
14,0.11659853689833588
15,0.1177247719940198
16,0.1183744973661119
17,0.11767953605618356
18,0.11596272707451008
19,0.11570263352087026
20,0.11718385451295711
21,0.11928388813476073
22,0.11997321845023301
23,0.11795238870643257
24,0.11488655448587594
25,0.11389206852098804
26,0.11553997846292073
27,0.11770061332384521
28,0.11660845373660333
29,0.11372703318271221
30,0.11138540718568013
31,0.11140151127543957
32,0.11396838610081667
33,0.11537430279483338
34,0.1129384758931699
35,0.10913387763662724
36,0.10835336189375123
37,0.10940727729586798
38,0.11171836530813171
39,0.11116024177692391
40,0.10769292876468738
41,0.10480510077281807
42,0.10506380741632437
43,0.10748013138372342
44,0.10825593160908328
45,0.10606105286131604
46,0.1028756843231872
47,0.10122551659541908
48,0.10230729593084309
49,0.10388377963112172
50,0.10343578713435402
51,0.10049990269092351
52,0.09765726704956082
53,0.09770828278341626
54,0.09989194925144422
55,0.10106413598583766
56,0.09912839093273053
57,0.09572364532003541
58,0.09425100134495847
59,0.09500478630259421
60,0.09733015942542318
61,0.0969630236723333
62,0.09425672851515461
63,0.09176403135702739
64,0.09221203846474543
65,0.09424144270730331
66,0.09514571394195212
67,0.09317825894019274
68,0.08983179973058186
69,0.08821417536354585
70,0.08884167861161602
71,0.09016805997430577
72,0.08986181693197567
73,0.08683054950297792
74,0.08414145004684401
75,0.0845579710196179
76,0.08660079868075402
77,0.08744554355340695
78,0.08548106107899081
79,0.08244745322893918
80,0.08121744060359097
81,0.08228352330136882
82,0.08377705130551605
83,0.08303167164511382
84,0.08060107183747162
85,0.07811452114143995
86,0.0785761117741268
87,0.08011335652383036
88,0.08048805565921541
89,0.07844557932288843
90,0.07588480975120533
91,0.07504068453765755
92,0.07586487457430673
93,0.07768090072258765
94,0.07690130007436907
95,0.07515690733354949
96,0.07289199607885086
97,0.07317699467516287
98,0.0750701431965761
99,0.07618151623139918
100,0.0740164994434226
101,0.07148584602845907
102,0.07016578376729714
103,0.0708963464187657
104,0.0722570382505134
105,0.07196938416394791
106,0.06962396167445983
107,0.06744755784666866
108,0.06751653673547985
109,0.06929622115692863
110,0.07040797396578168
111,0.06832199749616219
112,0.06574901411056572
113,0.06461273680547858
114,0.06549453660232692
115,0.0666676801716867
116,0.06644225284022244
117,0.06408280608268556
118,0.062309234184689546
119,0.062386572428453184
