method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.01,0.484623015521892,0.48140931091101274,0.48776494102351625,0.15978859135601656,0.7868156382563662,0.021633550729137398,-0.0009155607600724044
m5b_smooth0.001,0.48518788185825296,0.48178341868454894,0.48851002562111223,0.16003222758299432,0.7866144876480357,0.023499493983157798,-0.0003506944237115062
m5b_smooth0,0.48577034777730793,0.4821545182646455,0.4892024871013752,0.16024832936141442,0.7862160758812795,0.024447856754020364,0.00023177149534352935
ensemble3,0.48612256404399506,0.4826969399448091,0.4895086848830074,0.16032350983376142,0.7853424541138267,0.023740656022224964,0.0005839877620307386
han_arw,0.48785981060201106,0.4829801143225776,0.4933332921214815,0.16102511483812823,0.7823235673714101,0.0230183489159308,0.002321234320046645
validation_selected(h=rolling_14),0.48785981060201106,0.4829801143225776,0.4933332921214815,0.16102511483812823,0.7823235673714101,0.0230183489159308,0.002321234320046645
rolling_14,0.48785981060201106,0.4829801143225776,0.4933332921214815,0.16102511483812823,0.7823235673714101,0.0230183489159308,0.002321234320046645
m5b_smooth0.3,0.4898092102445104,0.48628728091157924,0.4932899209971289,0.16161935771814553,0.7803456551975184,0.02178339055710232,0.004270633962545925
m5b_smooth0.1,0.49365435627851467,0.4901715164946758,0.49727520251715945,0.16304708966308087,0.7758681798033855,0.02192362674649391,0.00811577999655026
rolling_7,0.50299382231764,0.49978629432033417,0.5060476667141381,0.1662136720755597,0.7706563940999787,0.0366565262791042,0.017455246035675595
adamoe,0.5066459072060471,0.5037470548845494,0.509309757303495,0.16809160554832972,0.7590853450494899,0.022695765628960748,0.021107330924082682
uniform5,0.5083742641937623,0.505468233140682,0.5109747169795318,0.1687896115699727,0.7568435411991435,0.022977866720158873,0.022835687911797818
diff_forgetting,0.5103004627665607,0.5064990203065426,0.5143006396247091,0.16847819460631688,0.7791243357678793,0.06873323719049962,0.02476188648459632
decay_hl7,0.5186553231887227,0.5161543519517717,0.5213072138396216,0.17153036376512334,0.7833832375823105,0.08506339983762659,0.03311674690675828
m1_global_mix,0.5284805077369183,0.5252975356627195,0.5313256688085932,0.17583692237543036,0.7332737926517415,0.033142273212090345,0.04294193145495399
m2_context_gate,0.5290733971156598,0.5257554739847135,0.532053753307416,0.17606048802260255,0.7335378862295573,0.03452060688871893,0.043534820833695316
decay_hl3,0.544646065940532,0.5422262858812851,0.5469433716663574,0.18175651559324557,0.7727318223214296,0.10316709458564031,0.05910748965856752
rolling_3,0.574846502469629,0.5704178215635896,0.5787253876080458,0.1877671642112513,0.7296139562140708,0.0924697890786546,0.08930792618766463
decay_hl1,0.581835007517178,0.5794503291362839,0.5841900879261952,0.19684559366913354,0.7255031878868083,0.11449659994376811,0.0962964312352135
expanding,0.6061773862731824,0.5956750290030031,0.6173647200910672,0.20423412937893137,0.6310021854218207,0.07836709045880816,0.12063880999121801
rolling_1,0.9461740824977659,0.9371481546948861,0.9554481191567262,0.2529347822299684,0.6467228353720943,0.2113209764095052,0.46063550621580135
