day,mean_alpha
4,0.10871428571428571
5,0.10871428571428574
6,0.10853688764177359
7,0.10821772131046868
8,0.10764407594626332
9,0.10708331976116726
10,0.10638410607943452
11,0.10573501012126008
12,0.10498578343239875
13,0.10415524760360786
14,0.10330000211006138
15,0.10264599407367535
16,0.10151249089860652
17,0.10049498473024926
18,0.09928392980688958
19,0.0983422017351209
20,0.0975502732743724
21,0.09635289447792494
22,0.09549795439790851
23,0.09459707820115967
24,0.09336944679259257
25,0.09260996460715398
26,0.09163905768581707
27,0.0905118957314652
28,0.08946500568518359
29,0.08800262846010917
30,0.08678300411017047
31,0.08796953653483017
32,0.10147404440070329
33,0.11591533071382044
34,0.12907081143788418
35,0.1369220457046212
36,0.14110086165427227
37,0.1416631840395487
38,0.13989823957942277
39,0.13754058889917978
40,0.13466327147636625
41,0.13901634895442494
42,0.13849581971793384
43,0.1362069234878856
44,0.1330183735575576
45,0.13119270115561282
46,0.1297289500182586
47,0.12951735328348263
48,0.13191037515024018
49,0.13966827866911552
50,0.15022338921681053
51,0.159247364016259
52,0.16487084459016813
53,0.16632290924867538
54,0.1659606169737886
55,0.16663107372405841
56,0.16947175390641872
57,0.17432978542277006
58,0.17827627130066914
59,0.18066798851830115
60,0.1816147956633939
61,0.18153772788338313
62,0.1812706834527998
63,0.1811211020934504
64,0.18067355428871634
65,0.18028125768228664
66,0.1795383167117916
67,0.17887563634382217
68,0.17799060622169527
69,0.1771102291984522
70,0.17643998495530172
71,0.17548151782361338
72,0.17465769275352955
73,0.17383814174980497
74,0.17310659096584238
75,0.1723087486829737
76,0.17128679036326017
77,0.17067680768704926
78,0.16977457565747006
79,0.16907498703835452
80,0.1681441479768839
81,0.16733077163859958
82,0.16805045228619098
83,0.16885091506383287
84,0.16964548196303375
85,0.17011646522634877
86,0.16996159141743702
87,0.16944422124660055
88,0.1688662365470769
89,0.1683479106331648
90,0.16789965954615033
91,0.1676033108035377
92,0.16761692526509409
93,0.1677434916311929
94,0.1677482885248856
95,0.16820785817034187
96,0.16870659750609934
97,0.1697167385741373
98,0.17102030043802782
99,0.17234973987787697
100,0.17324770061478936
101,0.16975213787984259
102,0.17095433933961954
103,0.17238342677275054
104,0.1744343227963908
105,0.17602778743251696
106,0.17754941711349595
107,0.17851822707015824
108,0.1797880078425637
109,0.18059672082263933
110,0.1811615076610686
111,0.18143168931384043
112,0.18135051753601922
113,0.18131083568733392
114,0.18117585441689754
115,0.1810575330871071
116,0.18073298623144757
117,0.1799501417220606
118,0.18355529431057083
119,0.18689592285761053
