method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
validation_selected(h=rolling_14),0.35695486746036015,0.3526603406492236,0.36107392081453793,0.11308478344632174,0.8961790420382468,0.03366043369159239,0.0
rolling_14,0.35695486746036015,0.3526603406492236,0.36107392081453793,0.11308478344632174,0.8961790420382468,0.03366043369159239,0.0
han_arw,0.35695486746036015,0.3526603406492236,0.36107392081453793,0.11308478344632174,0.8961790420382468,0.03366043369159239,0.0
m5b_smooth0.01,0.35804824513666555,0.3538604257873764,0.36210772958600856,0.11331028330572808,0.8960338338582572,0.03504042855116248,0.0010933776763055038
m5b_smooth0,0.3580909563703445,0.35388638088668684,0.3622066879713785,0.11333110871490826,0.8959250254867979,0.034946016916708865,0.0011360889099845165
m5b_smooth0.001,0.35811483993692805,0.3539204442321558,0.3622628572187381,0.11334166766565024,0.8959171937079436,0.035075503490648204,0.001159972476568048
ensemble3,0.3592393350277163,0.35506880462932366,0.3633675639827236,0.11362049063044447,0.8955219085195824,0.03609691230514866,0.00228446756735632
m5b_smooth0.1,0.36254297975493516,0.3584425859127631,0.36665875393607134,0.11455435116339446,0.893687775380979,0.03852525551561664,0.005588112294575098
m5b_smooth0.3,0.36634749816715184,0.3622786624884372,0.3704788349896608,0.11566931837041283,0.8918987195641507,0.041473503173667936,0.009392630706791768
rolling_7,0.37007470185633906,0.3657771927788139,0.37430265813386127,0.11809811622062172,0.8840044692420382,0.021782660702937325,0.013119834395978986
adamoe,0.3849732536527298,0.3815366335363663,0.38850551728641114,0.12265871068999394,0.8774360689913717,0.03692715016416068,0.02801838619236974
uniform5,0.38658654689484206,0.3831893037035717,0.39008374766907494,0.12329291738263845,0.8759859151519164,0.03624820311622848,0.029631679434481986
m1_global_mix,0.4025254331084197,0.39934090642440534,0.40580046562840016,0.1293084129071723,0.8599065307885214,0.022577387802588673,0.045570565648059676
m2_context_gate,0.40274478499401295,0.39947363803788394,0.4060778139160659,0.12938745317488543,0.8598365733631271,0.022971297982997154,0.04578991753365291
diff_forgetting,0.41199967551031025,0.40929222622685346,0.4147001339273766,0.13090056565046151,0.8784499720970137,0.08357677375036625,0.055044808049950184
rolling_3,0.42642572994084976,0.4214636367155925,0.43161595653862295,0.13672265809442427,0.8472008016676204,0.04253156529564302,0.06947086248048963
decay_hl7,0.4449389673857265,0.4422235655449157,0.44766176734169144,0.14176271026502701,0.894866973580204,0.14006324019585922,0.08798409992536649
expanding,0.46817940609844116,0.462941537335687,0.4734066170076038,0.153297801126244,0.7987167675134139,0.024870987142849545,0.11122453863808109
decay_hl3,0.49817172849979013,0.494810435047894,0.5016388404547927,0.1623274241946968,0.8791835923109388,0.1631988684983374,0.14121686103943007
decay_hl1,0.5598751523252202,0.5563861615068968,0.5635756918378126,0.18704954336516724,0.8286106077780139,0.17172986752558786,0.20292028486486025
rolling_1,0.6796237649243749,0.6701918249175863,0.6886133581162223,0.19473636906931996,0.750729486898578,0.14298283914772575,0.3226688974640148
