method,day,n,log_loss,brier,ece,clicks
current_ops,7,5287222,0.3741836796771003,0.11510580244611818,0.009832040027305856,804622
current_ops,8,3832608,0.38526151579763857,0.11889556338828469,0.00723907153950404,600041
current_ops,9,4218938,0.4063019757990035,0.1264602340445825,0.008660308112240103,714185
ap_ops,7,5287222,0.3738642839611811,0.11508152340567482,0.009192557815301473,804622
ap_ops,8,3832608,0.38502637692705854,0.11884031893878652,0.0056726989741856465,600041
ap_ops,9,4218938,0.4061120202894976,0.12641936913552557,0.00647416187741295,714185
single_memory,7,5287222,0.37397546000477216,0.11512517450720536,0.008446430446024085,804622
single_memory,8,3832608,0.3850942030149515,0.11885743424136577,0.0047369536975867925,600041
single_memory,9,4218938,0.40620729419740714,0.1264439924276331,0.007185138848474205,714185
no_slope,7,5287222,0.3746434869497196,0.11519030479565955,0.012817640071966598,804622
no_slope,8,3832608,0.38543069981847494,0.1189335574621182,0.008672077843189446,600041
no_slope,9,4218938,0.4065334715004036,0.12651029331759445,0.010585254838708194,714185
