day,block,R,S,L,L_R,L_S,L_L
7,8,0.34081069715482604,0.32905813743142814,0.3301311654137458,0.39878779111996776,0.3982126930378961,0.3982117765891909
7,9,0.33915654155451536,0.3299133167583689,0.33093014168711576,0.40452690278116366,0.4045043605594397,0.4045002592957574
7,10,0.3386518484587913,0.32995835193229534,0.3313897996089134,0.34566800668190145,0.3457007924636854,0.3456800081498023
7,11,0.2805433731137996,0.3588592329895462,0.3605973938966541,0.336014273953537,0.3327959829030344,0.3327825974489492
7,12,0.28448636272057415,0.3571746277671059,0.3583390095123199,0.3662009438679844,0.3659317959337951,0.36594190345124145
7,13,0.2896435999581205,0.3546574798653426,0.35569892017653687,0.38566047590297237,0.38550818647683693,0.38550626482874056
7,14,0.30113481539021525,0.34896828500062915,0.3498968996091556,0.40106453328342306,0.401326520186215,0.4013245118275088
7,15,0.3078806335851063,0.3456979699590711,0.34642139645582254,0.3488313116405876,0.3489219072086674,0.3489237939355027
7,16,0.3040751768020194,0.34766275438451677,0.3482620688134637,0.3631698552761251,0.3627273940897869,0.36272797805369156
7,17,0.3049343398830441,0.34727109234119496,0.347794567775761,0.39456053439084665,0.39434658741457457,0.39434603579380634
7,18,0.3065324286676486,0.3465272773425936,0.34694029398975773,0.3884659308907641,0.3883010494221409,0.3883020494705547
7,19,0.3089067017733691,0.3453815655594672,0.3457117326671637,0.3717845508896719,0.3716782949113768,0.37167891925045743
7,20,0.3060504652810964,0.34683316195908076,0.3471163727598228,0.3623112723858975,0.36193295601944087,0.3619328759619164
7,21,0.3047004565243657,0.3475299236820662,0.3477696197935681,0.3472160039988374,0.34689533414167956,0.3468953605265199
7,22,0.3049176565067018,0.3474394567012206,0.3476428867920775,0.35334497574853807,0.3531002823899873,0.3531002696608575
7,23,0.3094331746950215,0.34520101346913656,0.34536581183584186,0.3638535184660573,0.36385310160927076,0.3638533160457739
8,0,0.3116356819278837,0.3441172993062401,0.3442470187658761,0.35162852199715133,0.3515391620397243,0.3515394794301308
8,1,0.31015146883878164,0.34486855237042174,0.3449799787907965,0.35313759369701936,0.35286252908939525,0.35286248059335273
8,2,0.30442568326864355,0.3477244352420501,0.3478498814893063,0.355396486988162,0.3548683772021255,0.354867351678573
8,3,0.297744341460924,0.35105790366270745,0.35119775487636856,0.3648657208261903,0.36422456548374815,0.364223480942128
8,4,0.30432855441675233,0.34770300593727943,0.34796843964596824,0.4086687602212995,0.408723647485642,0.40871862657896346
8,5,0.31026502126410377,0.3446240230047785,0.3451109557311178,0.4289015058589743,0.4289801695084299,0.42897111518949754
8,6,0.30764414871425366,0.3459371382902269,0.34641871299551946,0.3770866168531498,0.3767358018731711,0.37673349333025247
8,7,0.30526002529612467,0.34717150339138003,0.3475684713124953,0.3669950896623569,0.36663100246090863,0.36663142673012633
8,8,0.3068938115322191,0.3463566497734348,0.34674953869434605,0.37285486065713924,0.37269649728974197,0.372694539613969
8,9,0.31487554050151534,0.3423437943915262,0.3427806651069584,0.3866950625910013,0.38690714741090815,0.38690339537593726
8,10,0.3046689788603882,0.3474599777872337,0.347871043352378,0.37526071588532506,0.3745266122921188,0.37452541344536205
8,11,0.2969643067541543,0.3512150457954019,0.3518206474504438,0.36390587577977074,0.36321192516677425,0.36320345945812327
8,12,0.269960375740543,0.3647583669930284,0.3652812572664285,0.3720392612769354,0.3700915079223384,0.3700919760193722
8,13,0.31451113793764063,0.3426954892003238,0.34279337286203554,0.3928670967110803,0.39485303299441105,0.3948639793016954
8,14,0.3236585909573788,0.33791762280204685,0.3384237862405743,0.37423747331472135,0.37458221841227124,0.37456732264789877
8,15,0.32983285619270974,0.3346628792552271,0.3355042645520631,0.3882374595305817,0.38849559756256524,0.38848073406357564
8,16,0.3245973731853134,0.33724261065531796,0.3381600161593685,0.3871013982043851,0.3867916441647139,0.38678452651873196
8,17,0.32397251848515324,0.33763558065646193,0.33839190085838466,0.4022736768592556,0.4021638630049107,0.40216448970045193
8,18,0.32458303996970905,0.3374173526643919,0.337999607365899,0.3938321280603393,0.39378340763466435,0.39378532967577895
8,19,0.3228687377312303,0.33831359247452963,0.3388176697942401,0.38371072994748046,0.3835419204690928,0.38354150778474855
8,20,0.33090430855370956,0.3342990991570275,0.33479659228926284,0.37779365364879675,0.37813949590656054,0.37813671241992974
8,21,0.33258577061584543,0.3334392722646844,0.3339749571194702,0.37670706751429844,0.37677865152451695,0.37677443637763414
8,22,0.3289633681422575,0.33530489377895567,0.3357317380787867,0.38653046552610093,0.38632887177003844,0.3863298139159233
8,23,0.3276228561972926,0.3360138891534579,0.3363632546492494,0.38449430587973266,0.38438423456492554,0.384384618147974
9,0,0.32714251402053607,0.336278014777441,0.33657947120202286,0.3977110579057396,0.39763610401537597,0.39763585861288175
9,1,0.3173631622786431,0.3411882405009379,0.3414485972204191,0.4085898622489647,0.40800227663027816,0.40800220585242475
9,2,0.30701042176103766,0.3463906029839564,0.3465989752550059,0.44921085986712017,0.44849325807909546,0.4484937855230376
9,3,0.3028873551163035,0.3484780467101553,0.3486345981735411,0.4507638778692088,0.4502946751376804,0.4502953913987779
9,4,0.2939609169836785,0.3529352189283896,0.35310386408793204,0.42182263790775887,0.421035181113541,0.42103405075246253
9,5,0.2890521352971819,0.35543558507387685,0.35551227962894116,0.37961927882710994,0.37896917853236056,0.37897141988608274
9,6,0.2925987375942019,0.35366735200147775,0.3537339104043203,0.3084604578729058,0.3082571456694642,0.30825708950086034
9,7,0.2944341825773158,0.35275097765599883,0.3528148397666853,0.35370343888412503,0.3534351551967833,0.35343490644505793
9,8,0.2960773177978458,0.35192706479987984,0.3519956174022743,0.40195153309964343,0.4016901360006604,0.40168965294836856
9,9,0.2925796372707329,0.35367309153392545,0.35374727119534166,0.43919811603097875,0.4386544791492591,0.43865395978124183
9,10,0.2921565613644196,0.3539098071700983,0.35393363146548207,0.4157273580178567,0.415326501215206,0.4153278066012535
9,11,0.30253186447099434,0.3487178799494642,0.3487502555795414,0.4394297211857312,0.4396488350431549,0.4396484133120357
9,12,0.3171552775212981,0.34127276288087577,0.34157195959782605,0.38683758484913655,0.3873845414469792,0.3873750950181957
9,13,0.33112262185864955,0.3340746623975676,0.3348027157437828,0.4172272394235131,0.41785454964334146,0.417837440712664
9,14,0.3287876472868721,0.33509812532979416,0.3361142273833338,0.3911994711441675,0.39106196259064985,0.39104777287777315
9,15,0.33169339017558225,0.3335124273508212,0.33479418247359644,0.39866679806286,0.3987918449906184,0.39877652676563113
9,16,0.3261990824891532,0.33620215978795437,0.3375987577228923,0.40156582845506217,0.4012608727145691,0.4012500317485317
9,17,0.32670237458456763,0.3359610153831247,0.33733661003230764,0.42404348975886125,0.42401281773756316,0.42400576971674303
9,18,0.3257478784609535,0.33649085708557214,0.3377612644534744,0.4344972147774179,0.4343903019428121,0.43438644509787855
9,19,0.32530144507399206,0.3368393154518526,0.33785923947415525,0.43864229332562504,0.43855172871625114,0.4385535391136439
9,20,0.33060316304144577,0.33428430798805864,0.33511252897049554,0.4521216869583478,0.45233847492801027,0.4523393038176281
9,21,0.3330618265073467,0.3331209170271663,0.333817256465487,0.44970709812019416,0.4498157191677705,0.4498156337303272
9,22,0.33624973169219263,0.3315822665700296,0.3321680017377778,0.4406431609419345,0.44081111082417,0.4408109864099858
9,23,0.33276189319492366,0.3333700624443624,0.33386804436071393,0.43295830240612315,0.43279680261139447,0.4327967038569146
