day,l_uncal,l_oracle,b_star,improvement,rel_improvement
5,0.4258587327860724,0.4257685673773144,-0.036370482254435094,9.016540875800283e-05,0.00021172610026831806
6,0.41791685127572287,0.41788052665920483,0.023321954089250266,3.632461651803531e-05,8.691828627429516e-05
