method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.001,0.4870064603521156,0.48361876928435915,0.4905766243038696,0.16063589580286447,0.7843460334379525,0.02183972026957268,-0.0011695160654064778
m5b_smooth0,0.4872065368265176,0.48373452766719904,0.49091844556037784,0.16071168272533767,0.7842430497321109,0.0217034571342801,-0.000969439591004365
amgtp_fixed_beta0,0.4872065368265176,0.48373452766719904,0.49091844556037784,0.16071168272533767,0.7842430497321109,0.0217034571342801,-0.000969439591004365
m5b_smooth0.01,0.4872272195187079,0.48388928013261795,0.4906960630545471,0.1607271757531418,0.784037321947798,0.02191968567765799,-0.0009487568988140595
ensemble3,0.4886538222601441,0.48474828434504535,0.49301997761484,0.16120661772430842,0.7820485443811622,0.02222155749484411,0.00047784584262218846
amgtp,0.48945396288819937,0.48525953345670314,0.49405809353242414,0.16153534007901266,0.781235431044105,0.02134055138060084,0.0012779864706774138
learn_alpha,0.4896165355584924,0.4855838378084843,0.49401467988336545,0.1616436857615125,0.7808009644303744,0.021144156186390303,0.0014405591409703434
amgtp_global_q,0.48963051434201277,0.4857647377106956,0.49361465742019006,0.16157510126838834,0.7813191159028409,0.02183339129058037,0.0014545379244907176
amgtp_hidden8,0.4898424528800025,0.48568132015095633,0.49434798354889353,0.1616829213343363,0.7810506838863324,0.022912573763282464,0.001666476462480474
fixed_share,0.4898754970401154,0.48603421469770075,0.4941579142952013,0.16175345207152117,0.7805342661682326,0.02114550025228167,0.001699520622593466
amgtp_hidden16,0.4900107815458908,0.4856698425492475,0.4947164750072113,0.16173433475219992,0.780726216772703,0.022457839871789946,0.0018348051283687819
validation_selected(h=rolling_14),0.4905012570954409,0.485264208235869,0.4965953699441263,0.1620141891061502,0.7797572179177064,0.02311613655255727,0.002325280677918871
han_arw,0.4905012570954409,0.485264208235869,0.4965953699441263,0.1620141891061502,0.7797572179177064,0.02311613655255727,0.002325280677918871
rolling_14,0.4905012570954409,0.485264208235869,0.4965953699441263,0.1620141891061502,0.7797572179177064,0.02311613655255727,0.002325280677918871
amgtp_no_state,0.49158249678448734,0.48671901732165074,0.496983639964024,0.16232912866577107,0.7795494483037037,0.025045332518991863,0.003406520366965301
m5b_smooth0.1,0.49225930842595095,0.48795454461451776,0.4969483217394803,0.1625008548951251,0.777531752540159,0.02172390664479254,0.004083332008428967
amgtp_fixed_beta_hi,0.4942955053475393,0.48923867928616893,0.49987350746182757,0.1633436727090142,0.7754862957207428,0.022984714650300195,0.006119528930017236
m5b_smooth0.3,0.502386296327977,0.4965169181986992,0.5087688175939513,0.1662546658953907,0.764140842487137,0.021111840409064976,0.014210319910455118
rolling_7,0.5051721968954999,0.5018345276010896,0.5084674984295547,0.16705378075308927,0.7679964602660152,0.03700230093591461,0.016996220477977893
adamoe,0.5096990832166242,0.5063184951645086,0.513315322677424,0.16922310716489267,0.7554580748236026,0.023533402806153857,0.021523106799102232
diff_forgetting,0.5114350071346272,0.5072123054656859,0.5158513438055372,0.1688965695168701,0.7771538392348099,0.0672158641525488,0.023259030717105292
amgtp_uniform_q,0.511507526741367,0.5081277424495029,0.515062772041989,0.16995436103571884,0.7531611299654649,0.024148023175388486,0.023331550323844985
uniform5,0.5115075271149104,0.5081277427189441,0.5150627723185301,0.16995436113142268,0.7531611299654649,0.024148021961542247,0.02333155069738843
decay_hl7,0.5195442525136993,0.5169270849546186,0.5223238029589022,0.17183225985942022,0.7820271052900504,0.08476454687573781,0.031368276096177275
m2_context_gate,0.5307133139194229,0.5264074541418237,0.5349928735999596,0.17646928348667823,0.7308579940285921,0.031707633620298145,0.04253733750190078
m1_global_mix,0.5310704259217504,0.5269904763766923,0.5351238602527201,0.17667602173831565,0.7299877686881132,0.033032768705202616,0.04289444950422833
decay_hl3,0.5454258215848,0.5435982496916634,0.5473526491142784,0.18202849856500392,0.7706778020623016,0.10424951772412448,0.057249845167278046
rolling_3,0.5808726295184509,0.5757789238686938,0.5859727618710313,0.18918520147823292,0.7244368654690854,0.09500501997871118,0.0926966531009289
decay_hl1,0.5824896734594768,0.5805523604278059,0.5843460575042274,0.19713594153136874,0.7231568790282343,0.11402830093914468,0.09431369704195475
expanding,0.6031120759940563,0.5929703973069078,0.6133971016080065,0.20371064349603993,0.637676536424791,0.07961107063006082,0.11493609957653429
rolling_1,0.958440728712567,0.9476717020646006,0.9694253367479346,0.2561157773346789,0.6405660932267865,0.2160334573673509,0.47026475229504516
