method,day,gate_move_l1,pi_expanding,pi_rolling_1,pi_rolling_3,pi_rolling_7,pi_rolling_14,h_eff,pi_m2,pi_m5b,pi_m5b_hs
adamoe,4,,0.2,0.2,0.2,0.2,0.2,17.0,,,
adamoe,5,0.012019007273098015,0.2016139912072749,0.19399049636345084,0.20116753001472415,0.2016139912072749,0.2016139912072749,17.128226374196892,,,
adamoe,6,0.010089252294534556,0.20329553325636412,0.18947772103356653,0.20063567919734154,0.20329553325636412,0.20329553325636412,17.258322952391083,,,
adamoe,7,0.005088657853335038,0.20414364289858664,0.18718480967061524,0.20038426163362533,0.20414364289858664,0.20414364289858664,17.32397266935701,,,
adamoe,8,0.002660495934136864,0.20434119413070836,0.1879224039413187,0.19905401366655712,0.20434119413070836,0.20434119413070836,17.336721169528367,,,
adamoe,9,0.004488416494680986,0.2050864626293711,0.18567819569397814,0.1994117406233496,0.20473713842393082,0.2050864626293711,17.393471621105007,,,
adamoe,10,0.0008256320716024113,0.2052116172743332,0.18582002691603727,0.19943241614716745,0.2043243223881296,0.2052116172743332,17.400047210375103,,,
adamoe,11,0.00309710417862219,0.2059858933189887,0.18508760508284178,0.19865149086856265,0.20428911741061867,0.2059858933189887,17.454022005168024,,,
adamoe,12,0.0015596050958596175,0.2063757945929536,0.18505267146507634,0.19809848355227014,0.2040972557967468,0.2063757945929536,17.47983771257768,,,
adamoe,13,0.012155786512806743,0.20630412222025218,0.1911305647214796,0.19410824184402337,0.20215294899399294,0.20630412222025218,17.455030977510162,,,
adamoe,14,0.07078531912424094,0.1932775864831635,0.22552276243745953,0.1951087036901637,0.1928133609060496,0.1932775864831635,16.463083799604398,,,
adamoe,15,0.033631464562327684,0.18590772928330662,0.22937111201525745,0.20807608639352976,0.1907373430245997,0.18590772928330662,15.945932739332735,,,
adamoe,16,0.029743885845242013,0.18210792354595542,0.22158493011138386,0.22173535355347435,0.19195001878727624,0.18262177400191054,15.713621371066813,,,
adamoe,17,0.015068285977307277,0.18097869785241066,0.21530107201467547,0.22541012033527946,0.1958093949941248,0.1825007148035101,15.67592907637317,,,
adamoe,18,0.012357059314003827,0.1808669337435328,0.20972134569187315,0.22492308110995765,0.20098135629930736,0.18350728315532938,15.712478071903478,,,
adamoe,19,0.01805483903523339,0.18227787737897738,0.20491038654625215,0.22070662073796182,0.20614054232378282,0.1859645730130259,15.850190709947622,,,
adamoe,20,0.024620131609035145,0.18386155432754858,0.19734945576944196,0.2159574857102546,0.21362706453559419,0.18920443965716108,16.021166779502536,,,
adamoe,21,0.007560218866343893,0.1838313686715477,0.19650922090370532,0.21304779679881986,0.21539688630327636,0.19121472732265052,16.05031911823307,,,
adamoe,22,0.12007762115449208,0.22608642794720119,0.18127298795033486,0.1906292827773785,0.19301282270084236,0.2089984786242433,18.595414972759844,,,
adamoe,23,0.0446079322572297,0.22370962819405657,0.20357695407894957,0.18740353089119963,0.1830675390404498,0.20224234779534436,18.30123088081391,,,
adamoe,24,0.0241247743891361,0.218815060722848,0.20788639853124885,0.19515647363346877,0.18177777212236812,0.19636429499006694,17.94380399752005,,,
adamoe,25,0.030438530790816154,0.21252403113678947,0.2051136583431456,0.20799908832536446,0.18415442282588015,0.1902087993688203,17.532556942471253,,,
adamoe,26,0.019493563018684212,0.208403511710605,0.2028736871037976,0.21298746445793343,0.18891282820265332,0.18682250852501067,17.28395169988262,,,
adamoe,27,0.012275830683953215,0.2063042617600228,0.19984046033145775,0.2129671192263398,0.19505074354462987,0.1858374151375497,17.18407654034995,,,
adamoe,28,0.013453402118836694,0.20466612106132587,0.1953952073886333,0.21245270859003482,0.2017774446040481,0.18570851835595759,17.125081966050033,,,
adamoe,29,0.09922184737535517,0.21587137164886255,0.18247596949447126,0.19103688671585545,0.18650158068471184,0.2241141914560984,18.15097867375215,,,
adamoe,30,0.04699126003870069,0.20720412922644213,0.20597159951382174,0.18816914962525005,0.18019170343834695,0.2184634181961389,17.522556580790475,,,
adamoe,31,0.028624025641472872,0.2006011826850746,0.2115113098357477,0.19639723098665124,0.18073592457575616,0.21075435191676992,17.05248636276525,,,
adamoe,32,0.034173531026407356,0.19442457230679827,0.20864372918187069,0.21028123278161895,0.18393868829399224,0.2027117774357197,16.630497468092646,,,
adamoe,33,0.02133787848442731,0.19174866041838612,0.20567070255242142,0.21585184065768082,0.1890370196601439,0.19769177671136734,16.44908986120878,,,
adamoe,34,0.015661211677169218,0.19085190720101314,0.2012799890939877,0.21677035373267428,0.19594911242373525,0.19514863754858963,16.4064301949992,,,
adamoe,35,0.01300023187016236,0.18975307773698977,0.20050671975720452,0.21485724820730562,0.20244922835881649,0.19243372593968372,16.341479890265795,,,
adamoe,36,0.016429808982978578,0.18990018795913474,0.19544785926187103,0.21246389928309733,0.21051702262816072,0.19167103086773613,16.383864425204678,,,
adamoe,37,0.006947035726117934,0.18999460494763717,0.1941118822372197,0.21032635844469,0.21307310061462584,0.19249405375582784,16.41119571131349,,,
adamoe,38,0.005936490939877304,0.18906694509030586,0.19381439183075988,0.20858326323854243,0.21444289311804224,0.19409250672235004,16.381976232903934,,,
adamoe,39,0.006760036541267056,0.18969201998623203,0.1925683002558754,0.20751048273309142,0.21338174692774403,0.19684745009705723,16.446157477482082,,,
adamoe,40,0.005858038185070025,0.18926316292962045,0.19203741787206474,0.20623165504886976,0.21269129495985298,0.1997764691895923,16.452231792169165,,,
adamoe,41,0.009220398586479772,0.1902562593424385,0.18995160266624017,0.20420730386816666,0.21219126205314065,0.20339357207001402,16.55079791816923,,,
adamoe,42,0.006337917090735223,0.19071789979761689,0.18832655908605173,0.2041464276026108,0.21070822335351722,0.20610089016020314,16.604209855468362,,,
adamoe,43,0.007873868161475284,0.19180109013563548,0.18710556153962576,0.20279435007324698,0.20934436434856943,0.20895463390292224,16.694329444978393,,,
adamoe,44,0.0033005095144122976,0.1922595632641551,0.18671984916122197,0.20195065634203027,0.2089235157009838,0.2101464155316088,16.73266004138603,,,
adamoe,45,0.0030805355763100783,0.19161240633679966,0.18821420054005172,0.201582166779457,0.20839889440275747,0.21019233194093406,16.69118998907878,,,
adamoe,46,0.0023890045328362475,0.19243947065155387,0.1877998908648366,0.2018472931110963,0.2076187018115547,0.2102946435609589,16.737165931825665,,,
adamoe,47,0.003570589327499235,0.19325810406655258,0.18683153839109637,0.20103035092108712,0.20789322861620657,0.21098677800505813,16.794476327531772,,,
adamoe,48,0.0038586877681949516,0.19403099863167161,0.1849867422422353,0.20094580318585048,0.20835225272087646,0.21168420321936646,16.85172868381735,,,
adamoe,49,0.09004807511259541,0.23905503618796914,0.18237031862989106,0.1873664916702366,0.19414876160280264,0.1970593919091005,19.205644782865775,,,
adamoe,50,0.06121831495726052,0.22811722378098237,0.21039780619196918,0.1899481615867889,0.18637815984807624,0.18515864859218356,18.364143917038383,,,
adamoe,51,0.034632062541255504,0.21787953053412618,0.2176767973865304,0.1999852016628558,0.18483388184376695,0.17962458857272165,17.69898564734714,,,
adamoe,52,0.03435693036710638,0.20704723023111127,0.21194956186891856,0.21421342593487858,0.18778412275529727,0.1790056592097951,17.097991741764442,,,
adamoe,53,0.020115183262711528,0.2001005180877961,0.20883868238087763,0.21899918618442665,0.19242827556619202,0.17963333778070772,16.733731984095176,,,
adamoe,54,0.01511158646041702,0.1959683053458761,0.20624375010719875,0.21817053796981686,0.19828308126851013,0.18133432530859794,16.545515807969156,,,
adamoe,55,0.10851041446725049,0.21946510641858152,0.18683736550550706,0.1916714896384422,0.18993330696795113,0.21209273146951763,18.22858960888463,,,
adamoe,56,0.0333101180845419,0.21668391502796092,0.20349242454777805,0.18714254304038924,0.1806529994870522,0.2120281178968192,17.998919602311435,,,
adamoe,57,0.02009068859737806,0.21170173483932397,0.20700070875318982,0.19367960313366644,0.17967065933836682,0.20794729393545244,17.65910033897853,,,
adamoe,58,0.02976230055448531,0.2055926632689704,0.20336437364577697,0.20682373350942834,0.18140767923984774,0.20281155033597636,17.26861082969489,,,
adamoe,59,0.017487018768824192,0.2026615976058076,0.2006590650139502,0.21028021493796312,0.1866947071957249,0.1997044152465537,17.09392032999812,,,
adamoe,60,0.015462485782188035,0.1998422727340312,0.198700397597243,0.21155370074043614,0.1931524642843459,0.19675116464394327,16.93048141886605,,,
adamoe,61,0.013758463201294868,0.1985959772774386,0.1953599473693135,0.21068115236684562,0.20003169588499328,0.1953312271014084,16.878021091730837,,,
adamoe,62,0.015061563675722395,0.19679448891994789,0.19286640701334928,0.20903062648190912,0.20756247772285474,0.1937459998619389,16.793008963783077,,,
adamoe,63,0.006187093748259986,0.19693004998254748,0.19176189216359496,0.20733471002238796,0.21052046353438514,0.1934528842970844,16.811552646083484,,,
adamoe,64,0.004392949935043411,0.19684731563107624,0.1902567356593766,0.20672612591055595,0.2114688109608952,0.19470101183809613,16.82736989371523,,,
adamoe,65,0.004165229089603456,0.19666099236456974,0.18988622016183657,0.20520035012980078,0.21162887472142078,0.19662356262237232,16.83927881218858,,,
adamoe,66,0.005290530191939619,0.1964363034312434,0.18909109558928872,0.20454718978125008,0.21065658347987593,0.1992688277183422,16.853270543223566,,,
adamoe,67,0.00845441371218375,0.19713881544067677,0.18657716661239687,0.20320231167126582,0.21028818371066027,0.20279352256500083,16.935639629951435,,,
adamoe,68,0.0062324341260040494,0.19606547333757904,0.18797437533449707,0.20246788948880096,0.20897973093322075,0.20451253090590257,16.885339993270826,,,
adamoe,69,0.005689454475618111,0.19552549625613375,0.18690004813759192,0.20231524443500998,0.20790195302755304,0.20735725814371156,16.88369084201548,,,
adamoe,70,0.0035335911488294236,0.19548161570547956,0.18690105026970055,0.20119650089682276,0.20729778154197967,0.20912305158601757,16.898194688287045,,,
adamoe,71,0.09082205404566143,0.24089264272831004,0.1819760952447969,0.18780925752676125,0.1933705327418771,0.19595147175825434,19.295876765332384,,,
adamoe,72,0.06690644504900164,0.22637940035415072,0.21423869481668012,0.18899988047937902,0.18557112544361193,0.18481089890617816,18.25035282029564,,,
adamoe,73,0.02988460717483349,0.21510713260667833,0.21743901088748252,0.2000300593458729,0.18628293409373253,0.18114086306623395,17.563909766909205,,,
adamoe,74,0.03609705730611085,0.2037192894616986,0.21413489554178086,0.21678297844171707,0.1875785436509438,0.17778429290385994,16.889671104779495,,,
adamoe,75,0.021072362900934227,0.19763636334365176,0.20968164020936064,0.22105765873425026,0.19226620015494555,0.17935813755779217,16.587913743924926,,,
adamoe,76,0.01705390167523277,0.19256143879733412,0.20644412905907433,0.22084314359323784,0.19926394415220763,0.1808873443981465,16.34993031831834,,,
adamoe,77,0.017366379237071017,0.1901533107449791,0.20303016168623758,0.2179820493998938,0.20516887767944225,0.18366560048944708,16.27367550519302,,,
adamoe,78,0.019557638834704766,0.1899024292720124,0.19761786374404655,0.21386640939769924,0.21155649158161322,0.1870568060046286,16.33305357339398,,,
adamoe,79,0.010823422734737548,0.18765378927886184,0.19589600439369234,0.21242519737383547,0.21456511184933857,0.18945989710427225,16.24679329565209,,,
adamoe,80,0.012696072391185947,0.18895058990135438,0.19163255462270362,0.21034061094923118,0.21555769059583807,0.19351855393087314,16.37785337075475,,,
adamoe,81,0.008095588789260283,0.18775419146411587,0.19307040863211378,0.20862873753814415,0.214418168049533,0.19612849431609267,16.33093420586553,,,
adamoe,82,0.00816895062145731,0.18762518591740796,0.1914693935979742,0.2071273171802222,0.21356513367757368,0.20021296962682122,16.36830001070163,,,
adamoe,83,0.007445121323185533,0.18793064603323173,0.18947179445047582,0.2060107029476224,0.2129567863960794,0.2036300701725905,16.42486115247607,,,
adamoe,84,0.008283133743627352,0.18852884940789497,0.1883256793957415,0.20467391472769297,0.21129812279892932,0.20717343366974078,16.493593319021393,,,
adamoe,85,0.007206367399875735,0.1891126623241921,0.18989385670477815,0.20308893561856695,0.20927991820811764,0.20862462714434502,16.531624610489658,,,
adamoe,86,0.005617039706297788,0.18947217485155832,0.18765175790728636,0.2025225145629097,0.20967394834571307,0.21067960433253213,16.580781891764957,,,
adamoe,87,0.10328602193253844,0.24111518581782757,0.1833768712678765,0.18811626924514274,0.1930622652838586,0.19432940838529425,19.28668440245409,,,
adamoe,88,0.04942240092282221,0.23476504543755147,0.20805106623737363,0.188153274737057,0.18542176957813372,0.1836088440098844,18.72688981988695,,,
