method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
amgtp_fixed_beta_hi,0.38290182360102015,0.3722711828792741,0.3942515927475113,0.11838451750529039,0.7427629515354733,0.012719663599988896,-0.00034091912739273207
amgtp_global_q,0.3829020465008885,0.37228425453624786,0.39427362034970403,0.11838383384448463,0.7428192199930258,0.012795025144201007,-0.00033139845365259997
amgtp,0.3829148995340942,0.37230535620267996,0.3942535069769321,0.1183870981212706,0.7427922243509429,0.012918937559241905,-0.0003228387360039442
amgtp_no_state,0.38291565211870926,0.3723077266019519,0.3942538661829965,0.11838729608717038,0.7427940574439245,0.01292181317375642,-0.00032212087995543877
ensemble3,0.38292848366788396,0.3724081328658403,0.3942391180560807,0.11837812658756902,0.7427489268687582,0.012764169553506826,-0.00031765072178871305
m5b_smooth0.3,0.3829301957489894,0.3723346762470113,0.39424821075545197,0.118389253979587,0.7427590357580872,0.012399669540353314,-0.0002374636329726884
adamoe,0.3829400030595278,0.37232193646123246,0.39430908890717176,0.11839970516476607,0.7426900063569638,0.012739941720859047,-0.0003029429123227942
uniform5,0.3829404434926465,0.37232245140005693,0.39430940618895727,0.11839988553581791,0.7426887523783573,0.012735498156998063,-0.00030251821077303086
amgtp_uniform_q,0.3829404438506461,0.3723224517031923,0.3943094064792226,0.11839988558827387,0.7426887524847238,0.01273550069134617,-0.00030251788927053436
m5b_smooth0.001,0.3829683745970286,0.3724225365488125,0.3942507233296172,0.11839868282827572,0.7427017900876945,0.012951475437382705,-0.0003022540132155572
m5b_smooth0.01,0.38298325641953707,0.372392300757804,0.3943343647568707,0.11840224984960167,0.7426362263188867,0.012791345665901257,-0.0002560346038091247
m5b_smooth0.1,0.3830338090895479,0.37256580505468606,0.39427426980080105,0.11841881508828012,0.7423853765207211,0.012796740231628998,-0.000242862771911179
m5b_smooth0,0.38311442064212703,0.37258453540523156,0.3943547146923056,0.11843643481059185,0.7426172206899859,0.013706475356184388,-0.00017924023970223614
amgtp_fixed_beta0,0.38311442064212703,0.37258453540523156,0.3943547146923056,0.11843643481059185,0.7426172206899859,0.013706475356184388,-0.00017924023970223614
m2_context_gate,0.38344868435958107,0.3727961149079582,0.3947704737733104,0.11851463936084364,0.7419307146483748,0.01398145372484725,0.00027565359499662385
m1_global_mix,0.3834706695896454,0.37282145180335285,0.3947687131376038,0.11851720014718213,0.7418756094408847,0.013796474811772012,0.0003381792238892657
rolling_14,0.38420644705134077,0.3738750864122505,0.395135515860071,0.11876994194301906,0.7404332761714653,0.01369310696233333,0.0009363122647213385
validation_selected(h=rolling_14),0.38420644705134077,0.3738750864122505,0.395135515860071,0.11876994194301906,0.7404332761714653,0.01369310696233333,0.0009363122647213385
han_arw,0.38424652665821585,0.3739112539023186,0.3951825614211479,0.11877559164647286,0.740396859602718,0.013707007817067197,0.0009657055456654823
rolling_7,0.3847105328869103,0.3740149250857878,0.3963796359132641,0.11898629405839305,0.739492589792365,0.015550487421518436,0.0016019652373346904
expanding,0.3848034627672488,0.374322693934336,0.3960149689498697,0.11884756477942524,0.7390267447117875,0.01361247735177865,0.0018043363602142943
rolling_3,0.38568115092276506,0.37573443428691317,0.39658783637411976,0.1192491145718679,0.7381330573621078,0.01752970303138999,0.0023754581745358792
rolling_1,0.39002961296757793,0.37884469336172233,0.40205612569243093,0.120636723584725,0.732157802923938,0.02376724221920587,0.007285411080114436
diff_forgetting,0.39024246403207313,0.3797124351037354,0.40143108649418263,0.1202890000682211,0.7282341126007209,0.0159755547309655,0.007264524810417722
decay_hl7,0.3904598531712288,0.3798736956231641,0.4016750391048335,0.12034698617839884,0.7277425588556423,0.016039125649455484,0.0074595204232598255
decay_hl3,0.3939083150372288,0.3833689502743958,0.40516633243526784,0.1213119593376447,0.7202683003240716,0.01827212679688012,0.01099671837872689
decay_hl1,0.40042633400330657,0.38970338156162687,0.4117410404688559,0.1230382277334305,0.7056166463839522,0.022181241038350126,0.01779060837233707
