regime,seed,config,ll,persist_hidden,mean_beta
s1_abrupt,0,m5b_default,0.33577810454674495,,
s1_abrupt,0,m5b_high_smooth,0.3486197885122404,,
s1_abrupt,0,hidden0,0.33661464915875666,0.0,0.40223126922334945
s1_abrupt,0,hidden4,0.33689245018520214,4.0,0.4516201785632542
s1_abrupt,0,hidden8,0.3368920734950797,8.0,0.44074121798787796
s1_abrupt,0,hidden16,0.33683273374754813,16.0,0.43785449947629657
