regime,seed,config,ll,persist_hidden,mean_beta
s0_none,3,m5b_default,0.3382590952413547,,
s0_none,3,m5b_high_smooth,0.3389491679296969,,
s0_none,3,hidden0,0.33932927782813815,0.0,0.4362415773527963
s0_none,3,hidden4,0.33951169430152905,4.0,0.4768438960824694
s0_none,3,hidden8,0.3395117056273099,8.0,0.47684224247932433
s0_none,3,hidden16,0.3395116449801747,16.0,0.47683953557695663
