regime,seed,config,ll,persist_hidden,mean_beta
s0_none,0,m5b_default,0.3118703531076892,,
s0_none,0,m5b_high_smooth,0.31139287385387887,,
s0_none,0,hidden0,0.31299803289407097,0.0,0.43555378147533963
s0_none,0,hidden4,0.31314773741224344,4.0,0.4720567762851715
s0_none,0,hidden8,0.31314774311693255,8.0,0.4720566179071154
s0_none,0,hidden16,0.31314773571479776,16.0,0.47205628326960974
