regime,seed,config,ll,persist_hidden,mean_beta
s3_recurring,4,m5b_default,0.43873627218389355,,
s3_recurring,4,m5b_high_smooth,0.42953123614289646,,
s3_recurring,4,hidden0,0.4330724424849716,0.0,0.8940016865730286
s3_recurring,4,hidden4,0.43399836576037515,4.0,0.8362007141113281
s3_recurring,4,hidden8,0.4345272849985518,8.0,0.8229620388575962
s3_recurring,4,hidden16,0.43522057912871615,16.0,0.7748963049479893
