regime,seed,config,ll,persist_hidden,mean_beta
s0_none,2,m5b_default,0.2984118711667128,,
s0_none,2,m5b_high_smooth,0.29813124483430253,,
s0_none,2,hidden0,0.29960117082320775,0.0,0.4383651145866939
s0_none,2,hidden4,0.2997500890785894,4.0,0.4722441145351955
s0_none,2,hidden8,0.29975007073828636,8.0,0.47224353551864623
s0_none,2,hidden16,0.29975007315828595,16.0,0.4722453662327358
