regime,seed,config,ll,persist_hidden,mean_beta
s1_abrupt,1,m5b_default,0.3330710808654248,,
s1_abrupt,1,m5b_high_smooth,0.3472462886739155,,
s1_abrupt,1,hidden0,0.33351485245887164,0.0,0.20961283860462052
s1_abrupt,1,hidden4,0.33415988106131184,4.0,0.42761904512132914
s1_abrupt,1,hidden8,0.33422255372395415,8.0,0.4319868947778429
s1_abrupt,1,hidden16,0.33421687358714836,16.0,0.43139714343207225
