method,day,gate_move_l1,pi_expanding,pi_rolling_1,pi_rolling_3,pi_rolling_7,pi_rolling_14,h_eff,pi_m2,pi_m5b,pi_m5b_hs
adamoe,4,,0.2,0.2,0.2,0.2,0.2,17.0,,,
adamoe,5,0.004856543174885347,0.20005068956749983,0.19757172841255763,0.20227620288494352,0.20005068956749983,0.20005068956749983,17.008506192034872,,,
adamoe,6,0.00854104094428565,0.20147419639154737,0.19355497882030737,0.20202243200505077,0.20147419639154737,0.20147419639154737,17.119032182550797,,,
adamoe,7,0.010991772735727462,0.2033061585141685,0.19190281452442243,0.19817870993307163,0.2033061585141685,0.2033061585141685,17.254237783971288,,,
adamoe,8,0.0036205814834072703,0.20371534623957932,0.19248554208989355,0.19636841919136794,0.20371534623957932,0.20371534623957932,17.282533845069924,,,
adamoe,9,0.013787300942816133,0.2023868545541303,0.1981423860559483,0.19760522569672143,0.19947867913906947,0.2023868545541303,17.16393605412524,,,
adamoe,10,0.027458670057452228,0.19801016652867265,0.20596919630540045,0.2035077504759955,0.19450272016125877,0.19801016652867265,16.830763811983974,,,
adamoe,11,0.020384214691755304,0.19415335991577948,0.21087589354586989,0.20879316058140357,0.1920242260411673,0.19415335991577948,16.548773591345935,,,
adamoe,12,0.013441943382132782,0.1916152409115371,0.20923115986328836,0.21400962470309176,0.1935287336105456,0.1916152409115371,16.38548899670013,,,
adamoe,13,0.009958641378885608,0.19186357914887264,0.20425183917384582,0.21409940186043877,0.19792160066797054,0.19186357914887264,16.429906106447532,,,
adamoe,14,0.026370472647876952,0.19649137395511385,0.1969641734968067,0.2082018312135393,0.2018512473794265,0.19649137395511385,16.774890071471834,,,
adamoe,15,0.029146211243414266,0.20377792676596765,0.19140070949716126,0.20042785855301243,0.20061557841789215,0.20377792676596765,17.276559914763048,,,
adamoe,16,0.025407034585941374,0.20941354716534435,0.1931045402226771,0.19490800030020028,0.19343191937773324,0.20914199293404542,17.62465270776471,,,
adamoe,17,0.015648505239551913,0.2094507210265033,0.20089161898129368,0.19465112579342408,0.18611598583391334,0.20889054836486515,17.57916783589727,,,
adamoe,18,0.019704041705231712,0.205959028847912,0.20381743330937918,0.20157733231795472,0.1852523088262656,0.20339389669848862,17.310371876700664,,,
adamoe,19,0.018042012453147793,0.20332506681382148,0.20197332326099876,0.20747660111629448,0.1883740462544995,0.19885096255438545,17.126438934982062,,,
adamoe,20,0.015100730636218918,0.20169045115803602,0.19838232627974883,0.20943409905993537,0.19396691362896817,0.19652620987331149,17.037247026570853,,,
adamoe,21,0.020809362717588736,0.20380343040276874,0.19360122480765452,0.20381051917323528,0.19860761828303103,0.20017720733331024,17.225972837141047,,,
adamoe,22,0.01989683802117928,0.20728535523248365,0.19056672996129573,0.19716180789314866,0.1983424053988867,0.20664370151418487,17.500582126580557,,,
adamoe,23,0.015366301356366047,0.20775972285389066,0.19380150401617335,0.19449142249365917,0.19332964012019307,0.21061771051608316,17.544814570797104,,,
adamoe,24,0.015290248425679609,0.2054650212035622,0.19858104990667194,0.19714144395443062,0.187979217557682,0.21083326737765318,17.385426920174613,,,
adamoe,25,0.016752951835692698,0.2018056536525875,0.2010236064415205,0.20307536333742832,0.18763059944530008,0.20646477712316333,17.122509991450443,,,
adamoe,26,0.015421726663343543,0.1992742548553505,0.2005065246323942,0.2082897522118604,0.19012707390253997,0.20180239439785508,16.937954111476756,,,
adamoe,27,0.012899497338496047,0.19825821156336054,0.1975931404484796,0.20962721269774812,0.1952393620859003,0.19928207320451163,16.87859203180782,,,
adamoe,28,0.015316113552911154,0.20090033245362926,0.19375347299256884,0.20580882337720302,0.1993909095558993,0.2001464616206992,17.062986719923018,,,
adamoe,29,0.023574829885381315,0.20682722479613574,0.18949759593614163,0.19827728549093993,0.19955611679109792,0.20584177698568512,17.472640635514384,,,
adamoe,30,0.022550779753740563,0.21149430133536057,0.19232439753878222,0.19334366215666998,0.19321435024849754,0.20962328872068994,17.749239957959567,,,
adamoe,31,0.0123764672625232,0.2113672976691135,0.19609997338543897,0.19575631994127446,0.18778060387204615,0.20899580513212643,17.705812292310167,,,
adamoe,32,0.023988835268241915,0.20661058225534862,0.20201473289648567,0.20183597806434864,0.18582833766906715,0.20371036911474927,17.356901133700408,,,
adamoe,33,0.018621813566533696,0.20209063714935388,0.20262576029708912,0.2075216459983567,0.18884254911772252,0.1989194074374772,17.05739847520213,,,
adamoe,34,0.012509949368773032,0.20149979392837014,0.19852220328984915,0.2077501868419168,0.194868982958549,0.19735883298131443,17.038866941966052,,,
adamoe,35,0.017757450380938317,0.20355789769665056,0.19317780308221155,0.2042158618590856,0.1993572532030981,0.19969118415895443,17.21047660110555,,,
adamoe,36,0.018885335321091573,0.20742165954927966,0.19125919231334396,0.19715642206670914,0.19889263610379648,0.2052700899668712,17.494057743733023,,,
adamoe,37,0.016640155238517057,0.21007864422553993,0.1920963343714075,0.19387245693246313,0.19385652361878364,0.2100960408518056,17.676772595957956,,,
adamoe,38,0.014165389852731414,0.2089302762295202,0.19625849191036904,0.19679299431986721,0.18838242869818878,0.2096358088420544,17.576032373317265,,,
adamoe,39,0.025935494560653582,0.20384809196671405,0.20238839849610993,0.20363083501445317,0.1857294298005612,0.2044032447221614,17.2059178562565,,,
adamoe,40,0.018831944277779622,0.19941108482222838,0.20308291205510026,0.2093807673750439,0.1887009560198699,0.1994242797277572,16.908736911841626,,,
adamoe,41,0.014666141778902214,0.19786645045449064,0.19946962926482048,0.21064545134180607,0.19476934294255904,0.19724912599632383,16.828266175106126,,,
adamoe,42,0.024500314378455623,0.2017578031597776,0.19309669195570933,0.20476823146168943,0.19993653270742712,0.20044074071539664,17.118595674894976,,,
adamoe,43,0.02312737434274209,0.20799048933901046,0.18985766518363284,0.19765988342794144,0.19872022034188083,0.2057717417075351,17.53411260210674,,,
adamoe,44,0.016793093018939886,0.21235395036286975,0.1905999039149045,0.19398501932654055,0.19399853793381217,0.20906258846187448,17.79865798766964,,,
adamoe,45,0.017025996582621633,0.21252350484715032,0.19765012954487593,0.1952782375035994,0.1865202562546782,0.20802787184969768,17.752927132563208,,,
adamoe,46,0.01652255471457248,0.20947327883585976,0.2013163161214978,0.19987332828426327,0.18524585743081717,0.20409121932756252,17.523331103727468,,,
adamoe,47,0.019453900307779576,0.20478039540572002,0.20086372477358733,0.20631086947860783,0.1885352663903624,0.19950974395172294,17.219503337609268,,,
adamoe,48,0.016434642120782578,0.20280344520231713,0.19608535811577643,0.20817598736045795,0.19488746956890352,0.1980477397525454,17.125700675854137,,,
adamoe,49,0.017342163072161104,0.20427938001889032,0.19143999258784306,0.20415027135231056,0.20019483220726297,0.1999355238336931,17.26111476690074,,,
adamoe,50,0.019715484334275085,0.20842941793211558,0.1878628013023384,0.19849997817322745,0.19956457450471332,0.2056432280876055,17.565085026508424,,,
adamoe,51,0.021353643223464253,0.21174459714482774,0.1905868602264028,0.19394373810960377,0.1934439929566046,0.2102808115625608,17.77513321581696,,,
adamoe,52,0.017470580666641866,0.2097203677985054,0.19750534036255077,0.19576054830677694,0.18703340355929204,0.20998033997287496,17.6169676377285,,,
adamoe,53,0.025772954573291595,0.20438324808815758,0.2032006042877919,0.20295176166818166,0.18502363718441794,0.20444074877145113,17.232386717673034,,,
adamoe,54,0.018232979671932048,0.2000926059362283,0.20321673499014395,0.20832757870649923,0.18874817927971438,0.19961490108741442,16.94960169746514,,,
adamoe,55,0.014771770175982857,0.1991086012295996,0.1985531648840484,0.20970346246243887,0.19475818061176603,0.1978765908121471,16.90775916169976,,,
adamoe,56,0.022367139856667884,0.20202153259081684,0.1913066138823623,0.20576644353579104,0.20054650682261327,0.2003589031684166,17.138748092054872,,,
adamoe,57,0.02059629600043686,0.20721317471809111,0.18970000105026114,0.19823067684506146,0.19939073834522564,0.2054654090413608,17.489433409666542,,,
adamoe,58,0.02162022916377085,0.21234447863855632,0.1914509623971247,0.19330287847070765,0.1935084221376939,0.20939325835591732,17.798092888069327,,,
adamoe,59,0.013545896872622781,0.2127550862208228,0.1957627482753791,0.19535343344649825,0.1872741122414192,0.2088546198158807,17.782011684976503,,,
adamoe,60,0.020158537272491922,0.20854516348794572,0.19991553192502048,0.201279918433103,0.18601766895440014,0.20424171719953105,17.477972819975307,,,
adamoe,61,0.017343444316583134,0.20473628399020094,0.19953767461578023,0.20688501337157528,0.18908429617421937,0.19975673184822446,17.22455407323724,,,
adamoe,62,0.012541464872320496,0.20319924290513472,0.19637775089978932,0.20768659169396608,0.1945534502879886,0.19818296421312112,17.147827751289388,,,
adamoe,63,0.017056351740578707,0.20451587053077963,0.19156629789744728,0.20396986882601847,0.19980168985217062,0.20014627289358325,17.27508778569764,,,
adamoe,64,0.017273690498266714,0.20850714715374521,0.19005486800485744,0.19819924559792879,0.19844689772371676,0.204791841519751,17.55129549936589,,,
adamoe,65,0.01596993439191957,0.21129499767120574,0.19105322712626582,0.19482705120242738,0.19383412492325833,0.2089905990768418,17.735941502544485,,,
adamoe,66,0.0127218588340888,0.21116023795258748,0.19646665247236736,0.19561616998758274,0.18760795522483253,0.20914898436262966,17.69427090724101,,,
adamoe,67,0.024265862482260314,0.2055477636071248,0.20185601378363088,0.20235973991744924,0.18601232342860932,0.20422415926318527,17.303025543648324,,,
adamoe,68,0.01651824918753836,0.20180689983173072,0.20178313194562925,0.20732794699176993,0.18930324094805817,0.19977878028281215,17.054206573420558,,,
adamoe,69,0.015782866107097476,0.19994848550458844,0.19816047812381077,0.20926044135461314,0.1952621796387636,0.19736841537822408,16.952844005229437,,,
adamoe,70,0.014152147037344465,0.20162053807284935,0.19460600684744572,0.20573883911230606,0.19947706587553468,0.19855755009186443,17.08519997097017,,,
adamoe,71,0.022675697299424896,0.20726980743810952,0.19190561480089324,0.19784747937332098,0.1987309690113595,0.20424612937631642,17.472199093555375,,,
adamoe,72,0.019529718509409794,0.21220636592594577,0.19308949373045922,0.1937674773067602,0.19304611182321557,0.20789055121361927,17.768564380960665,,,
adamoe,73,0.012892597920647536,0.21223317356874233,0.19816789975428023,0.19510856260046638,0.18697209928353475,0.2075182647929763,17.73154440376663,,,
adamoe,74,0.01422903499287198,0.2099518275281525,0.19972852209583936,0.2006624577553432,0.1858044575826986,0.20385273503796625,17.55339504066144,,,
adamoe,75,0.020870590556475777,0.20473288366603976,0.20120284385657713,0.20742196256142115,0.18800592629412072,0.19863638362184108,17.204392606267845,,,
adamoe,76,0.013473403995373195,0.20194555971510808,0.19908922383162247,0.20879704537890775,0.19336754547432083,0.19680062560004094,17.05099551959565,,,
adamoe,77,0.023535017593993957,0.20459064061129045,0.1925778847194503,0.2035408756940832,0.1988934124141538,0.20039718656102284,17.276453447232523,,,
adamoe,78,0.016162061998853172,0.20879039493292811,0.19102503023771683,0.1978408090868859,0.19806530250365795,0.20427846323881174,17.558326756343032,,,
adamoe,79,0.01690045989067465,0.21121875331517076,0.19281067128173957,0.19448768185760273,0.1929681997876036,0.2085146937578835,17.719382026888386,,,
adamoe,80,0.01287910607224177,0.2107393551157129,0.1977427188453436,0.1959951873301196,0.18704703678576065,0.20847570192306347,17.65807867220169,,,
adamoe,81,0.022238008111947954,0.20587578558623026,0.2023645636015364,0.20249234662990057,0.18586621612601317,0.20340108805631937,17.311067484335616,,,
adamoe,82,0.018350799391578854,0.20194144653758295,0.20176128434163393,0.20887391685820425,0.1886600455934988,0.19876330666907963,17.048176439692828,,,
adamoe,83,0.011341367219707604,0.19984958135605566,0.20020854148450795,0.20949234143873607,0.1937123046228208,0.1967372310978791,16.92996781489411,,,
adamoe,84,0.019611194368993418,0.2020676421838603,0.19374606764282318,0.20614921809592412,0.1991678984999052,0.19886917357748674,17.114595972546365,,,
adamoe,85,0.022860405292868785,0.2080969087473789,0.1910713045579196,0.19837607047413786,0.19818560656016077,0.20427010966040263,17.519094821989828,,,
adamoe,86,0.02225711570714292,0.21361522091242074,0.1919664467118365,0.19327970949769213,0.19215340968303463,0.20898521319501495,17.85958568246161,,,
adamoe,87,0.01081689023930743,0.21415683000169616,0.19527503521425632,0.194837957025651,0.18720176244744868,0.20852841531094757,17.859008857878386,,,
adamoe,88,0.019697319948115133,0.2094885704634925,0.19883384099065657,0.20112781122330825,0.18607062815171835,0.20447914917082394,17.536733987923697,,,
adamoe,89,0.021010804016786705,0.20450324260455638,0.20033856523092108,0.20760478021119422,0.18859433693196131,0.1989590750213668,17.198934870960752,,,
adamoe,90,0.014969804645134643,0.20245334787837804,0.19700579545621358,0.20956614007123486,0.19411787939448782,0.19685683719968516,17.087725964929607,,,
adamoe,91,0.01845246247883678,0.20392454875327032,0.19190970699546905,0.205435997292561,0.1994614674413229,0.19926827951737622,17.229676809401898,,,
adamoe,92,0.020575392152153094,0.20854947163521437,0.18918648794091514,0.19878645643359633,0.19854653127876498,0.20493105271150874,17.557374612267044,,,
adamoe,93,0.021940652821847817,0.212692316645491,0.19103367863522241,0.1936392484987322,0.19272341280270538,0.20991134341784895,17.8213131203297,,,
adamoe,94,0.014360135968640941,0.21152899660270064,0.1960183918805094,0.19583460323776564,0.18793167870054459,0.20868632957847957,17.712392362758372,,,
adamoe,95,0.021008961228693418,0.2069502499967931,0.20168898126511808,0.20066849446750357,0.18609119179256917,0.20460108247801573,17.38776296171542,,,
adamoe,96,0.019795190227970355,0.203302758831776,0.19977833747202423,0.2076468596158973,0.18901042175816057,0.20026162232214145,17.14762011104338,,,
adamoe,97,0.01661535589636287,0.20043288583613894,0.19685068777808268,0.2101893627924294,0.19477559652980966,0.19775146706353838,16.985341640921913,,,
adamoe,98,0.017161032515150637,0.20292659683500353,0.19365731451493506,0.20480221979800162,0.1989028774795583,0.19971099137250042,17.171933805581066,,,
adamoe,99,0.021380574326967827,0.2082483059897904,0.19080364494128882,0.19770919908844545,0.19815928059927715,0.2050795693811978,17.53705853712576,,,
adamoe,100,0.02107385429348957,0.212047563320498,0.19380626161533654,0.19320083100348606,0.1921307215374915,0.20881462252318703,17.764582319942736,,,
adamoe,101,0.014880344265156192,0.21261519364426168,0.19896363354027832,0.19491600088735891,0.18568136104673522,0.20782381088136542,17.74992613452432,,,
adamoe,102,0.020424020519216796,0.20782100455531893,0.20412993650420938,0.19996170818303616,0.18468193714476636,0.20340541361266853,17.413724684963178,,,
adamoe,103,0.018952415664826278,0.20291801324892916,0.20445694837320455,0.20600662592640961,0.18778621536481094,0.19883219708664523,17.095711887854893,,,
adamoe,104,0.015987310163849133,0.20108208054821272,0.2000764707185703,0.20792643126644306,0.19386006510670212,0.19705495236007142,17.00457038619858,,,
adamoe,105,0.021549619916873014,0.20412274668397754,0.19326225725407273,0.203965834772504,0.19898964229617738,0.19965951899326773,17.240685324589226,,,
adamoe,106,0.02105801331237983,0.20918606357999378,0.19101606899309473,0.1969056011431837,0.19776705753028606,0.2051252087534417,17.58901901248246,,,
adamoe,107,0.019064190596186442,0.21260642225549706,0.1935574383238059,0.19303224812893588,0.1921083152464405,0.20869557604532032,17.795535789400006,,,
adamoe,108,0.011597956512504032,0.21308189955602602,0.19694079203619297,0.19497239537227198,0.18652694531749095,0.208477967718018,17.79115211678926,,,
adamoe,109,0.022969977606559083,0.20749330621748913,0.2016215495742647,0.2017766266374798,0.1852215679153461,0.2038869496554202,17.407518073119356,,,
adamoe,110,0.019048626025744614,0.20274722182360538,0.20205585597563458,0.20734417235731858,0.18874402880700986,0.19910872103643174,17.097651978623027,,,
adamoe,111,0.014363281293567898,0.201276455082474,0.19755869126850564,0.20818590617124197,0.1950839356398702,0.1978950118379079,17.03482142994047,,,
adamoe,112,0.013585523894723922,0.20198766535166024,0.19442725852938725,0.20452457696299864,0.19982599650278127,0.19923450265317277,17.115325923181885,,,
adamoe,113,0.025998722606603047,0.20889884859668983,0.19083995467799794,0.19652790568055462,0.19841061033331314,0.20532268071144477,17.57774638981447,,,
adamoe,114,0.016716087660524764,0.21331531377473023,0.19124975513154763,0.19358925125690177,0.1929912209267034,0.20885445891011686,17.845837306614627,,,
adamoe,115,0.01117397638239262,0.21316362524235322,0.195179757601104,0.19492284759059908,0.18755592126788398,0.20917784829805935,17.811147139962113,,,
adamoe,116,0.02236008791461419,0.20946757840115526,0.20066932976002483,0.20061331938898527,0.18509202968822,0.2041577427616141,17.52441659847643,,,
adamoe,117,0.02053806101936609,0.20430276569220346,0.20140550918473282,0.20737869916124524,0.1878595010009353,0.19905352496088308,17.183473404659587,,,
adamoe,118,0.01568707290888488,0.20253554949847924,0.19683376896621962,0.20901749953736726,0.19406423707925569,0.19754894491867803,17.10015412590336,,,
adamoe,119,0.015445531063090295,0.20383960114196975,0.19318127098774832,0.20494723198429327,0.19908581803971226,0.19894607784627594,17.217244851584663,,,
fixed_share,4,,0.2,0.2,0.2,0.2,0.2,17.0,,,
