day,mean_alpha
4,0.10871428571428571
5,0.10871428571428574
6,0.10860525869969617
7,0.10842829612295846
8,0.10837121128993948
9,0.10927623950525131
10,0.11159406315597332
11,0.11448786756575205
12,0.11642696672823524
13,0.11698766934398461
14,0.11649072333925375
15,0.11613650782278308
16,0.11664987229022028
17,0.11809221296791435
18,0.1195352322126439
19,0.12048215853783065
20,0.1210574542076005
21,0.12046021189139691
22,0.11901958680476098
23,0.11787511898175712
24,0.11767076456687986
25,0.11898425827920567
26,0.12099166142684131
27,0.12302489500585596
28,0.12338159456620414
29,0.1211915099811363
30,0.11812755391117716
31,0.11637508427902707
32,0.11759471048935125
33,0.12047872841427115
34,0.12248563556080827
35,0.1225588640525738
36,0.12022751884335234
37,0.11705759956058888
38,0.1155568227570808
39,0.11781805123987951
40,0.12225068447005531
41,0.1263971065733307
42,0.12682934512405808
43,0.1238985849380764
44,0.12020282806909748
45,0.11784079493010713
46,0.1183862734252394
47,0.12157364633043355
48,0.12433932693237174
49,0.12497506460237864
50,0.12222862281581162
51,0.11837441445980901
52,0.11672795492456027
53,0.11898806464560971
54,0.12366214254219249
55,0.12760971250431435
56,0.1286602501756784
57,0.12608432535525538
58,0.12182290629545996
59,0.11934101327194319
60,0.12036067172610256
61,0.12326035195905963
62,0.12615259571787812
63,0.12668644370589918
64,0.12430525086448271
65,0.12077919109935967
66,0.1186239852722893
67,0.12091409076065904
68,0.12495437632214627
69,0.1292765364432705
70,0.13089311930624953
71,0.12825909766851523
72,0.12416009778695908
73,0.12196014357950706
74,0.12211784158614414
75,0.12551423172618703
76,0.12916000526550706
77,0.12917556029678479
78,0.12653135676691296
79,0.12323979382249478
80,0.12141772007098457
81,0.12350684235177073
82,0.12746995812375722
83,0.13196458249014598
84,0.13310644728489296
85,0.13023213575303644
86,0.1255537575924085
87,0.12267177609922572
88,0.12322507080498327
89,0.12614343678437603
90,0.12898268510327698
91,0.12974013400089687
92,0.1272673939299679
93,0.12325083210574887
94,0.12150642615798152
95,0.12285969820231504
96,0.12597012148092174
97,0.12993418372883603
98,0.13062447321840953
99,0.127874105921573
100,0.12416481303752934
101,0.12181143146098969
102,0.12312189563966058
103,0.12668046454533088
104,0.12996844112137798
105,0.13003406800794837
106,0.12697675411449094
107,0.1233559591897817
108,0.1207749340669131
109,0.1220567970507648
110,0.1257679937884399
111,0.1288126099069437
112,0.13019202162500143
113,0.12694622563960084
114,0.12302397035651222
115,0.1205702726763823
116,0.12082040482765415
117,0.12391778641092657
118,0.12663648440832503
119,0.12720738317529004
