method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0,0.46541676035479684,0.46274386056969646,0.4681359799026013,0.1523424429213741,0.8248840202462266,0.032240366132455296,-0.029272026842145926
amgtp_fixed_beta0,0.46541676035479684,0.46274386056969646,0.4681359799026013,0.1523424429213741,0.8248840202462266,0.032240366132455296,-0.029272026842145926
m5b_smooth0.001,0.46546273284410583,0.4627820802960034,0.4682346705153935,0.1523605208377411,0.8248328156918997,0.032439445953564634,-0.029226054352836903
m5b_smooth0.01,0.4657861909205529,0.46319535158334846,0.4684764445391357,0.15244672545408583,0.8245486845659937,0.032035498560796204,-0.02890259627638975
ensemble3,0.4665392227671522,0.463874873336029,0.4693023519042629,0.1527616934097854,0.8237041733780708,0.03233725117498437,-0.028149564429790542
amgtp,0.4675912475528155,0.4649226005306305,0.47031662592471685,0.15320344456775897,0.8226465735323131,0.03127625006547988,-0.027097539644127137
amgtp_no_state,0.4693285721359159,0.46667757868332593,0.4720846960887836,0.15389274848463053,0.8208389247366448,0.030822778218336684,-0.02536021506102687
m5b_smooth0.1,0.47398915955747306,0.4714509431488182,0.47655788253482106,0.15571196628807246,0.8157309962879292,0.028703633036380544,-0.0206996276394696
m5b_smooth0.3,0.48720549233461374,0.48443158396439273,0.48990818597087415,0.16124189389058532,0.8004112360019097,0.023763904499175186,-0.007483294862329017
amgtp_fixed_beta_hi,0.4876681409892809,0.4849813455240151,0.49037380177295264,0.16127159011807632,0.8006847472503313,0.024090079790296547,-0.007020646207661872
amgtp_global_q,0.4903556058417847,0.4875842329400329,0.4931195552464958,0.1624425775348549,0.7972498690020826,0.02318870100759927,-0.004333181355158056
validation_selected(h=rolling_14),0.4946887871969428,0.4917282782903989,0.49756077323444464,0.16413916372082693,0.7915449059484774,0.02200752294397841,0.0
han_arw,0.4946887871969428,0.4917282782903989,0.49756077323444464,0.16413916372082693,0.7915449059484774,0.02200752294397841,0.0
rolling_14,0.4946887871969428,0.4917282782903989,0.49756077323444464,0.16413916372082693,0.7915449059484774,0.02200752294397841,0.0
m2_context_gate,0.49579717181349947,0.4926564250680091,0.4990076979641831,0.16291125753556884,0.7934238944478267,0.02399626115273474,0.0011083846165566315
diff_forgetting,0.4989228455735618,0.4962834975268999,0.5014786633607331,0.16479624016314126,0.7961222137843141,0.04489478182306425,0.004234058376619039
adamoe,0.5085454876895457,0.505757013634956,0.5113055940848958,0.16970348605388813,0.776133751009088,0.02533626297197986,0.013856700492602908
m1_global_mix,0.5095157019581535,0.5061959332167222,0.5129104206342836,0.16861691794640604,0.778157845471324,0.02615686838197089,0.014826914761210798
amgtp_uniform_q,0.5108742846067682,0.5080804968858138,0.5136521919958729,0.1706423058519338,0.7736090969241233,0.026858091306543996,0.016185497409825455
uniform5,0.5108742848117734,0.5080804971211518,0.5136521921022283,0.17064230590633805,0.7736090969241233,0.026858091029392177,0.016185497614830686
rolling_7,0.5171483562364741,0.5140249695067122,0.5202950189990369,0.17223028575528032,0.7715551720667719,0.0376220083433184,0.022459569039531356
decay_hl7,0.5249108204490697,0.5226646546503897,0.5270709684504384,0.17416958524556858,0.7965743129142128,0.09275121545188782,0.030222033252126947
expanding,0.5277471233056492,0.5226106537702788,0.532711583701292,0.17299251625426043,0.7637066660543755,0.03593005455294082,0.03305833610870643
decay_hl3,0.5588837449982448,0.5567201290509678,0.5610093553028408,0.18789651314969721,0.7766898869782639,0.11655767204141011,0.06419495780130204
rolling_3,0.5945918415155714,0.5895511494335409,0.5996935487629753,0.19554446302308293,0.7282462797282879,0.09751551574023007,0.09990305431862871
decay_hl1,0.5987762653979761,0.5970785761400071,0.6005229194008949,0.20470483303100606,0.7286668062533176,0.09773230189877852,0.10408747820103342
rolling_1,0.9654040928002131,0.9546555701076045,0.9764361459475862,0.26162737378269507,0.6503194056821742,0.21778636096835244,0.4707153056032703
