method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.1,0.43320141105656235,0.4207593241486487,0.444858258485014,0.1401119321284677,0.8378279891453433,0.04085875690298407,-0.0016160528664414357
ensemble3,0.43393715391864424,0.4210708743720182,0.44624384593473027,0.14037563948676346,0.8374198002953248,0.041644331426460214,-0.0008803100043596
expanding,0.4349122232448929,0.4200791051558914,0.44884588194527325,0.1406541757638255,0.8359657545214487,0.039785611517498445,9.475932188911677e-05
validation_selected(h=expanding),0.4349122232448929,0.4200791051558914,0.44884588194527325,0.1406541757638255,0.8359657545214487,0.039785611517498445,9.475932188911677e-05
han_arw,0.4349122232448929,0.4200791051558914,0.44884588194527325,0.1406541757638255,0.8359657545214487,0.039785611517498445,9.475932188911677e-05
amgtp_hidden16,0.4355613229372793,0.4225798842299601,0.4479547211619999,0.14098503846492347,0.8355640339919216,0.04087461835919076,0.0007438590142755513
amgtp_no_state,0.43559551285240683,0.4227966820270005,0.44765377004041457,0.14100442805868055,0.8354930589891305,0.04068266072587168,0.0007780489294030921
amgtp,0.4356199880852238,0.42261627843747984,0.44816745682625947,0.14098710365352685,0.8356566138266023,0.04100883483326755,0.0008025241622199134
amgtp_fixed_beta_hi,0.43568618299279727,0.4225225753791117,0.4482263105709596,0.1410251427073023,0.8355956723611564,0.040633013862876155,0.0008687190697934999
m2_context_gate,0.4357343065034971,0.42162556556227565,0.4493102315979663,0.14099706426936323,0.8353580152933398,0.0402691444147675,0.0009168425804932649
amgtp_hidden8,0.4358364322536895,0.42287474356109434,0.44801116879753683,0.14110642619870972,0.8351547655732521,0.040427193125553276,0.0010189683306858004
amgtp_global_q,0.4359518859142809,0.42317378278962586,0.44831628675073204,0.1411172876641241,0.8351241079894798,0.04079832602338273,0.0011344219912771808
amgtp_fixed_beta0,0.43607029010660037,0.42153777133023934,0.4494589133280519,0.14114233599233983,0.8347925817199578,0.039349202144251826,0.0012528261835966052
m5b_smooth0,0.43607029010660037,0.42153777133023934,0.4494589133280519,0.14114233599233983,0.8347925817199578,0.039349202144251826,0.0012528261835966052
m5b_smooth0.01,0.4361476372078286,0.4220856667184261,0.4493633066540125,0.14116266103933828,0.834832389889536,0.03973393225410867,0.001330173284824795
m5b_smooth0.001,0.4365327922750768,0.42286549699107423,0.4496295191321564,0.1413601059480758,0.8343569093531715,0.03908977142940319,0.0017153283520730898
learn_alpha,0.4367255770666426,0.42218985984714097,0.45059059604159934,0.141376463621231,0.8343023249711916,0.04052103664071606,0.0019081131436389342
diff_forgetting,0.43883905399939005,0.42491052103771537,0.4520014219543357,0.14180909657987845,0.8353523322909839,0.045859618951995376,0.0040215900763863185
fixed_share,0.4390980458255663,0.4245070663981425,0.453312051178113,0.14231213036287266,0.8316229194254476,0.03961710070046022,0.004280581902562507
m5b_smooth0.3,0.44018914975488216,0.42689350324521314,0.4535975561963125,0.1426573966072754,0.8292697758670403,0.03883991871563285,0.005371685831878373
m1_global_mix,0.44488629127025386,0.4313436417614632,0.4576194865694286,0.14469227818576894,0.8246756577091309,0.036452991763309704,0.010068827347249993
adamoe,0.4578416975213935,0.444186117561744,0.47163297363141,0.14965893395598298,0.8092942704721435,0.03599785389349755,0.023024233598389666
amgtp_uniform_q,0.45857029638717545,0.4447911705641645,0.47246321811166353,0.149904208165196,0.8086158465195817,0.036766977261510916,0.023752832464171772
uniform5,0.4585702965861281,0.4447911706362761,0.47246321842805833,0.1499042082270955,0.8086158313148881,0.03676697717248651,0.023752832663124307
rolling_14,0.4668150649421268,0.44769335855898523,0.4857014354595245,0.15263639750587157,0.8012086215408685,0.04002908471760252,0.031997601019123065
decay_hl7,0.491282914885862,0.48119816675737215,0.5007080908029171,0.1603456513102549,0.8166884757798815,0.09838367087927168,0.05646545096285822
rolling_7,0.5135418595700004,0.4881095766600906,0.5371264393070461,0.1679085173827718,0.7633544997566353,0.060578264832529344,0.07872439564699665
decay_hl3,0.5283969129746034,0.5201262453459702,0.5362689320028301,0.1748178003700484,0.7928259038262967,0.11478737927974855,0.09357944905159969
rolling_3,0.5673231628996035,0.5364312327874771,0.598747535868713,0.1795757097325891,0.7528993568790951,0.09961160702867457,0.13250569897659967
decay_hl1,0.568419755438879,0.5631662752054167,0.5736835452516434,0.19075253700327388,0.760333238219677,0.1293808799728161,0.13360229151587516
rolling_1,0.7390363388160851,0.7199701287849367,0.7595237959867885,0.20653397279213556,0.726484768629559,0.15838388501362072,0.3042188748930811
