day,mean_alpha
4,0.10871428571428571
5,0.10871428571428574
6,0.10871706173204108
7,0.10975748311935482
8,0.11159130641822759
9,0.11205647468753166
10,0.11147962319950971
11,0.11128109865262262
12,0.11268566375507813
13,0.11425896335916838
14,0.1137279365122559
15,0.11218183672354715
16,0.11274404611218847
17,0.11498324538300661
18,0.11679881024787782
19,0.11514198306708187
20,0.1130978247700865
21,0.11328461082537433
22,0.11458659578161837
23,0.11415477114126596
24,0.11139600827752169
25,0.11101449889112447
26,0.11334877752090115
27,0.11522823553940728
28,0.11351016314107745
29,0.11016955027163339
30,0.10962700028079142
31,0.11077372671250973
32,0.11057988450450111
33,0.10706685691759288
34,0.10529323137944652
35,0.10699265892647189
36,0.10875105694025743
37,0.10624963341190288
38,0.10264570309485288
39,0.10165585998684122
40,0.10313343534134198
41,0.1028236736441438
42,0.09921828813222587
43,0.09771225299338485
44,0.09917417522874228
45,0.10005496492239602
46,0.09748523810660639
47,0.09389400205965631
48,0.09270011067492774
49,0.09307752475815739
50,0.09285481651401248
51,0.08972269669221489
52,0.08803395825081113
53,0.08901936221171766
54,0.09040972249427819
55,0.08819967131785471
56,0.08410522998854436
57,0.08294062877143432
58,0.08381745712955894
59,0.08389128239163784
60,0.08055372806202926
61,0.07775278597222668
62,0.07817399120238831
63,0.07898916674222752
64,0.07744362860615531
65,0.07382428820519059
66,0.07249294403935178
67,0.07311657006485973
68,0.07326436073908463
69,0.07034783420358127
70,0.06793555482945249
71,0.06847223439324189
72,0.06936228227854865
73,0.06735394627592307
74,0.06449164473754575
75,0.06311789985614741
76,0.0638324981257962
77,0.0635759917544525
78,0.06102936551874355
79,0.05892624283274402
80,0.059396566867003786
81,0.06039622702039168
82,0.0587347517132189
83,0.05603029246814413
84,0.05468175737542861
85,0.05557849510014004
86,0.05544664696571695
87,0.052867451096866226
88,0.05085533180282836
89,0.051113326187365776
90,0.051812141037046046
91,0.05058018733892761
92,0.048229498457511774
93,0.04735837939745106
94,0.04790498906904426
95,0.048064292931067946
96,0.04602527088841636
97,0.04392407606181098
98,0.044128746100860455
99,0.04468453773203721
100,0.04350036288986053
101,0.04166924394455424
102,0.040980073826042726
103,0.04118470429010089
104,0.04117867631109496
105,0.03947546177831137
106,0.03820918696622507
107,0.03813421981428926
108,0.03871831725854646
109,0.03763774548280223
110,0.0359528664989056
111,0.03509266880844568
112,0.0353638009983117
113,0.035329615404404574
114,0.033920954620159
115,0.03275978316408159
116,0.032820537919941314
117,0.0332886994468204
118,0.03265051768765706
119,0.030979345988169163
