day,beta,q_expanding,q_rolling_1,q_rolling_3,q_rolling_7,q_rolling_14,m_expanding,m_rolling_1,m_rolling_3,m_rolling_7,m_rolling_14
4,0.2689414322376251,0.20108111202716827,0.20108111202716827,0.20108111202716827,0.20108111202716827,0.20108111202716827,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
5,0.29936617612838745,0.22532892227172852,0.166298046708107,0.15752387046813965,0.22532892227172852,0.22532892227172852,0.2053135633468628,0.19295330345630646,0.19110602140426636,0.2053135633468628,0.2053135633468628
6,0.34335169196128845,0.23756323754787445,0.13169683516025543,0.155521959066391,0.23756323754787445,0.23756323754787445,0.21167266368865967,0.1808791160583496,0.18410295248031616,0.21167266368865967,0.21167264878749847
7,0.3542588949203491,0.14982900023460388,0.2801644206047058,0.27036052942276,0.14982900023460388,0.14982900023460388,0.19977547228336334,0.1999652087688446,0.20070841908454895,0.19977547228336334,0.19977547228336334
8,0.3930600881576538,0.19077707827091217,0.2259463518857956,0.2017097920179367,0.19077707827091217,0.19077707827091217,0.19815099239349365,0.20467022061347961,0.20087683200836182,0.19815099239349365,0.19815099239349365
9,0.43932268023490906,0.210495263338089,0.17346806824207306,0.18111929297447205,0.2248339056968689,0.210495263338089,0.20016565918922424,0.19948211312294006,0.19760017096996307,0.20258641242980957,0.20016565918922424
10,0.4458005726337433,0.1864963173866272,0.21807514131069183,0.22313876450061798,0.18719735741615295,0.1864963173866272,0.19785282015800476,0.20251113176345825,0.20177504420280457,0.20000824332237244,0.19785282015800476
11,0.4778237044811249,0.1878977119922638,0.28221267461776733,0.17857326567173004,0.1632128804922104,0.1878977119922638,0.1963779777288437,0.21483871340751648,0.1981075555086136,0.19429785013198853,0.1963779777288437
12,0.500267744064331,0.16638225317001343,0.24438655376434326,0.20679999887943268,0.21683833003044128,0.16638225317001343,0.1919260323047638,0.21922403573989868,0.19934481382369995,0.19757910072803497,0.1919260323047638
13,0.5078586935997009,0.18687888979911804,0.13034743070602417,0.22916021943092346,0.26697254180908203,0.18687888979911804,0.19116657972335815,0.20606206357479095,0.20372073352336884,0.2078840434551239,0.19116657972335815
14,0.5356981754302979,0.2286086529493332,0.16141898930072784,0.19105054438114166,0.19016033411026,0.2286086529493332,0.19635632634162903,0.19985687732696533,0.20197278261184692,0.2054576873779297,0.19635632634162903
15,0.5291402339935303,0.18652887642383575,0.2892739772796631,0.1817077398300171,0.15649645030498505,0.18652887642383575,0.19494478404521942,0.21244309842586517,0.1991117298603058,0.19855555891990662,0.19494479894638062
16,0.5200972557067871,0.16281338036060333,0.2568536102771759,0.21476206183433533,0.1988365203142166,0.1665113866329193,0.1903691291809082,0.21879661083221436,0.20132574439048767,0.19860894978046417,0.1908995509147644
17,0.5377033948898315,0.18533430993556976,0.17082762718200684,0.2118724286556244,0.24475359916687012,0.18731585144996643,0.18963934481143951,0.21214061975479126,0.20281901955604553,0.20502179861068726,0.19037920236587524
18,0.5170449018478394,0.16903741657733917,0.16928963363170624,0.23764219880104065,0.23757708072662354,0.18692225217819214,0.18668240308761597,0.205958291888237,0.2078268826007843,0.20969447493553162,0.18983793258666992
19,0.5176298022270203,0.1636076718568802,0.2801312208175659,0.20547661185264587,0.18142813444137573,0.16942954063415527,0.18335624039173126,0.21662457287311554,0.20750844478607178,0.2056274712085724,0.18688324093818665
20,0.5236897468566895,0.22473113238811493,0.2002018839120865,0.167811319231987,0.18682534992694855,0.22142337262630463,0.18923471868038177,0.21420255303382874,0.20185014605522156,0.20285047590732574,0.1918620765209198
21,0.5032025575637817,0.19983012974262238,0.15113994479179382,0.20831452310085297,0.2350018173456192,0.20501476526260376,0.19081363081932068,0.2048465609550476,0.20278072357177734,0.20760855078697205,0.19395051896572113
22,0.5038356184959412,0.16528134047985077,0.22439388930797577,0.23086556792259216,0.20573027431964874,0.17369967699050903,0.18702320754528046,0.20771382749080658,0.20694810152053833,0.20735962688922882,0.19095522165298462
23,0.4968697428703308,0.19166629016399384,0.24980288743972778,0.19109514355659485,0.1756778061389923,0.1920531839132309,0.18772047758102417,0.21404552459716797,0.20456093549728394,0.2025875449180603,0.19108547270298004
24,0.49512535333633423,0.2020118534564972,0.1809512972831726,0.1976858228445053,0.2110414057970047,0.20880267024040222,0.1898084133863449,0.20905832946300507,0.20355437695980072,0.20386826992034912,0.1937105357646942
25,0.49347540736198425,0.15080489218235016,0.18458667397499084,0.24040992558002472,0.23950493335723877,0.18508990108966827,0.1839211881160736,0.2053215503692627,0.20911291241645813,0.2092493772506714,0.19239486753940582
26,0.48734602332115173,0.1757425218820572,0.26104676723480225,0.19901955127716064,0.17995324730873108,0.1841896027326584,0.1826816201210022,0.21385197341442108,0.20757851004600525,0.2047692984342575,0.1911185085773468
27,0.5004807710647583,0.2581685781478882,0.17929032444953918,0.17340007424354553,0.1761966496706009,0.2125025987625122,0.19400063157081604,0.20867325365543365,0.20246335864067078,0.20047947764396667,0.19438321888446808
28,0.49006807804107666,0.18935829401016235,0.1481582373380661,0.22532276809215546,0.23478659987449646,0.202604740858078,0.19336198270320892,0.19945551455020905,0.2058916687965393,0.2057032287120819,0.19558757543563843
29,0.4967852234840393,0.15627360343933105,0.21675683557987213,0.2105882167816162,0.2182961404323578,0.19867312908172607,0.187787726521492,0.20205038785934448,0.20652364194393158,0.2075691670179367,0.19606906175613403
30,0.499344140291214,0.19862127304077148,0.2178901582956314,0.1689181625843048,0.18250900506973267,0.23203836381435394,0.18942958116531372,0.2044082134962082,0.20090869069099426,0.2038297951221466,0.2014237344264984
