day,beta,beta_std,beta_A,beta_B
4,0.2689414322376251,0.0,0.2689414322376251,0.2689414322376251
5,0.2642049193382263,0.01711800880730152,0.2657545506954193,0.2626260817050934
6,0.41470247507095337,0.041871730238199234,0.4123740494251251,0.41695457696914673
7,0.47918036580085754,0.040069159120321274,0.4696900248527527,0.4893523156642914
8,0.46311360597610474,0.022062303498387337,0.4532909393310547,0.47281908988952637
9,0.21762493252754211,0.010770215652883053,0.2155401110649109,0.21976323425769806
10,0.19131764769554138,0.013809556141495705,0.1914292275905609,0.1912117451429367
11,0.4207743704319,0.023827625438570976,0.4192701578140259,0.4222685396671295
12,0.5845527052879333,0.029175015166401863,0.5834611058235168,0.5856198072433472
13,0.3437601327896118,0.0179988332092762,0.34748727083206177,0.3400428593158722
14,0.09490401297807693,0.01478132139891386,0.09919542074203491,0.09075883030891418
15,0.03468404337763786,0.008817384950816631,0.03693873807787895,0.03246809169650078
16,0.026342574506998062,0.007915910333395004,0.028500957414507866,0.024288110435009003
17,0.02720104530453682,0.007867226377129555,0.029335547238588333,0.025097617879509926
18,0.04465983062982559,0.010874614119529724,0.048122938722372055,0.041187480092048645
19,0.07986832410097122,0.01503019593656063,0.08552861213684082,0.07420048117637634
20,0.14462730288505554,0.017937391996383667,0.1537158340215683,0.13555088639259338
21,0.27469003200531006,0.01819397322833538,0.28706055879592896,0.2620863616466522
22,0.4979035258293152,0.023562725633382797,0.5097965598106384,0.4857703149318695
23,0.6636062860488892,0.028413156047463417,0.6711943745613098,0.6560987234115601
24,0.5321157574653625,0.015211946330964565,0.5396881699562073,0.5248886942863464
25,0.4353407919406891,0.008160778321325779,0.4395240247249603,0.4311463534832001
26,0.8002176284790039,0.02260044775903225,0.7978522181510925,0.8026471138000488
27,0.9729048609733582,0.008575553074479103,0.9714253544807434,0.9743608832359314
28,0.9934207201004028,0.002994149224832654,0.9927892088890076,0.9940162897109985
29,0.9969176650047302,0.0016156007768586278,0.9965901970863342,0.9972564578056335
30,0.9970957040786743,0.0015638017794117332,0.9967125058174133,0.9974862337112427
31,0.9964799284934998,0.0017622723244130611,0.9960514903068542,0.9969123601913452
32,0.9933683276176453,0.0028203236870467663,0.9926828742027283,0.9940866231918335
33,0.9877827167510986,0.004358748905360699,0.9865564107894897,0.9891344308853149
34,0.9748124480247498,0.006945437286049128,0.9724581837654114,0.9770833849906921
35,0.9459171295166016,0.010971917770802975,0.941053569316864,0.950528085231781
36,0.9001386761665344,0.01408945582807064,0.8924676775932312,0.9077486991882324
37,0.8473653793334961,0.01484625693410635,0.838267982006073,0.8567711114883423
38,0.8023878335952759,0.014548832550644875,0.7926054000854492,0.8122619986534119
39,0.7883933782577515,0.013159547001123428,0.7794461250305176,0.797187089920044
40,0.8094300031661987,0.012204182334244251,0.8019988536834717,0.8164469003677368
41,0.8633102178573608,0.012980111874639988,0.8579705357551575,0.8689127564430237
42,0.8856548070907593,0.013912386260926723,0.8806858062744141,0.8909664750099182
43,0.8584469556808472,0.01511813048273325,0.852577805519104,0.864292562007904
