method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.1,0.43848669600771323,0.4267951961012057,0.4499136625792196,0.1421555039609598,0.8372421970583668,0.04130537927478677,0.00529520594600823
m5b_smooth0.3,0.4394094624031259,0.4278059313810439,0.45071743035661244,0.14256483763898836,0.8349088517899956,0.03901436698348473,0.006217972341420977
ensemble3,0.44016812185884446,0.4282161421379897,0.4518763705895101,0.142823997574996,0.8353396380952235,0.04059997746216086,0.006976631797139513
amgtp_global_q,0.4415240814853623,0.42988730311117,0.4528713760286021,0.14337248958150361,0.8332030466303763,0.03893638895935062,0.008332591423657424
amgtp_hidden8,0.44155459297777133,0.4299330970270597,0.4525643433544968,0.1433895614686509,0.8335226203740749,0.039232512487891495,0.008363102916066354
amgtp_fixed_beta_hi,0.4416714358571589,0.4297886571811548,0.4530207705476805,0.1434073015561755,0.8332531689047673,0.03982926266704199,0.008479945795453933
amgtp_no_state,0.4417046073048609,0.43031487537305185,0.4530389195141768,0.14348015128940064,0.8328959596334748,0.03876474182696117,0.008513117243155942
amgtp,0.4419365447037459,0.43047585784310616,0.45311044053804767,0.1435813733049481,0.8322676005885744,0.03787446775152903,0.008745054642040872
amgtp_hidden16,0.4428339437921198,0.43106710507917967,0.4538411269933173,0.14392404980079077,0.831553973450398,0.03865716849774592,0.009642453730414816
learn_alpha,0.44314126983558133,0.42986086863608464,0.4557184499010363,0.14393734863965302,0.8316624410226648,0.039253413466171776,0.009949779773876292
fixed_share,0.4434594526194506,0.4301383184469492,0.4561241462399269,0.1440567738859319,0.8313124833357711,0.03941348824250658,0.010267962557745718
m2_context_gate,0.44398123301520587,0.4307620524822725,0.4565045266419976,0.14432243640058365,0.8312764199794074,0.03943575892940088,0.010789742953500946
expanding,0.44605596104026185,0.43164345374236285,0.4600741132368417,0.14487008190366885,0.8288355779047073,0.03834247051936227,0.012864470978556855
validation_selected(h=expanding),0.44605596104026185,0.43164345374236285,0.4600741132368417,0.14487008190366885,0.8288355779047073,0.03834247051936227,0.012864470978556855
han_arw,0.44654109090577027,0.4324983420361769,0.4604878824372276,0.14506917599624283,0.8281385411291218,0.03772657146001579,0.01334960084406532
m5b_smooth0,0.4468272370463412,0.43308598238423374,0.45997855361336265,0.1452900182732779,0.8278469954690241,0.038229606092598484,0.013635746984636148
amgtp_fixed_beta0,0.4468272370463412,0.43308598238423374,0.45997855361336265,0.1452900182732779,0.8278469954690241,0.038229606092598484,0.013635746984636148
m5b_smooth0.01,0.44735713993369786,0.43440232344855445,0.45983457242192494,0.14561059965501905,0.8267613785189915,0.037697850276259666,0.014165649871992907
m5b_smooth0.001,0.44812327169708005,0.4352102246043551,0.46081885739784406,0.14585087263890367,0.825553497667237,0.03654707760147261,0.014931781635375027
diff_forgetting,0.4495300352684518,0.4358998998302936,0.46263453639603874,0.14591709034452213,0.8283193087614067,0.04417805392791722,0.016338545206746793
rolling_14,0.449578620270821,0.43689064589056403,0.46189718191765594,0.14641499772216923,0.8231355233463532,0.0342816261751195,0.016387130209116016
adamoe,0.453988220810496,0.44079703059106123,0.46656375358711,0.14826318064361121,0.8182316728922853,0.03607031212145419,0.020796730748791046
amgtp_uniform_q,0.4549848290190955,0.4415877475702979,0.4676982088604164,0.14861059824643985,0.817298626997504,0.036522459024560666,0.021793338957390482
uniform5,0.454984829690343,0.4415877482687129,0.46769820952551117,0.1486105985026804,0.817298626997504,0.03652245959112657,0.02179333962863816
m1_global_mix,0.4561772067928979,0.4430211372830672,0.46847669219262006,0.1494767085492345,0.8164271694330599,0.03722350013463285,0.022985716731192957
decay_hl7,0.4987499984797205,0.48883468411058467,0.5080397026090783,0.16343556833588646,0.8115621232149085,0.09602234809286936,0.06555850841801562
decay_hl3,0.5333828388995925,0.5255891767315076,0.5408464250967223,0.17699738321628183,0.7945204765766417,0.117026939036205,0.10019134883788759
rolling_3,0.533523755534974,0.5050876604256828,0.5638212468913607,0.16996480756656515,0.7804583182161241,0.08703241034245267,0.1003322654732691
rolling_7,0.5483350428382668,0.5170275312125122,0.5798456358915964,0.1791361528946733,0.7416437125031325,0.07694055517082353,0.11514355277656187
decay_hl1,0.5719735030618214,0.5673560108076721,0.5762909669464645,0.19243839467101345,0.7779159363404962,0.14120483347294663,0.13878201300011636
rolling_1,0.7188104247275983,0.7021962524931644,0.736308320119319,0.20388109405047794,0.737364574395273,0.1531787102454095,0.2856189346658935
