day,beta,q_expanding,q_rolling_1,q_rolling_3,q_rolling_7,q_rolling_14,m_expanding,m_rolling_1,m_rolling_3,m_rolling_7,m_rolling_14
4,0.2689414322376251,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
5,0.2946411967277527,0.2969650626182556,0.039909206330776215,0.06919582933187485,0.2969650626182556,0.2969650626182556,0.220601886510849,0.16604188084602356,0.17215245962142944,0.220601886510849,0.220601886510849
6,0.24960972368717194,0.3194139897823334,0.010996081866323948,0.030760658904910088,0.3194139897823334,0.3194139897823334,0.24278998374938965,0.13120929896831512,0.14042073488235474,0.24278998374938965,0.24278998374938965
7,0.20644712448120117,0.3168105185031891,0.008249818347394466,0.0413181446492672,0.3168105185031891,0.3168105185031891,0.26041871309280396,0.1019008532166481,0.11684297025203705,0.26041871309280396,0.26041871309280396
8,0.20706376433372498,0.3126849830150604,0.010872145183384418,0.05107268691062927,0.3126849830150604,0.3126849830150604,0.2730558514595032,0.0799511969089508,0.10088121891021729,0.2730558514595032,0.2730558514595032
9,0.23167124390602112,0.3732307255268097,0.015120262280106544,0.043451059609651566,0.19496726989746094,0.3732307255268097,0.2963426411151886,0.06490625441074371,0.08754374831914902,0.2548646628856659,0.2963426411151886
10,0.2822261154651642,0.4028034210205078,0.02174385078251362,0.050480566918849945,0.12216884642839432,0.4028034806251526,0.31933578848838806,0.055629268288612366,0.07950639724731445,0.22619271278381348,0.31933578848838806
11,0.34897419810295105,0.3909357488155365,0.029831532388925552,0.07672522217035294,0.11157117038965225,0.3909357488155365,0.3334384560585022,0.05049978941679001,0.07889654487371445,0.20372667908668518,0.3334384560585022
12,0.41239243745803833,0.3800234794616699,0.03442240506410599,0.08818084746599197,0.11734960228204727,0.3800234794616699,0.3414677381515503,0.047828495502471924,0.0806722640991211,0.18856367468833923,0.3414677679538727
13,0.45714595913887024,0.4024665951728821,0.031500451266765594,0.054575033485889435,0.10899250209331512,0.4024665951728821,0.3512791395187378,0.04518964886665344,0.07647116482257843,0.17578084766864777,0.3512791395187378
14,0.4678853452205658,0.42510104179382324,0.027012474834918976,0.038747429847717285,0.0840383917093277,0.42510104179382324,0.36310499906539917,0.042284443974494934,0.07043977081775665,0.1610656976699829,0.36310499906539917
15,0.45158594846725464,0.42293912172317505,0.02881217747926712,0.05175769701600075,0.07355210185050964,0.42293912172317505,0.37290799617767334,0.04007960110902786,0.0673864558339119,0.14671781659126282,0.3729080259799957
16,0.42864900827407837,0.46920886635780334,0.03296440839767456,0.07422631233930588,0.0762619748711586,0.34733808040618896,0.3893020451068878,0.03889547660946846,0.06861340999603271,0.1346587836742401,0.3685302138328552
17,0.41410860419273376,0.54062819480896,0.03486550971865654,0.05729828402400017,0.08835796266794205,0.2788500189781189,0.41590914130210876,0.03819587454199791,0.06665055453777313,0.12652811408042908,0.35271626710891724
18,0.39963921904563904,0.645145833492279,0.03061271645128727,0.03504297509789467,0.08536426723003387,0.2038334310054779,0.4567619562149048,0.03687702864408493,0.0610242560505867,0.11921795457601547,0.32611873745918274
19,0.3985002934932709,0.6336832046508789,0.03221144527196884,0.04141383618116379,0.10250868648290634,0.1901823729276657,0.4891623258590698,0.03596115857362747,0.057387541979551315,0.11608105897903442,0.3014078736305237
20,0.40558525919914246,0.5624417066574097,0.03635144606232643,0.062331847846508026,0.14958621561527252,0.1892889142036438,0.5023311376571655,0.036004871129989624,0.058233290910720825,0.12208069860935211,0.28134995698928833
21,0.4282824993133545,0.5843302011489868,0.03115728311240673,0.06706961989402771,0.13937610387802124,0.17806704342365265,0.5164006948471069,0.0351799838244915,0.05976725369691849,0.1250467300415039,0.2636053264141083
22,0.43118172883987427,0.7609763145446777,0.020317619666457176,0.043203771114349365,0.06878478825092316,0.10671678930521011,0.5576895475387573,0.032708510756492615,0.0570397786796093,0.11556820571422577,0.2369939386844635
23,0.41115984320640564,0.8065366744995117,0.02076830342411995,0.04216812923550606,0.04742981120944023,0.08309686928987503,0.6008507609367371,0.030676333233714104,0.05454626306891441,0.10376328229904175,0.21016335487365723
24,0.3902030885219574,0.7586215138435364,0.032136231660842896,0.052390046417713165,0.05457116663455963,0.1022816076874733,0.6297776103019714,0.030940573662519455,0.05413748323917389,0.09476038068532944,0.1903839409351349
25,0.3937855064868927,0.6450818181037903,0.04222855716943741,0.07272173464298248,0.08569478243589401,0.15427298843860626,0.6333918571472168,0.03287642449140549,0.05728185549378395,0.09287148714065552,0.18357840180397034
26,0.41090330481529236,0.6478314995765686,0.03918827697634697,0.05843394622206688,0.08667869865894318,0.16786858439445496,0.6348735690116882,0.03424675017595291,0.05782688036561012,0.09204240143299103,0.1810104250907898
27,0.4308544099330902,0.7098221182823181,0.03006577119231224,0.0356920026242733,0.06695932149887085,0.1574602723121643,0.6478745937347412,0.03348419815301895,0.05399932712316513,0.08771207928657532,0.1769298017024994
28,0.446950763463974,0.6357102990150452,0.03157523646950722,0.04515914246439934,0.07848446071147919,0.209071084856987,0.6461015343666077,0.03314635157585144,0.05249543488025665,0.08610962331295013,0.1821470558643341
29,0.46196967363357544,0.4958345890045166,0.040411513298749924,0.0746794044971466,0.11003513634204865,0.2790393829345703,0.6224966049194336,0.034132834523916245,0.05585318058729172,0.08973942697048187,0.19777795672416687
30,0.4889261722564697,0.5767480134963989,0.037312012165784836,0.06613250076770782,0.1095590591430664,0.2102484107017517,0.6142318248748779,0.03487369045615196,0.05771774798631668,0.09315310418605804,0.2000236213207245
31,0.5034036040306091,0.5649044513702393,0.03704538196325302,0.07233580201864243,0.14065153896808624,0.18506315350532532,0.6065102815628052,0.03525254875421524,0.05997052788734436,0.10031116008758545,0.19795547425746918
