method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
expanding,0.31738462587019833,0.31439818603997943,0.32018835420500447,0.09821768232780018,0.9274187994491608,0.05301805294990345,0.0
validation_selected(h=expanding),0.31738462587019833,0.31439818603997943,0.32018835420500447,0.09821768232780018,0.9274187994491608,0.05301805294990345,0.0
m1_global_mix,0.31738462587019833,0.31439818603997943,0.32018835420500447,0.09821768232780018,0.9274187994491608,0.05301805294990345,0.0
han_arw,0.31738462587019833,0.31439818603997943,0.32018835420500447,0.09821768232780018,0.9274187994491608,0.05301805294990345,0.0
m5b_smooth0.3,0.3181623422338367,0.31525740111447,0.3209890317721471,0.09844493527737716,0.9271490482745308,0.05376321585032811,0.0007777163636384143
m2_context_gate,0.3184569517548599,0.31547478169802523,0.3212838622182425,0.09855908135403672,0.9270104013378138,0.05392601714400803,0.001072325884661491
m5b_smooth0.01,0.318488937670501,0.3155664718902667,0.3212937355023031,0.09854474568431328,0.9270975913222552,0.054026849007623536,0.0011043118003026533
m5b_smooth0.001,0.31859084360916556,0.31564374545513657,0.32141578170477075,0.09858089779644261,0.9270308065323748,0.053886115903433875,0.0012062177389672015
amgtp_fixed_beta0,0.3186038563882412,0.31568483337308145,0.3214203875448667,0.09858714735438447,0.9270170760843763,0.05399641893789694,0.001219230518042767
m5b_smooth0,0.3186038563882412,0.31568483337308145,0.3214203875448667,0.09858714735438447,0.9270170760843763,0.05399641893789694,0.001219230518042767
ensemble3,0.31889626780877317,0.31596379941163866,0.32171753483908333,0.09870297288828273,0.9267968620604925,0.05410605442367637,0.0015116419385748656
amgtp,0.3197691970811142,0.3168647025852329,0.32254880944769077,0.09897145250672268,0.9265252882270688,0.05441464725413506,0.0023845712109158835
amgtp_no_state,0.31982551354304106,0.31692559245732915,0.32262001234752746,0.09898943282114726,0.9265001922359472,0.05444786893768552,0.0024408876728427174
amgtp_global_q,0.3204580066710747,0.3175672840309051,0.32322019106390115,0.09920053307142425,0.9261393396414936,0.054468353705067606,0.003073380800876419
amgtp_fixed_beta_hi,0.3215545090933088,0.3186254169039141,0.32434186447432706,0.09960862746732839,0.9255138269263706,0.0542069327290247,0.0041698832231103775
m5b_smooth0.1,0.3220249307757655,0.31926728182901565,0.32474669624670194,0.09994998321007861,0.9240684757834349,0.05103845744928865,0.004640304905567164
diff_forgetting,0.3289158629083288,0.3261280182003879,0.3315712896279198,0.10122803635338332,0.92712751739193,0.06924369129214789,0.011531237038130382
rolling_14,0.32905896402752827,0.326036838840144,0.3319645327444841,0.1031930808962919,0.9163793347775541,0.03766530916279973,0.011674338157329862
adamoe,0.3443395485720263,0.3412946513493462,0.3472888905537781,0.10869355008536953,0.9076345827006044,0.039701848899911144,0.026954922701827932
rolling_7,0.34487926887042397,0.3417212173616966,0.3478989133551371,0.109473728707289,0.9032828496105657,0.025929796662269702,0.027494643000225662
amgtp_uniform_q,0.3462784513406334,0.3432436005183424,0.34925445176976533,0.10948815142675376,0.9060382095662461,0.03899364045882642,0.02889382547043512
uniform5,0.3462784536576332,0.3432436028866216,0.3492544540102775,0.1094881522426936,0.9060382095662461,0.0389936439278951,0.028893827787434954
rolling_3,0.3968267139238795,0.39273420036149076,0.4008317818401334,0.12715887242130225,0.8691165693693296,0.0328723333001008,0.07944208805368122
decay_hl7,0.42912301568628725,0.4260650912186453,0.432027766375426,0.1347597768902385,0.9163253547486968,0.15567867927776144,0.11173838981608888
decay_hl3,0.49193002002356767,0.48892884341307785,0.4947173900007797,0.1594250895695482,0.8984127399240134,0.1809307364306391,0.17454539415336945
decay_hl1,0.5602362277241594,0.5577789477542991,0.5624379463151047,0.18720101711006096,0.8475852730731646,0.19483251718811326,0.24285160185396093
rolling_1,0.6355459303641994,0.6259229330260461,0.6452729130159534,0.18444620426702488,0.7737356978439776,0.13036827548386684,0.31816130449400093
