day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,m5b_low_loss,m5b_high_loss,oracle_persistence
57,rolling_7,0.4076089578612717,7,0.407579474227774,0.40821354147492533,low
58,rolling_3,0.39193677678303407,3,0.39174630242775943,0.391730547869567,high
59,expanding,0.4070992647898622,60,0.405399512070012,0.40555420731103475,low
60,rolling_14,0.42063906110360094,14,0.4183391382299323,0.41862771559130735,low
61,rolling_14,0.4400381462876112,14,0.4407011438802809,0.4413124172051288,low
62,rolling_14,0.4492768562333971,14,0.4493103190608847,0.4494420669822797,low
63,rolling_3,0.43578978788640416,3,0.43414831169963386,0.4340090237942712,high
64,rolling_14,0.4295596307478872,14,0.4285704098000567,0.42874951063778144,low
65,rolling_14,0.4119553236118342,14,0.41108387744310904,0.41110870830698665,low
66,rolling_7,0.41861030232128005,7,0.41740750231186236,0.4176056831389617,low
67,rolling_7,0.42919503422019417,7,0.42927291569967974,0.42948623702115724,low
68,rolling_14,0.4250111566052477,14,0.425993410375316,0.42581577883593263,high
69,rolling_3,0.4142781797745839,3,0.4141438198310401,0.4137160405651415,high
70,rolling_3,0.3863509950827385,3,0.3862641631617727,0.38623541899830527,high
71,rolling_7,0.3985182324901981,7,0.3974146681909195,0.39751617527352934,low
72,rolling_14,0.4385979806619676,14,0.4443612237045261,0.4420377192168571,high
73,rolling_14,0.4032896392322403,14,0.4031378264923519,0.40342417679601916,low
74,rolling_14,0.42670065654295974,14,0.42792848053497606,0.42739930882320926,high
75,rolling_14,0.4245711643204327,14,0.42459438655339893,0.4243317877135089,high
76,rolling_14,0.41894346051119496,14,0.41891902027585837,0.4187868562242364,high
77,rolling_14,0.3904400297219832,14,0.3893733733474848,0.38930215538304647,high
78,rolling_3,0.4117274547703151,3,0.4103944089348593,0.4104026753152035,low
79,rolling_14,0.4646592511004837,14,0.4648769826178672,0.4653073806931374,low
80,rolling_14,0.42464895399060404,14,0.42370881340634176,0.4236430882193317,high
81,rolling_1,0.39775919267289905,1,0.3982532848337376,0.40176054352579454,low
82,rolling_14,0.37596754276848154,14,0.3754571393271711,0.3755115793406839,low
83,rolling_14,0.39626231451737337,14,0.39843442082895814,0.39693933848617485,high
84,rolling_14,0.44104143182885797,14,0.441185009994404,0.4417247944301821,low
85,expanding,0.3693363107606846,60,0.37173157432491766,0.3714337562432355,high
86,expanding,0.4263073960914836,60,0.4252958442917423,0.4266395585532722,low
87,rolling_14,0.3931458030059991,14,0.39533990357513804,0.3938999861478392,high
88,expanding,0.3366934134763654,60,0.3390370333896223,0.33933085266040597,low
89,rolling_7,0.3728794435591141,7,0.37259084036239104,0.37278453682713814,low
90,expanding,0.36887928390879116,60,0.3682896234422358,0.3690433158143048,low
91,rolling_7,0.37304914088252195,7,0.3729714400853612,0.37276232457547637,high
92,rolling_3,0.3794257199103745,3,0.3790282781987866,0.37895251527803325,high
93,rolling_3,0.3539125990060432,3,0.3548607852111219,0.3545950455929896,high
94,rolling_1,0.3539131817271689,1,0.352125350770936,0.35225278879143057,low
95,rolling_3,0.3446515902011221,3,0.34325092387547307,0.34351273705359925,low
96,rolling_7,0.3580851565550791,7,0.3572774440172342,0.3572721013754996,high
97,rolling_14,0.42170530691492647,14,0.4231969548333883,0.4231309116688982,high
98,rolling_14,0.36801608439515887,14,0.3675050359941397,0.36764077280356305,low
99,rolling_14,0.3809625719801561,14,0.380679467396509,0.38060689507211604,high
100,rolling_14,0.36773672672182744,14,0.36715856420347837,0.367526856828963,low
101,rolling_7,0.37429898991162547,7,0.37425310294152764,0.3731793205780286,high
102,rolling_7,0.3834766462457677,7,0.38278044211608964,0.3826823989294898,high
103,rolling_7,0.3956509708385798,7,0.3947615632467528,0.3947983199518767,low
104,rolling_14,0.3866059976594213,14,0.38617197837083056,0.38621561004447813,low
105,rolling_14,0.37437140931411905,14,0.3742279164211934,0.3743934365553853,low
106,rolling_14,0.3836533421381019,14,0.3833011961384385,0.3835565500894575,low
107,rolling_14,0.4036216486729203,14,0.4032186221387523,0.4024760253764364,high
108,rolling_7,0.44443263262516525,7,0.4443088347901954,0.443954958877546,high
109,rolling_7,0.3995843666668708,7,0.39929922107781984,0.3995391894016779,low
110,rolling_7,0.3238010778765544,7,0.32206520542668965,0.3219433908574187,high
111,rolling_14,0.41716504398346166,14,0.4166357087968025,0.41659094043418926,high
112,rolling_3,0.4266073304920088,3,0.4256170292978717,0.42592952736263734,low
113,rolling_3,0.4004177182055326,3,0.3989681726537397,0.39917776536749505,low
114,rolling_3,0.3901603966928917,3,0.3901830081410713,0.39028586649597447,low
115,rolling_14,0.40884505006385485,14,0.4082721328204218,0.4084896508099099,low
116,rolling_3,0.4329782884921429,3,0.4327849622827868,0.4327576450109424,high
117,rolling_3,0.44429366972474116,3,0.4458404532156843,0.44603876981092455,low
118,rolling_7,0.42707006622866295,7,0.4274220766232131,0.4283729679854368,low
119,rolling_3,0.41521786233855956,3,0.4142965065943337,0.41567581372375173,low
