day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,oracle_horizon_A,oracle_horizon_loss_A,oracle_horizon_B,oracle_horizon_loss_B,m5b_low_loss,m5b_high_loss,oracle_persistence
4,expanding,0.37838036713672385,60,expanding,0.3782050835317378,expanding,0.3785537909687127,0.38717746192017605,0.38717746192017605,low
5,expanding,0.3839068083094369,60,expanding,0.3862064767944951,expanding,0.38170320952610426,0.3870597619544633,0.39189204317756265,low
6,expanding,0.37123906276420315,60,expanding,0.3768302533068793,expanding,0.36551968578966515,0.37228732541100695,0.3813114371845856,low
7,expanding,0.3772011358412658,60,expanding,0.3772652191605656,expanding,0.37713372124134575,0.3774837790595871,0.3837722175753899,low
8,expanding,0.37205226703048117,60,expanding,0.3596348163598268,expanding,0.38428892093425615,0.3724645669195823,0.37815226593615975,low
9,expanding,0.3596772736542038,60,expanding,0.36752000320560724,expanding,0.352030741418767,0.3604815463973413,0.3636572601925798,low
10,expanding,0.3436398420649639,60,expanding,0.3379285176535259,expanding,0.3496721593494231,0.3458095907549647,0.35025305827014835,low
11,expanding,0.3457955972514685,60,expanding,0.3628487557695758,expanding,0.3279989767816181,0.34836277610622884,0.3526360880813824,low
12,expanding,0.3398371665798968,60,expanding,0.3366094850302814,expanding,0.343069154575876,0.3413687003876322,0.3467804105250943,low
13,expanding,0.33425660464525997,60,expanding,0.3515707897062046,expanding,0.31708038121826704,0.33503008213144053,0.3395085566911824,low
14,expanding,0.33869810491179086,60,expanding,0.34623998908401254,expanding,0.3313840123823284,0.3399663825842177,0.3459162679246016,low
15,expanding,0.33577319384414434,60,expanding,0.340754559200423,expanding,0.33062296864527996,0.3376469970821187,0.3420993164650485,low
16,expanding,0.948179382346223,60,expanding,0.9603745096073204,expanding,0.9355371832099734,0.9426041063092928,0.9386166854118053,high
17,rolling_1,0.6084303065217466,1,rolling_1,0.6173211826108562,rolling_1,0.6001462770942245,0.7438291360594504,0.7671838089808583,low
18,rolling_3,0.5255875611241319,3,rolling_3,0.5201241517443668,rolling_3,0.5311613424105588,0.490433522445068,0.5912764522423075,low
19,rolling_3,0.4029303327220662,3,rolling_3,0.4014455478958651,rolling_3,0.4045069599086506,0.4641867029563949,0.4910359081119095,low
20,rolling_3,0.4118943193516407,3,rolling_3,0.4197532575727408,rolling_3,0.4041291259204544,0.41556707688871164,0.47720297188291816,low
21,rolling_3,0.3881587727851044,3,rolling_3,0.37531011350484694,rolling_3,0.4016753514260319,0.38773051945172393,0.3995984002149415,low
22,rolling_7,0.3811910755452177,7,rolling_7,0.3782019712384039,rolling_7,0.38434396638939133,0.39519816254523676,0.3919351452011663,high
23,rolling_7,0.3675181817597886,7,rolling_7,0.36747343754631906,rolling_7,0.3675652519378435,0.4297822663085742,0.4173589560238889,high
24,rolling_7,0.3411011856580436,7,rolling_7,0.34303552112281066,rolling_7,0.3391225026505914,0.39537917408340756,0.3858104088951233,high
25,rolling_7,0.3554069998522636,7,rolling_7,0.3606413994849532,rolling_7,0.3502143085831811,0.40599961635693055,0.3947697332698797,high
26,rolling_7,0.35047115793329225,7,rolling_7,0.3422303818289505,rolling_7,0.35944648789651684,0.40482439470994236,0.3925964997224211,high
27,rolling_7,0.33941894505860304,7,rolling_7,0.3387866307806271,rolling_7,0.3400504168125576,0.3983175247163158,0.38197442081265226,high
28,rolling_7,0.3691528234217438,7,rolling_7,0.3587116011114431,rolling_7,0.37960797664906964,0.427014818893502,0.40953281404298036,high
29,expanding,0.4704045461766623,60,expanding,0.48474363573622664,expanding,0.45682847111669833,1.071782856425647,0.998773817768317,high
30,expanding,0.46679481285308366,60,expanding,0.478718706757827,expanding,0.45521563073008053,0.7145608083455679,0.6750402377677257,high
31,expanding,0.4487051392937621,60,expanding,0.4658949052793101,expanding,0.4325167188996053,0.5100568615089606,0.5169040013254693,low
32,rolling_3,0.4025242990304658,3,rolling_3,0.4105422065950788,rolling_3,0.39459146210314305,0.40224986732585566,0.43185569493735043,low
33,rolling_3,0.41180452239493304,3,rolling_3,0.4376445833669684,rolling_3,0.38634068997444293,0.41044702043337833,0.41717099157407606,low
34,rolling_3,0.40713818991243,3,rolling_3,0.39566911250776704,rolling_3,0.4178387208930693,0.4050768395935703,0.4108110884696022,low
35,rolling_7,0.3927679397094821,7,rolling_7,0.4045754724583126,rolling_7,0.38081786129366374,0.4062560316750543,0.40288900883737205,high
36,rolling_7,0.34448685460239303,7,rolling_7,0.3448742507835315,rolling_7,0.34409530403861494,0.3743071411166125,0.39099290185698693,low
37,rolling_7,0.36442757776981527,7,rolling_7,0.364774847898078,rolling_7,0.36410787582074866,0.3656201293009262,0.4023341747209411,low
38,rolling_7,0.3523343950545722,7,rolling_7,0.34431149386089965,rolling_7,0.3601253595514501,0.352132154030203,0.382739050350495,low
39,expanding,0.5883059172697488,60,expanding,0.5840799194606391,expanding,0.5926058060963681,0.9739568116208126,0.8213826570314222,high
40,expanding,0.5792605482043568,60,expanding,0.5689596503542482,expanding,0.5891706991118192,0.7891713470646715,0.5692047913710647,high
41,rolling_3,0.5286822569748738,3,rolling_3,0.5137473900531736,rolling_3,0.5440617342785462,0.664050914772093,0.5336393627989349,high
42,rolling_3,0.4214479646016848,3,rolling_3,0.42574037906219914,rolling_3,0.4170746701917127,0.5681467794576885,0.5197243638978137,high
43,rolling_3,0.3942615248332298,3,rolling_3,0.35932443960184035,rolling_3,0.4278733314881507,0.4694526395831983,0.4811816882975337,low
44,rolling_3,0.4153745369764099,3,rolling_3,0.43185586657471103,rolling_3,0.40032271045551254,0.47455448876500245,0.4709328263877766,high
45,rolling_7,0.3884723811004751,7,rolling_3,0.3891352997889096,rolling_7,0.3864329171613397,0.40084807317777055,0.4480679160667531,low
46,rolling_7,0.3517781583753255,7,rolling_7,0.35137275198519424,rolling_7,0.3521635316798586,0.393573299792323,0.43481993423157883,low
47,rolling_7,0.3523585047811523,7,rolling_7,0.367537490865321,rolling_7,0.3375789656991986,0.40726840254679836,0.4339088531362701,low
48,expanding,0.47408875329033406,60,expanding,0.4710438090787605,expanding,0.47709737609978137,0.9957869331325451,0.7834026614199884,high
