regime,seed,config,ll,beta_var_reg,mean_beta_std,mean_group_beta_gap
s3_recurring,2,m5b_default,0.42707326574793447,,,
s3_recurring,2,m5b_high_smooth,0.41724474124798344,,,
s3_recurring,2,amgtp_global,0.42225451687578663,,,
s3_recurring,2,betax_vr0,0.4199789895139913,0.0,0.009034749240215335,0.0032961794308253695
s3_recurring,2,betax_vr0.0001,0.4200709494610377,0.0001,0.009094421006739139,0.003265951360974993
s3_recurring,2,betax_vr0.001,0.4248044827991121,0.001,0.010449728728937251,0.003478657454252243
s3_recurring,2,betax_vr0.01,0.42567376877113633,0.01,0.0069517112428522,0.0026064753266317503
s3_recurring,2,betax_vr0.1,0.4213633265586946,0.1,0.007367092174743967,0.0024700352123805456
