regime,seed,config,ll,beta_var_reg,mean_beta_std,mean_group_beta_gap
s3_recurring,4,m5b_default,0.438673921722142,,,
s3_recurring,4,m5b_high_smooth,0.42953123611631006,,,
s3_recurring,4,amgtp_global,0.4330724503107728,,,
s3_recurring,4,betax_vr0,0.43579238514931884,0.0,0.00878443847676473,0.003648740904671805
s3_recurring,4,betax_vr0.0001,0.43579289281126465,0.0001,0.008783521775954536,0.0036484037126813616
s3_recurring,4,betax_vr0.001,0.43579748009945146,0.001,0.008775437962529914,0.003645219121660505
s3_recurring,4,betax_vr0.01,0.43583947757728436,0.01,0.008705016478363957,0.003618099008287702
s3_recurring,4,betax_vr0.1,0.43594897880802436,0.1,0.008259337385451156,0.003495837960924421
