regime,seed,config,ll,beta_var_reg,mean_beta_std,mean_group_beta_gap
s4_local,3,m5b_default,0.4662837780709546,,,
s4_local,3,m5b_high_smooth,0.47342681202708753,,,
s4_local,3,amgtp_global,0.46858255111270086,,,
s4_local,3,betax_vr0,0.46737288490170054,0.0,0.00590428537023919,0.0028362141123839785
s4_local,3,betax_vr0.0001,0.4673720016230188,0.0001,0.005904177483171224,0.0028361726552248003
s4_local,3,betax_vr0.001,0.4673626791448048,0.001,0.0059032057545014794,0.0028358569634812218
s4_local,3,betax_vr0.01,0.4673502192965189,0.01,0.0058956395169453965,0.002834510590348925
s4_local,3,betax_vr0.1,0.46730202598358417,0.1,0.005802964831569365,0.0027788904096399036
