regime,seed,config,ll,beta_var_reg,mean_beta_std,mean_group_beta_gap
s3_recurring,0,m5b_default,0.4257959369696642,,,
s3_recurring,0,m5b_high_smooth,0.41175437420978894,,,
s3_recurring,0,amgtp_global,0.4156393349005238,,,
s3_recurring,0,betax_vr0,0.41572541544009595,0.0,0.009516716834955983,0.0036022492817470004
s3_recurring,0,betax_vr0.0001,0.4157253135036244,0.0001,0.009515757120347449,0.0036020142691476006
s3_recurring,0,betax_vr0.001,0.415724263685231,0.001,0.009506651360009397,0.003599846363067627
s3_recurring,0,betax_vr0.01,0.41571342861980654,0.01,0.009416106569447687,0.003577273232596261
s3_recurring,0,betax_vr0.1,0.41564060615858206,0.1,0.008854629671467202,0.0034179397991725377
