regime,seed,config,ll,beta_var_reg,mean_beta_std,mean_group_beta_gap
s7_opposing_recurring,3,m5b_default,0.43805637118574475,,,
s7_opposing_recurring,3,m5b_high_smooth,0.435603230693726,,,
s7_opposing_recurring,3,amgtp_global,0.4383347487544642,,,
s7_opposing_recurring,3,betax_vr0,0.4403224478855025,0.0,0.012055704170571906,0.00836092403956822
s7_opposing_recurring,3,betax_vr0.0001,0.44032296984969194,0.0001,0.012052111846527883,0.008359132494245256
s7_opposing_recurring,3,betax_vr0.001,0.4403275542009237,0.001,0.01202053338555353,0.008343507562364851
s7_opposing_recurring,3,betax_vr0.01,0.4403663651366077,0.01,0.011757777272058385,0.008221096651894706
s7_opposing_recurring,3,betax_vr0.1,0.4404055129110762,0.1,0.010612289447869573,0.007405458177839007
