regime,seed,config,ll,beta_var_reg,mean_beta_std,mean_group_beta_gap
s7_opposing_recurring,0,m5b_default,0.42278844096890034,,,
s7_opposing_recurring,0,m5b_high_smooth,0.4193054804938028,,,
s7_opposing_recurring,0,amgtp_global,0.4229138145855576,,,
s7_opposing_recurring,0,betax_vr0,0.4232841872196323,0.0,0.011603224809680667,0.006551739999226161
s7_opposing_recurring,0,betax_vr0.0001,0.4232801121107087,0.0001,0.011597681477931993,0.006550524915967669
s7_opposing_recurring,0,betax_vr0.001,0.4232470988759314,0.001,0.011549388783584748,0.00653943589755467
s7_opposing_recurring,0,betax_vr0.01,0.4230069515820134,0.01,0.01112641199225826,0.006432575838906425
s7_opposing_recurring,0,betax_vr0.1,0.4234725524090228,0.1,0.013776672431933028,0.007583533866064889
