regime,seed,config,ll,beta_var_reg,mean_beta_std,mean_group_beta_gap
s4_local,0,m5b_default,0.44785083156564,,,
s4_local,0,m5b_high_smooth,0.4554792261590867,,,
s4_local,0,amgtp_global,0.45000190212553953,,,
s4_local,0,betax_vr0,0.4490955896540146,0.0,0.006095348418291126,0.002108352418456759
s4_local,0,betax_vr0.0001,0.4490958646898105,0.0001,0.006095350001539503,0.0021081113921744485
s4_local,0,betax_vr0.001,0.4491030326021367,0.001,0.006095421859728439,0.002106119000485965
s4_local,0,betax_vr0.01,0.4490863820730168,0.01,0.006088428877826248,0.0020890994795731135
s4_local,0,betax_vr0.1,0.4491062514424588,0.1,0.00599020401548062,0.0020605620528970445
