regime,seed,config,ll,beta_var_reg,mean_beta_std,mean_group_beta_gap
s5_opposing_local,2,m5b_default,0.5227084617413172,,,
s5_opposing_local,2,m5b_high_smooth,0.5283834626368797,,,
s5_opposing_local,2,amgtp_global,0.5250184339890941,,,
s5_opposing_local,2,betax_vr0,0.5270609337984897,0.0,0.01560460604461176,0.005476997313754899
s5_opposing_local,2,betax_vr0.0001,0.5270598394321123,0.0001,0.015601463709026575,0.00547977936054979
s5_opposing_local,2,betax_vr0.001,0.5270509239492851,0.001,0.015569367392786911,0.005501180780785425
s5_opposing_local,2,betax_vr0.01,0.5270684206385899,0.01,0.014868387287216527,0.005377151444554329
s5_opposing_local,2,betax_vr0.1,0.5271916823213134,0.1,0.011401238472067884,0.004323951154947281
