regime,seed,config,ll,beta_var_reg,mean_beta_std,mean_group_beta_gap
s4_local,1,m5b_default,0.4544938463459297,,,
s4_local,1,m5b_high_smooth,0.4622297646114649,,,
s4_local,1,amgtp_global,0.45659355073370395,,,
s4_local,1,betax_vr0,0.45532840123550794,0.0,0.00584695293967213,0.002254738552229745
s4_local,1,betax_vr0.0001,0.45532827049171876,0.0001,0.005846845810966833,0.002254704119903701
s4_local,1,betax_vr0.001,0.45532691970365713,0.001,0.005845852621964046,0.0022543652249234062
s4_local,1,betax_vr0.01,0.4553057315130857,0.01,0.005833538422094924,0.0022481906626905714
s4_local,1,betax_vr0.1,0.45532261433012444,0.1,0.005759121118379491,0.002200558941279139
