regime,seed,config,ll,beta_var_reg,mean_beta_std,mean_group_beta_gap
s5_opposing_local,1,m5b_default,0.4851878849404864,,,
s5_opposing_local,1,m5b_high_smooth,0.4936543546658576,,,
s5_opposing_local,1,amgtp_global,0.48796173948765126,,,
s5_opposing_local,1,betax_vr0,0.48766452636253566,0.0,0.01170439427452428,0.006360622601849692
s5_opposing_local,1,betax_vr0.0001,0.4876657820511106,0.0001,0.01169604112261108,0.006354477895157678
s5_opposing_local,1,betax_vr0.001,0.4876770998664145,0.001,0.011619193333068064,0.006297136896422931
s5_opposing_local,1,betax_vr0.01,0.48776927716375024,0.01,0.011011278788958277,0.0057243596496326585
s5_opposing_local,1,betax_vr0.1,0.4880589130404255,0.1,0.00981038447602519,0.004596649323190961
