regime,seed_set,method,log_loss,log_loss_se,n_seeds,brier,pr_auc,roc_auc,ece,mean_excess_over_oracle,recovery_time_days,peak_post_shift_excess,cumulative_post_shift_regret,stationary_downside,log_loss_A,log_loss_B
s3_recurring,confirm,m5b_smooth0.1,0.4275071766688821,0.0037457028807743493,12,0.1383305217816839,0.6814722790051794,0.8411054233024804,0.03880415743898151,0.005007525498188026,,,,,0.42804425909982186,0.4269798433336464
s3_recurring,confirm,m5b_smooth0.3,0.42904422302702844,0.0032917376415335163,12,0.1388011199672726,0.6791295168247714,0.8393188954273093,0.03782698238185879,0.006544571856334279,,,,,0.429690489932532,0.42840784266503373
s3_recurring,confirm,ensemble3,0.4305835677558547,0.0038234029573933023,12,0.13954813400707286,0.6757155980729567,0.8381316787518491,0.03840004104190913,0.008083916585160632,,,,,0.4309803250661484,0.4301966933030424
s3_recurring,confirm,m2_context_gate,0.4333313895574646,0.003839252669179644,12,0.14059333234441365,0.6714551621958277,0.8360223675515637,0.03966642004929057,0.010831738386770443,,,,,0.43352558985583106,0.4331468593088991
s3_recurring,confirm,m1_global_mix,0.4345760407507034,0.003819582651815006,12,0.1414803799499106,0.6646664635151839,0.8318621134826462,0.034104954231632324,0.012076389580009313,,,,,0.4348900912012989,0.4342710171370732
s3_recurring,confirm,expanding,0.43570129853743716,0.00388696033463853,12,0.1409959009633567,0.6703616750276608,0.8339906508543256,0.03940630588241637,0.013201647366743154,,,,,0.4361433404302046,0.4352695343989054
s3_recurring,confirm,validation_selected(h=expanding),0.43570129853743716,0.00388696033463853,12,0.1409959009633567,0.6703616750276608,0.8339906508543256,0.03940630588241637,0.013201647366743154,,,,,0.4361433404302046,0.4352695343989054
s3_recurring,confirm,m5b_smooth0.01,0.43649263523846366,0.0038749647658329204,12,0.141576873407973,0.6673094624233986,0.8326952449980922,0.03809473378585266,0.01399298406776949,,,,,0.43681129303302063,0.43618362834855
s3_recurring,confirm,han_arw,0.4367500530749386,0.0041085802551789645,12,0.1413575067578713,0.6691412520018497,0.8333297118140295,0.039697511862976244,0.014250401904244503,,,,,0.43708670453240966,0.43642321721328975
s3_recurring,confirm,m5b_smooth0.001,0.4378101070675857,0.0036835395830152533,12,0.14206314730165476,0.664785053500572,0.831264747363411,0.03806044491313388,0.015310455896891563,,,,,0.4381721762728305,0.437458154997649
s3_recurring,confirm,adamoe,0.43844580911394315,0.0037439780109340915,12,0.14255757974236113,0.6583833365900101,0.8274584982034227,0.03296332437356703,0.01594615794324902,,,,,0.43908780086807525,0.4378134430118896
s3_recurring,confirm,uniform5,0.43927475254268394,0.0037573283276652967,12,0.14285618831871721,0.6570329152051282,0.826633348845129,0.03319954031412221,0.016775101371989745,,,,,0.4399227232236185,0.4386364358931207
s3_recurring,confirm,diff_forgetting,0.4398232941273814,0.003885661885679077,12,0.14222695509193106,0.6687914828100253,0.8330817992526498,0.04534503947673924,0.017323642956687275,,,,,0.4402949280298272,0.4393617785846308
s3_recurring,confirm,m5b_smooth0,0.44036548002600423,0.004167786177588206,12,0.1430708926793909,0.6603266464103238,0.8286525659841302,0.037549966079308446,0.01786582885531013,,,,,0.4407992392064342,0.4399414019738152
s3_recurring,confirm,rolling_14,0.4508787229116882,0.003976403705300734,12,0.14688620043965836,0.6397965566178615,0.8159987861401224,0.0325157757415389,0.02837907174099402,,,,,0.4514072073078616,0.45035954690308366
s3_recurring,confirm,decay_hl7,0.49005964212780845,0.004025854067503173,12,0.15986901392884484,0.6417762086244629,0.816897658797564,0.09860539490169845,0.06755999095711436,,,,,0.49096527424617453,0.48916382850233653
s3_recurring,confirm,rolling_3,0.49825782280966263,0.003994066832516116,12,0.15894101497598553,0.6117715728822113,0.7982397409874967,0.0746994753702581,0.07575817163896857,,,,,0.49907212866861955,0.49745415566275586
s3_recurring,confirm,rolling_7,0.520404923959496,0.004612894482381771,12,0.16910045418654127,0.55989617142661,0.76150450432654,0.06957994137917367,0.09790527278880201,,,,,0.52129451352291,0.5195288351789378
s3_recurring,confirm,decay_hl3,0.5239449198459515,0.004286875040475676,12,0.17297066159809235,0.6191514811093566,0.8029213302313317,0.12109486612605908,0.10144526867525744,,,,,0.5250872458805791,0.5228122085106006
s3_recurring,confirm,decay_hl1,0.5635539551035157,0.004511112767609477,12,0.18863545573010101,0.5958054943596678,0.7885675509800358,0.14060235120868084,0.14105430393282156,,,,,0.5647148794942709,0.5624009974294999
s3_recurring,confirm,rolling_1,0.7035267178125229,0.007064788839608402,12,0.199089812475842,0.5224332065058549,0.7398192263102716,0.14953072165505596,0.2810270666418288,,,,,0.7056617234576971,0.701406622234224
